time	osi
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	111.100000
8	111.100000
9	111.100000
10	111.100000
11	111.100000
12	111.100000
13	145.050000
14	197.516667
15	249.983333
16	311.716667
17	373.450000
18	435.183333
19	462.966667
20	472.233333
21	481.500000
22	481.500000
23	481.500000
24	481.500000
25	481.500000
26	481.500000
27	496.933333
28	543.233333
29	604.966667
30	666.700000
31	728.433333
32	790.166667
33	836.466667
34	851.900000
35	851.900000
36	851.900000
37	851.900000
38	861.150000
39	870.400000
40	879.650000
41	888.900000
42	898.150000
43	907.400000
44	907.400000
45	907.400000
46	907.400000
47	907.400000
48	907.400000
49	907.400000
50	907.400000
51	907.400000
52	907.400000
53	907.400000
54	907.400000
55	907.400000
56	907.400000
57	907.400000
58	907.400000
59	907.400000
60	907.400000
61	907.400000
62	907.400000
63	907.400000
64	907.400000
65	907.400000
66	907.400000
67	907.400000
68	907.400000
69	907.400000
70	907.400000
71	907.400000
72	907.400000
73	907.400000
74	907.400000
75	907.400000
76	907.400000
77	907.400000
78	907.400000
79	907.400000
80	895.050000
81	882.700000
82	870.350000
83	858.000000
84	845.650000
85	833.300000
86	833.300000
87	833.300000
88	833.300000
89	833.300000
90	833.300000
91	833.300000
92	833.300000
93	833.300000
94	833.300000
95	833.300000
96	833.300000
97	833.300000
98	814.783333
99	796.266667
100	777.750000
101	759.233333
102	740.716667
103	722.200000
104	722.200000
105	722.200000
106	722.200000
107	722.200000
108	722.200000
109	722.200000
110	722.200000
111	722.200000
112	722.200000
113	722.200000
114	722.200000
115	722.200000
116	722.200000
117	722.200000
118	722.200000
119	666.650000
120	611.100000
121	555.550000
122	500.000000
123	444.450000
124	388.900000
125	388.900000
126	388.900000
127	388.900000
128	388.900000
129	388.900000
130	388.900000
131	388.900000
132	388.900000
133	388.900000
134	388.900000
135	388.900000
136	388.900000
137	388.900000
138	388.900000
139	388.900000
140	388.900000
141	388.900000
142	388.900000
143	388.900000
144	388.900000
145	388.900000
146	388.900000
147	388.900000
148	388.900000
149	388.900000
150	388.900000
151	388.900000
152	388.900000
153	388.900000
154	388.900000
155	388.900000
156	388.900000
157	388.900000
158	388.900000
159	388.900000
160	388.900000
161	388.900000
162	431.333333
163	473.766667
164	516.200000
165	558.633333
166	601.066667
167	643.500000
168	643.500000
169	643.500000
170	643.500000
171	643.500000
172	648.133333
173	652.766667
174	657.400000
175	662.033333
176	666.666667
177	671.300000
178	671.300000
179	671.300000
180	671.300000
181	671.300000
182	671.300000
183	671.300000
184	671.300000
185	671.300000
186	671.300000
187	671.300000
188	671.300000
189	671.300000
190	671.300000
191	671.300000
192	671.300000
193	671.300000
194	671.300000
195	671.300000
196	671.300000
197	671.300000
198	671.300000
199	671.300000
200	671.300000
