time	osi
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	208.333333
8	258.483333
9	308.633333
10	358.783333
11	408.933333
12	424.366667
13	439.800000
14	439.800000
15	439.800000
16	439.800000
17	439.800000
18	439.800000
19	439.800000
20	449.066667
21	458.333333
22	479.933333
23	553.233333
24	626.533333
25	699.833333
26	763.866667
27	827.900000
28	879.600000
29	879.600000
30	879.600000
31	879.600000
32	879.600000
33	879.600000
34	879.600000
35	879.600000
36	879.600000
37	879.600000
38	879.600000
39	879.600000
40	879.600000
41	879.600000
42	879.600000
43	879.600000
44	879.600000
45	879.600000
46	879.600000
47	879.600000
48	879.600000
49	879.600000
50	879.600000
51	879.600000
52	879.600000
53	879.600000
54	879.600000
55	879.600000
56	879.600000
57	879.600000
58	879.600000
59	879.600000
60	879.600000
61	879.600000
62	879.600000
63	879.600000
64	879.600000
65	879.600000
66	879.600000
67	879.600000
68	879.600000
69	879.600000
70	879.600000
71	879.600000
72	879.600000
73	879.600000
74	879.600000
75	879.600000
76	879.600000
77	879.600000
78	861.083333
79	842.566667
80	824.050000
81	805.533333
82	787.016667
83	768.500000
84	768.500000
85	768.500000
86	768.500000
87	768.500000
88	768.500000
89	768.500000
90	768.500000
91	768.500000
92	768.500000
93	765.416667
94	762.333333
95	759.250000
96	756.166667
97	753.083333
98	750.000000
99	750.000000
100	745.366667
101	740.733333
102	736.100000
103	731.466667
104	726.833333
105	722.200000
106	722.200000
107	722.200000
108	722.200000
109	722.200000
110	722.200000
111	722.200000
112	722.200000
113	722.200000
114	722.200000
115	722.200000
116	722.200000
117	722.200000
118	722.200000
119	722.200000
120	688.250000
121	654.300000
122	620.350000
123	586.400000
124	552.450000
125	518.500000
126	518.500000
127	518.500000
128	518.500000
129	518.500000
130	518.500000
131	518.500000
132	518.500000
133	518.500000
134	518.500000
135	518.500000
136	518.500000
137	518.500000
138	518.500000
139	509.250000
140	500.000000
141	490.750000
142	481.500000
143	472.250000
144	463.000000
145	463.000000
146	463.000000
147	463.000000
148	463.000000
149	463.000000
150	463.000000
151	463.000000
152	463.000000
153	463.000000
154	463.000000
155	463.000000
156	463.000000
157	463.000000
158	463.000000
159	463.000000
160	463.000000
161	463.000000
162	463.000000
163	463.000000
164	463.000000
165	463.000000
166	463.000000
167	463.000000
168	463.000000
169	463.000000
170	463.000000
171	463.000000
172	463.000000
173	466.083333
174	469.166667
175	472.250000
176	475.333333
177	478.416667
178	481.500000
179	481.500000
180	481.500000
181	481.500000
182	481.500000
183	481.500000
184	481.500000
185	481.500000
186	481.500000
187	481.500000
188	481.500000
189	481.500000
190	481.500000
191	479.183333
192	476.866667
193	477.633333
194	478.400000
195	479.166667
196	479.933333
197	483.016667
198	486.100000
199	486.100000
200	486.100000
