time	osi
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	166.633333
8	194.416667
9	212.933333
10	222.200000
11	231.466667
12	240.733333
13	250.000000
14	250.000000
15	250.000000
16	250.000000
17	250.000000
18	263.883333
19	277.766667
20	291.650000
21	324.050000
22	404.300000
23	484.550000
24	550.916667
25	617.283333
26	683.650000
27	731.500000
28	731.500000
29	731.500000
30	731.500000
31	731.500000
32	731.500000
33	731.500000
34	731.500000
35	731.500000
36	731.500000
37	731.500000
38	731.500000
39	731.500000
40	731.500000
41	731.500000
42	731.500000
43	731.500000
44	731.500000
45	731.500000
46	731.500000
47	731.500000
48	731.500000
49	731.500000
50	731.500000
51	731.500000
52	731.500000
53	731.500000
54	731.500000
55	731.500000
56	731.500000
57	731.500000
58	731.500000
59	731.500000
60	731.500000
61	731.500000
62	731.500000
63	725.316667
64	719.133333
65	712.950000
66	706.766667
67	700.583333
68	694.400000
69	694.400000
70	694.400000
71	694.400000
72	694.400000
73	694.400000
74	694.400000
75	694.400000
76	694.400000
77	675.883333
78	657.366667
79	638.850000
80	620.333333
81	601.816667
82	583.300000
83	583.300000
84	583.300000
85	583.300000
86	583.300000
87	583.300000
88	583.300000
89	583.300000
90	583.300000
91	583.300000
92	583.300000
93	583.300000
94	583.300000
95	583.300000
96	578.683333
97	574.066667
98	569.450000
99	564.833333
100	560.216667
101	555.600000
102	555.600000
103	540.166667
104	524.733333
105	509.300000
106	493.866667
107	478.433333
108	463.000000
109	463.000000
110	463.000000
111	463.000000
112	463.000000
113	463.000000
114	463.000000
115	463.000000
116	463.000000
117	463.000000
118	463.000000
119	444.483333
120	425.966667
121	407.450000
122	388.933333
123	370.416667
124	351.900000
125	351.900000
126	351.900000
127	351.900000
128	351.900000
129	351.900000
130	358.833333
131	365.766667
132	372.700000
133	379.633333
134	386.566667
135	393.500000
136	393.500000
137	393.500000
138	393.500000
139	393.500000
140	393.500000
141	393.500000
142	393.500000
143	393.500000
144	393.500000
145	393.500000
146	393.500000
147	393.500000
148	393.500000
149	393.500000
150	393.500000
151	393.500000
152	393.500000
153	393.500000
154	393.500000
155	393.500000
156	393.500000
157	393.500000
158	399.683333
159	405.866667
160	412.050000
161	418.233333
162	424.416667
163	430.600000
164	430.600000
165	430.600000
166	430.600000
167	430.600000
168	430.600000
169	430.600000
170	430.600000
171	430.600000
172	430.600000
173	430.600000
174	430.600000
175	430.600000
176	430.600000
177	430.600000
178	430.600000
179	430.600000
180	430.600000
181	430.600000
182	430.600000
183	430.600000
184	430.600000
185	430.600000
186	430.600000
187	430.600000
188	430.600000
189	430.600000
190	430.600000
191	430.600000
192	430.600000
193	430.600000
194	430.600000
195	430.600000
196	430.600000
197	430.600000
198	430.600000
199	430.600000
200	430.600000
201	430.600000
202	430.600000
203	430.600000
204	430.600000
205	430.600000
206	430.600000
207	430.600000
208	430.600000
209	430.600000
210	430.600000
211	430.600000
212	430.600000
213	430.600000
214	430.600000
215	430.600000
216	430.600000
217	430.600000
218	430.600000
219	430.600000
220	412.066667
221	393.533333
222	375.000000
223	356.466667
224	337.933333
225	319.400000
226	319.400000
227	319.400000
228	319.400000
229	314.783333
230	310.166667
231	305.550000
232	300.933333
233	296.316667
234	291.700000
235	291.700000
236	291.700000
237	291.700000
238	297.866667
239	308.666667
240	319.466667
241	330.266667
242	341.066667
243	351.866667
244	356.500000
245	356.500000
246	356.500000
247	356.500000
248	366.533333
249	376.566667
250	386.600000
251	396.633333
252	435.983333
253	475.333333
254	504.650000
255	533.966667
256	563.283333
257	592.600000
258	592.600000
259	592.600000
260	592.600000
261	592.600000
262	592.600000
263	592.600000
264	592.600000
265	592.600000
266	592.600000
267	592.600000
268	592.600000
269	592.600000
270	592.600000
271	589.516667
272	586.433333
273	583.350000
274	580.266667
275	577.183333
276	574.100000
277	574.100000
278	574.100000
279	574.100000
280	574.100000
281	574.100000
282	574.100000
283	574.100000
284	574.100000
285	574.100000
286	574.100000
287	574.100000
288	574.100000
289	574.100000
290	574.100000
291	574.100000
292	578.733333
293	583.366667
294	588.000000
295	592.633333
296	597.266667
297	601.900000
298	601.900000
299	601.900000
300	601.900000
301	601.900000
302	601.900000
303	601.900000
304	601.900000
305	601.900000
306	601.900000
307	601.900000
308	601.900000
309	601.900000
310	601.900000
311	601.900000
312	601.900000
313	601.900000
314	601.900000
315	601.900000
316	601.900000
317	601.900000
318	601.900000
319	601.900000
320	601.900000
321	601.900000
322	601.900000
323	601.900000
324	601.900000
325	601.900000
326	601.900000
327	601.900000
328	601.900000
329	601.900000
330	601.900000
331	601.900000
332	601.900000
333	601.900000
334	601.900000
335	601.900000
336	601.900000
337	601.900000
338	601.900000
339	601.900000
340	601.900000
