time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
160	1.2915000048151596e-05	1.3031056774306213e-05	1.2850800342150107e-05	1.3026995641722624e-05	1.3220863172686118e-05	-4.6128912447937235e-11	-5.798401087573499e-11	-4.59411458513205e-11	-3.581135619061126e-11	0.3148
161	1.2531666660140626e-05	1.2738593664808479e-05	1.2561056297472559e-05	1.2734747455949464e-05	1.29244726491812e-05	6.077704926891876e-13	-1.1447148322381654e-11	-5.289926339264546e-13	1.9597546825954577e-11	0.3148
162	1.2248333346209035e-05	1.2465170748643614e-05	1.2290149782296604e-05	1.2461526503948334e-05	1.2647395602762501e-05	1.188367772750591e-10	1.0138787435179001e-10	1.2121170764195897e-10	1.236243678311649e-10	0.3148
163	1.176499998994637e-05	1.2210181708692965e-05	1.2037487583411167e-05	1.2206727248200339e-05	1.2389017957702558e-05	-2.2031737670578638e-11	-4.392214237571351e-11	-2.155874756070701e-11	-3.1538797543492136e-12	0.3148
164	1.1814999974072216e-05	1.1973063167024771e-05	1.1802499845691106e-05	1.1969787044820108e-05	1.2148769208112439e-05	1.080306616580179e-11	-1.9361847169771232e-11	8.411471928257168e-12	5.554752289359859e-11	0.3148
165	1.204833330387796e-05	1.1753294789632896e-05	1.1584665682419275e-05	1.1750256228679226e-05	1.1926122529655764e-05	2.933373726901022e-11	-7.579462807626529e-12	3.140211306368913e-11	5.371099628984952e-11	0.3148
166	1.2283333313931591e-05	1.155039941298851e-05	1.138350945812564e-05	1.1547628713520456e-05	1.1720594913485971e-05	-3.474260565515878e-11	-3.5614395142845624e-11	-3.516258801344258e-11	-3.09840954146963e-11	0.3148
167	1.1089999992592062e-05	1.1363943207791025e-05	1.1198598458338282e-05	1.1361424932716142e-05	1.1531747338675204e-05	8.822110154733372e-11	4.7152037063235134e-11	8.557328126237964e-11	1.4558060184571215e-10	0.3148
168	1.0573333348854729e-05	1.1193535900933428e-05	1.1029543087012843e-05	1.1191023770961277e-05	1.1359185003574252e-05	-3.9270744741461934e-11	-5.538183163771343e-11	-3.880625160607751e-11	-2.6171418378854636e-11	0.3148
169	1.0406666699826009e-05	1.10388310797429e-05	1.0875997144969275e-05	1.103629771768963e-05	1.1202557641234621e-05	-7.734571355656191e-12	-1.8113242459179516e-11	-8.940464015744724e-12	9.769476955590986e-12	0.3148
170	1.0073333295940883e-05	1.089952659151463e-05	1.073765820202235e-05	1.0897116007521146e-05	1.1061559932230425e-05	1.2033828964889265e-10	1.1115459567639224e-10	1.2147553035766808e-10	1.2239490512510195e-10	0.3148
171	1.0856666662786318e-05	1.077536506511288e-05	1.061426808949254e-05	1.0773069840449538e-05	1.0935932041417925e-05	2.2170335114301246e-12	-2.7640362241894417e-11	3.1553799994164764e-12	2.6228548902371642e-11	0.3148
172	1.280666667866047e-05	1.0666134572502373e-05	1.050561353030155e-05	1.0663947726336866e-05	1.0825460297665805e-05	-2.061466399230687e-11	-5.051406144851089e-11	-2.3387487472173667e-11	2.5765132242246996e-11	0.3148
173	1.3071666615692997e-05	1.0571669449314801e-05	1.0411526925446612e-05	1.0569584408882676e-05	1.0729978035563018e-05	4.972413901732975e-11	1.2539108491921725e-11	5.217183566750344e-11	7.260437670108654e-11	0.3148
174	1.2836666711467054e-05	1.0491851301030574e-05	1.0331887323234967e-05	1.0489861873798835e-05	1.0649366626038985e-05	-6.410854734799395e-11	-6.706605602215453e-11	-6.51452170128606e-11	-5.514762911158717e-11	0.3148
175	1.3303333371078541e-05	1.0426610216846042e-05	1.0266621592382622e-05	1.0424710563157774e-05	1.0583556719072968e-05	5.442255237371096e-11	2.347010194341833e-11	5.206924820775574e-11	9.918053599229347e-11	0.3148
176	1.408666663209629e-05	1.0375926212889252e-05	1.0215705820737361e-05	1.0374110820290223e-05	1.0532529719712408e-05	1.6568941197801147e-11	-3.6750833085509355e-11	1.953506478243288e-11	5.2533183718459864e-11	0.3148
177	1.4153333312873314e-05	1.0339830939194734e-05	1.0179166973069311e-05	1.033809459791624e-05	1.049631953305718e-05	-1.7413291535092793e-11	-2.6325406385956905e-11	-1.868734843848009e-11	-1.1152989064853513e-12	0.3148
178	1.3553333291707777e-05	1.0318409672665163e-05	1.0157084829595459e-05	1.0316747451416256e-05	1.047501460095469e-05	1.1514199319479953e-10	1.0301793485779844e-10	1.159498341300697e-10	1.226961536429082e-10	0.3148
179	1.5498333372665956e-05	1.031180363244973e-05	1.0149594241308627e-05	1.0310210855778758e-05	1.0468760266927559e-05	3.014534607265228e-11	-7.253806515119888e-12	3.167518252740132e-11	5.858998480941574e-11	0.3148
180	1.713333336155405e-05	1.0320212654282907e-05	1.015688773753343e-05	1.0318684880329561e-05	1.0477761507350138e-05	-5.172912832792999e-11	-8.010165265422374e-11	-5.481576422405635e-11	-5.4296465376775005e-12	0.3148
181	1.6330000043389352e-05	1.034389825899732e-05	1.017921852027258e-05	1.0342431257562549e-05	1.0502286064500832e-05	6.770287204280812e-11	3.257931241807921e-11	7.046415857985619e-11	8.707274259987899e-11	0.3148
182	1.8046666623630076e-05	1.0383187162468963e-05	1.0216903891877525e-05	1.0381776894232566e-05	1.0542668029379587e-05	-6.513546001370072e-11	-6.604129668676529e-11	-6.570610084237455e-11	-6.045632872384562e-11	0.3148
183	1.8579999964018588e-05	1.0438475277820876e-05	1.0270329165385219e-05	1.0437117873111059e-05	1.0599311926970427e-05	5.4718561433757353e-11	3.9233017902225184e-11	5.3964754367962886e-11	7.436873157706836e-11	0.3148
184	1.8713333325572634e-05	1.0510232257361123e-05	1.0339952104381738e-05	1.0508856828777165e-05	1.0672697351509886e-05	5.556916900744289e-11	2.444047301094362e-11	5.7275606099801155e-11	7.698021783957927e-11	0.3148
185	1.8596666660669766e-05	1.0599006645764486e-05	1.0426307962275498e-05	1.0597573296134766e-05	1.0763384225363789e-05	-1.5349534836146538e-10	-1.5566465234624393e-10	-1.5457495243315978e-10	-1.451011132910467e-10	0.3148
186	1.83800000275152e-05	1.0705431706578023e-05	1.0530015181665928e-05	1.0703938704854183e-05	1.0872042378323934e-05	8.237900163891884e-11	7.589577934423057e-11	8.321312096521199e-11	8.423577639490303e-11	0.3148
187	1.968333329276605e-05	1.0830232000901947e-05	1.0651917061079256e-05	1.082867735853008e-05	1.0999441604155444e-05	8.027711327088164e-11	3.402805167690876e-11	8.257691976568028e-11	1.1357219169247419e-10	0.3148
188	1.743333337213682e-05	1.0974230813524655e-05	1.079277978733327e-05	1.0972485842152871e-05	1.1146363485275422e-05	-8.493407391980666e-11	-1.1085672463712555e-10	-8.83047798658109e-11	-3.9710239970788524e-11	0.3148
189	1.7216666633154568e-05	1.1138358516926813e-05	1.0953416764764918e-05	1.1136409494810724e-05	1.1313756960883294e-05	7.722594743865436e-11	4.5917262749731987e-11	8.019039082335691e-11	9.178326011360511e-11	0.3148
190	1.685000004762246e-05	1.1323661990698071e-05	1.1134853203347925e-05	1.1321506939882567e-05	1.1502689637532227e-05	-6.358772843425252e-11	-6.49586473626524e-11	-6.411286194103864e-11	-5.986800154539553e-11	0.3148
191	1.696666671252533e-05	1.1531315230056509e-05	1.1338239007643952e-05	1.1528951420094425e-05	1.1714358609779599e-05	4.1225710939666876e-11	2.477896232225805e-11	4.008717688235842e-11	6.3850338198164e-11	0.3148
192	1.7200000042331076e-05	1.176263127693995e-05	1.1564860463258311e-05	1.1760055216271057e-05	1.1950102631161649e-05	7.411320559773707e-11	4.1547657656461455e-11	7.615053386889358e-11	9.53366753886735e-11	0.3148
193	1.7900000031748304e-05	1.2019075652146612e-05	1.1816153394166582e-05	1.2016283076529765e-05	1.2211415816064937e-05	-5.5321549447657725e-11	-5.834466903255681e-11	-5.606618283212139e-11	-4.7837750579868944e-11	0.3148
194	1.883333335097128e-05	1.2302281469159022e-05	1.2093717967572103e-05	1.2299267327377223e-05	1.249996305638821e-05	1.0137470294065775e-10	6.66542948265886e-11	9.915443185658641e-11	1.4803686750996126e-10	0.3148
195	1.8799999957668925e-05	1.2614066444832383e-05	1.2399335357244877e-05	1.2610824881735572e-05	1.2817597374107225e-05	-1.3082040642331508e-11	-3.310429987118568e-11	-1.2293601880850503e-11	2.770711480467106e-12	0.3148
196	1.9383333282183285e-05	1.2956452056699878e-05	1.2734986509873101e-05	1.2952976393626457e-05	1.3166379464272134e-05	-1.1955479260275172e-10	-1.2445539144854534e-10	-1.2227369752966729e-10	-9.883041639601613e-11	0.3148
197	1.9483333356262665e-05	1.3331685119772578e-05	1.3102873281451322e-05	1.332796783289787e-05	1.3548599705045695e-05	9.650328740750076e-11	7.476367784707547e-11	9.925919894143065e-11	1.0177469926725216e-10	0.3148
198	1.974999997354308e-05	1.374226210303605e-05	1.3505442257493887e-05	1.3738294799607971e-05	1.3966802965308422e-05	-5.85542587868594e-11	-6.207429582626658e-11	-5.892584179308845e-11	-5.2625986079850426e-11	0.3148
199	1.9666666701942562e-05	1.4190956556209025e-05	1.3945411619921756e-05	1.4186729949135703e-05	1.4423816584759852e-05	2.7792446718296585e-11	1.1209572566161614e-11	2.6326597819758522e-11	5.227024437234702e-11	0.3148
200	2.013333336155405e-05	1.4680850051311972e-05	1.4425801456447679e-05	1.4676353932699324e-05	1.4922781941130903e-05	9.180660996213865e-11	5.914365368558726e-11	9.415255587604317e-11	1.1169227223620062e-10	0.3148
201	2.0316666707233946e-05	1.521536712782471e-05	1.4949967991571006e-05	1.5210590341752316e-05	1.5467190104186393e-05	-4.562002133607368e-11	-5.612687137998911e-11	-4.601921382848613e-11	-3.198568464299394e-11	0.3148
202	2.0283333313931593e-05	1.579831478328682e-05	1.5521642269229848e-05	1.57932451988341e-05	1.6060922127537206e-05	6.962000923570133e-11	3.127969055385299e-11	6.648314387913234e-11	1.2475795436076075e-10	0.3148
203	2.0666666701942563e-05	1.6433927134198533e-05	1.6144973899292896e-05	1.6428551619526118e-05	1.6708294618344783e-05	-2.12796401660184e-11	-6.632842213662864e-11	-1.8722381501471822e-11	1.0055585471037085e-11	0.3148
204	2.1216666633154567e-05	1.7126915972552854e-05	1.682458057799495e-05	1.7121220371004513e-05	1.741411132601896e-05	-4.0569280658498045e-11	-5.4593422422381866e-11	-4.2742754345263494e-11	-1.4309514122775605e-11	0.3148
205	2.213333336155405e-05	1.7882528045585054e-05	1.7565604192514354e-05	1.7876497155597085e-05	1.8183721591336625e-05	1.3126922448706087e-10	1.0312824654421477e-10	1.3076930247986604e-10	1.5908913234006507e-10	0.3148
206	2.269999998941723e-05	1.8706610002302624e-05	1.837377443358686e-05	1.870022756269134e-05	1.9023086624251748e-05	-7.775832547302156e-11	-1.2763431575634024e-10	-7.545095209765789e-11	-3.977112671740902e-11	0.3148
207	2.314999995237754e-05	1.9605682118609517e-05	1.925548100502544e-05	1.9598930801231926e-05	1.9938854743847062e-05	1.5927841712117464e-11	-4.796255183876988e-13	1.4205435336902873e-11	4.164851975730491e-11	0.3148
208	2.371666668606841e-05	2.05870220490435e-05	2.0217855651417595e-05	2.0579883462114304e-05	2.09384468522867e-05	1.0685710124156249e-10	7.576765690401883e-11	1.0977047720832278e-10	1.2193559259257542e-10	0.3148
209	2.3633333308640205e-05	2.1658760068405653e-05	2.1268865437398917e-05	2.1651214773209362e-05	2.2030153643539498e-05	-3.070998952940755e-11	-5.129410335574046e-11	-3.047032221929294e-11	-1.0515274855542518e-11	0.3148
210	2.4149999952377542e-05	2.2829987490517435e-05	2.2417418929941195e-05	2.282201503604703e-05	2.3223246263557535e-05	3.799339510262983e-11	-2.4389841676813892e-12	3.40992316354357e-11	9.93677239205308e-11	0.3148
211	2.504999998412585e-05	2.4110880195881284e-05	2.3673487175238344e-05	2.410245917640002e-05	2.452810239864508e-05	-3.7419537282140273e-13	-4.964417793605823e-11	2.761516086097955e-12	3.208221592931872e-11	0.3148
212	2.6383333282183286e-05	2.5512839517407857e-05	2.504824167217259e-05	2.550394765901764e-05	2.5956469915693858e-05	-4.9574734143094235e-11	-6.063485819364579e-11	-5.166952746050236e-11	-2.662899363962602e-11	0.3148
213	2.8483333356262663e-05	2.7048653099471567e-05	2.6554211903312626e-05	2.703926738326628e-05	2.752139855631228e-05	8.173511417902126e-11	7.293772968957582e-11	8.296450948344768e-11	8.473159003249544e-11	0.3148
214	3.0183333345679895e-05	2.8732678708018876e-05	2.820546533801643e-05	2.8722775539754728e-05	2.923745601012182e-05	9.887439553538969e-11	2.971261675034566e-11	1.0313497802481751e-10	1.456434861268802e-10	0.3148
215	3.250000005291385e-05	3.058105451514586e-05	3.001781335901513e-05	3.057060995157555e-05	3.112111223517432e-05	-3.370172391334824e-11	-5.864852453235885e-11	-3.697922732180639e-11	9.411020510670453e-12	0.3148
216	3.3566666627863184e-05	3.2611939887103927e-05	3.20090470557245e-05	3.260092993399268e-05	3.319090132443383e-05	1.0774731486451191e-10	8.121340309806273e-11	1.1142259029130907e-10	1.1530234196324789e-10	0.3148
217	3.493333331922297e-05	3.4845791362502833e-05	3.419920747440644e-05	3.483419236088948e-05	3.546770352553572e-05	-5.620255179200228e-12	-3.865725680766639e-11	-4.528607830531573e-12	2.2524737875384745e-11	0.3148
218	3.6383333282183285e-05	3.730567930664295e-05	3.661089569727228e-05	3.729346842714542e-05	3.797506884779556e-05	6.479917430169727e-12	-3.4248508299960986e-11	2.0596318460218393e-12	7.136463804960854e-11	0.3148
219	3.761666671781672e-05	4.00176515542879e-05	3.926962893096747e-05	4.000480742557139e-05	4.0739588713396985e-05	2.1678478623992552e-11	-3.026281305071637e-11	2.532159773285819e-11	5.3770429128627594e-11	0.3148
220	3.956666662786318e-05	4.301115140568497e-05	4.220424981700396e-05	4.299765490732765e-05	4.379132318468108e-05	-5.606987732483919e-11	-6.375347786102862e-11	-5.798810143923285e-11	-3.7277395840681585e-11	0.3148
221	4.486666663844595e-05	4.631949860301444e-05	4.544739741515793e-05	4.630533385779865e-05	4.716429258936338e-05	7.413390717671819e-11	6.240298820629963e-11	7.460025191980741e-11	8.176506065955941e-11	0.3148
222	5.4216666633154566e-05	4.99804431977158e-05	4.903604956263078e-05	4.9965598812270616e-05	5.089704368600796e-05	2.0777880535488406e-11	-1.130095813293976e-11	2.237111286013873e-11	4.459906633403599e-11	0.3148
223	5.461666671781671e-05	5.403680397922793e-05	5.301214804563516e-05	5.4021274582711186e-05	5.503330229555945e-05	-4.663541899058967e-11	-5.757984670488876e-11	-4.9469413347307744e-11	-1.9300126080620592e-11	0.3148
224	5.508333337742821e-05	5.8537205007692306e-05	5.7423319846473257e-05	5.852099315757192e-05	5.9622726259005225e-05	1.663816072614384e-10	1.4327906324851905e-10	1.6716385158217078e-10	1.8160638443796454e-10	0.3148
225	5.641666667548563e-05	6.353692597140542e-05	6.232370986951219e-05	6.352004450706946e-05	6.472177479362923e-05	-4.102690697983015e-11	-4.8013040678259857e-11	-4.13262648390886e-11	-3.13802165016701e-11	0.3148
226	5.743333337213681e-05	6.90988847805733e-05	6.777494319070233e-05	6.908135971788932e-05	7.039471307091558e-05	-6.794025491816494e-11	-1.0056770855726724e-10	-7.34183647879788e-11	-4.112866008535614e-12	0.3148
227	5.9866666638445955e-05	7.529477382096178e-05	7.384723782312189e-05	7.527664791000562e-05	7.671477393187528e-05	5.0055755179770095e-11	-3.7853720828949644e-12	5.430038324088061e-11	8.020082915687152e-11	0.3148
228	6.37324999896818e-05	8.220637468138408e-05	8.062069232548527e-05	8.218771176864609e-05	8.376550209919476e-05	-5.793635002594974e-11	-6.252462418040168e-11	-5.96430418751262e-11	-4.320044089812363e-11	0.3148
229	6.496583331948755e-05	8.992708051305438e-05	8.818677684582771e-05	8.990797087493759e-05	9.16423106877073e-05	6.430732272501343e-11	4.915403096935004e-11	6.422634927524706e-11	7.820866386329027e-11	0.3148
230	6.693250003201288e-05	9.856365969729294e-05	9.665006062272246e-05	9.854374090307279e-05	0.00010045428445404346	3.8537461693405375e-11	2.497216763749303e-12	4.0495018933032456e-11	6.407270308359364e-11	0.3148
231	6.904916669691575e-05	0.00010823829998637671	0.00010613021437612681	0.0001082168463269083	0.00011032626976473796	-5.253982176921526e-11	-5.704964521216066e-11	-5.4961566557918184e-11	-3.339881996029043e-11	0.3148
232	7.124916663341913e-05	0.00011909097888469243	0.00011676433250209794	0.00011906667653940046	0.00012140129806526915	1.5002235331806273e-10	1.166731772989317e-10	1.494858166841242e-10	1.825705116084989e-10	0.3148
