time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
1	0.0	2.066603331514807e-07	2.0653584641465523e-07	2.066672496519714e-07	2.0676505464367682e-07	0.00011539913211013693	0.0001151267126091391	0.00011541789653498497	0.00011555823378726722	0.0
2	0.0	2.469255563162895e-07	2.466529954565469e-07	2.469475306541304e-07	2.471427076614189e-07	0.00011545041155252404	0.00011492658046973175	0.00011549416128415413	0.00011576736486561906	0.0
3	0.0	2.9460925031469317e-07	2.94131896801913e-07	2.946331558604042e-07	2.949746292380506e-07	0.00011554177358906513	0.00011476650351447078	0.00011561099713428669	0.00011601736715248749	0.0
4	0.0	3.5105759394982926e-07	3.5030608613244324e-07	3.511010488369291e-07	3.5161846454199246e-07	0.00011567989834320396	0.00011465285994775694	0.00011577184312704493	0.00011631624254542724	0.0
5	0.0	4.177571956593143e-07	4.166452124676005e-07	4.1784109413939943e-07	4.1858123106177215e-07	0.00011587253162739233	0.0001145930219979164	0.0001159847949272633	0.00011667198063607745	0.0
6	0.0	4.96412753327272e-07	4.948334945992995e-07	4.965547511586615e-07	4.975783222502394e-07	0.00011612865439340909	0.00011459552287416954	0.00011626113525759908	0.00011709218980989001	0.0
7	2.0266674173404842e-07	5.890138354511024e-07	5.868352207272964e-07	5.892319922931755e-07	5.906169272548432e-07	0.00011645870259283985	0.00011467026967983465	0.00011661131605257807	0.00011758762737121967	0.11109999999999999
8	5.73833292896857e-07	6.979673135776581e-07	6.950252491905226e-07	6.98277213370806e-07	7.001283521036896e-07	0.00011687490120034142	0.00011482882978086366	0.00011704758556972542	0.00011817090955918912	0.11109999999999999
9	5.73833292896857e-07	8.258411004829207e-07	8.219346907336041e-07	8.262675118773026e-07	8.287073603242765e-07	0.00011739140296213735	0.00011508456664460115	0.00011758662785122805	0.00011885665690679468	0.11109999999999999
10	6.076666749024766e-07	9.756613936462163e-07	9.70545636083932e-07	9.762354349730948e-07	9.7941238521842e-07	0.00011802467620265152	0.00011545300702785214	0.00011824353884583008	0.00011966189761103429	0.11109999999999999
11	6.413333830182191e-07	1.150987135027041e-06	1.1443616621343892e-06	1.1517486712783253e-06	1.155841780452156e-06	0.00011879404093027869	0.00011595234183246083	0.00011903699527383458	0.00012060663368200127	0.11109999999999999
12	9.446666987998265e-07	1.3558090189232345e-06	1.3473122540782148e-06	1.3568038245921385e-06	1.3620331329239573e-06	0.00011972211964677751	0.00011660381118448258	0.00011998976722100498	0.00012171430385874578	0.11109999999999999
13	1.248000014581434e-06	1.5945941874299098e-06	1.5837902484061152e-06	1.5958844724311498e-06	1.6025076850998677e-06	0.00012083533758837874	0.000117432189232612	0.00012112845652886817	0.00012301230883630113	0.14505
14	8.430000814130057e-07	1.8725443604866728e-06	1.858904399869489e-06	1.8742024349580016e-06	1.882534379553149e-06	0.00012216485618588976	0.00011846666590653805	0.0001224844328568959	0.0001245329928209604	0.197516667
15	2.4296666562706444e-06	2.195590587067018e-06	2.1784853740438217e-06	2.1977012198042447e-06	2.208119442558673e-06	0.00012374761294251964	0.00011974176101859108	0.00012409489380301342	0.00012631471695631944	0.24998333299999997
16	3.7125000961969593e-06	2.5702590633447327e-06	2.5489379646841616e-06	2.572923840326584e-06	2.585877573568448e-06	0.00012562719437543565	0.00012129815343142673	0.00012600374073811504	0.00012840277381698478	0.31171666699999995
17	3.6450000060755973e-06	3.0040958381505725e-06	2.9776592979022607e-06	3.0074399293484733e-06	3.023465083607749e-06	0.00012785570989736684	0.00012318444550197443	0.00012826346231834405	0.0001308513517862647	0.37345
18	4.556666692319189e-06	3.5055951494883908e-06	3.4729853846423622e-06	3.5097632624137796e-06	3.529493569420862e-06	0.00013049572900037821	0.00012545888967051223	0.00013093305194687645	0.000133725533292314	0.435183333
19	6.0699999959496014e-06	4.084110953611482e-06	4.044076861001377e-06	4.0892765475704755e-06	4.1134602098260185e-06	0.00013362232714930926	0.00012819132740749943	0.0001340890639250915	0.000137103440787955	0.462966667
