time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
220	2.41500000051557e-05	3.069291735845094e-05	2.9664822198437635e-05	3.072819026855649e-05	3.1743176689724955e-05	0.9999825432266394	0.9999689021058488	0.9999829633702402	0.9999919605534113	0.6435
221	2.8016666673786445e-05	3.194188338716909e-05	3.0861885434032214e-05	3.197714354624715e-05	3.303549436825109e-05	0.9999843322273856	0.9999720104260322	0.9999847005881222	0.999992844037674	0.6435
222	3.2e-05	3.32662192057837e-05	3.2130938993170876e-05	3.329832891949001e-05	3.4405937654329364e-05	0.9999860341147437	0.9999749822211559	0.9999863771208839	0.9999936758973422	0.6435
223	3.4366666661265453e-05	3.4670780703643014e-05	3.347666047277102e-05	3.4698627359215845e-05	3.5859159567691746e-05	0.9999876413370203	0.999977802744736	0.9999879394691203	0.9999944534327537	0.6435
224	3.6583333332105785e-05	3.616081566339985e-05	3.490418916642717e-05	3.6184315041616355e-05	3.740055481515345e-05	0.9999891475071376	0.9999804588050788	0.9999893886650896	0.9999951741219176	0.6435
225	3.893333333431537e-05	3.774189399533307e-05	3.6418683938588756e-05	3.775975494613989e-05	3.903590231572687e-05	0.9999905476361112	0.9999829382612889	0.999990764656063	0.9999958364718606	0.6435
226	4.3150000005155705e-05	3.941996767437154e-05	3.802689289420531e-05	3.943204685284746e-05	4.077161687089252e-05	0.99999183827466	0.999985178509102	0.9999920457201374	0.9999964401191019	0.6435
227	4.441666666789421e-05	4.120137936527371e-05	3.9734984895013604e-05	4.120716976518711e-05	4.261429932083672e-05	0.9999930172673938	0.999987216103386	0.9999932257901987	0.9999969857007946	0.6435
228	4.5366666661265456e-05	4.3092977837263946e-05	4.154852045427208e-05	4.309173045818959e-05	4.457082872618399e-05	0.9999940838640317	0.9999890768113755	0.9999942880888688	0.999997473613615	0.6458166670000001
229	4.5733333337261484e-05	4.510211053615802e-05	4.347428013447158e-05	4.509311444858335e-05	4.664872099456181e-05	0.9999950389787476	0.9999907595190293	0.9999952173186349	0.9999979048586544	0.648133333
230	4.6800000002946115e-05	4.723659336226976e-05	4.551968104218986e-05	4.7219042229258464e-05	4.8856131168209975e-05	0.9999958854007308	0.9999922659914705	0.9999960375147461	0.9999982819330947	0.6504500000000001
231	4.9433333326950086e-05	4.950476610988919e-05	4.769275731099522e-05	4.9478265979381115e-05	5.121618751269941e-05	0.9999966271466658	0.9999936007874521	0.9999967643428396	0.9999986086788144	0.652766667
232	4.909999999852694e-05	5.191558552765015e-05	5.000223791850514e-05	5.1889721221690176e-05	5.371428782357783e-05	0.9999972691394601	0.9999947997120606	0.9999973910448805	0.9999988881089493	0.655083333
233	5.113333333136926e-05	5.447869316740387e-05	5.245705792308288e-05	5.4452992118187164e-05	5.638075017073253e-05	0.9999978175547739	0.9999958384414276	0.9999979221882065	0.9999991229959159	0.6574
234	5.3800000002946116e-05	5.7204349803279905e-05	5.5066916351940675e-05	5.7181219289161225e-05	5.922830474139425e-05	0.9999982800896013	0.9999967143465424	0.9999983635821341	0.9999993193823478	0.6574
235	5.691666666052893e-05	6.010349607964559e-05	5.784231595113352e-05	6.007408394680518e-05	6.225787974253091e-05	0.9999986647704189	0.9999974452407452	0.9999987291142791	0.9999994806905309	0.6574
236	6.0016666673786444e-05	6.318787949668874e-05	6.079464502929179e-05	6.315890693552647e-05	6.548219856713295e-05	0.9999989794945816	0.9999980278327111	0.9999990382566328	0.9999996075482235	0.6574
237	6.229999999558083e-05	6.647011692102957e-05	6.393566319547653e-05	6.644444986500442e-05	6.891442077032945e-05	0.9999992327151551	0.9999985003698827	0.9999992834609013	0.999999709446682	0.6574
238	6.911666667231338e-05	6.996363715996398e-05	6.72780335594441e-05	6.993420203343806e-05	7.256858281396781e-05	0.999999433460591	0.9999988816315178	0.99999947242057	0.99999978859287	0.6604833330000001
239	7.480000000294612e-05	7.368275702086718e-05	7.083562361369405e-05	7.366739650180914e-05	7.64598822454153e-05	0.9999995896484754	0.9999991807607888	0.9999996202746491	0.9999998499792471	0.663566667
240	8.08194999997864e-05	7.764287422278487e-05	7.462318891392378e-05	7.76371310883214e-05	8.060420390264432e-05	0.9999997084099935	0.9999994096608136	0.999999729471829	0.9999998955180749	0.66665
241	8.610283333631137e-05	8.186043384001264e-05	7.865615539585703e-05	8.183164670940953e-05	8.501867708099367e-05	0.9999997971185606	0.9999995848480898	0.9999998114595827	0.9999999282435008	0.669733333
242	8.935283333999401e-05	8.635292957864297e-05	8.29510504802442e-05	8.630916158236965e-05	8.970847083071653e-05	0.9999998622068127	0.9999997157774322	0.9999998735013536	0.999999952364701	0.6728166670000001
243	8.718616666105186e-05	9.113907320239e-05	8.752600137315951e-05	9.10958485309407e-05	9.46462855748698e-05	0.9999999085142872	0.9999998127110705	0.9999999160390951	0.9999999693185425	0.6759
244	8.95714999957797e-05	9.623891876882756e-05	9.23998367069821e-05	9.61878919537464e-05	9.990556295359863e-05	0.999999940622138	0.9999998761036932	0.9999999457971436	0.9999999802867852	0.6759
