time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
1	0.0	1.117382398947374e-07	1.1151227335487653e-07	1.1170302818394595e-07	1.1212047219901189e-07	0.15917903789997628	0.15440838890936126	0.15880446232209472	0.16455167213218883	0.0
2	0.0	1.3382183790963608e-07	1.3336382205209773e-07	1.3376300526205942e-07	1.3446071479909144e-07	0.12555807091995372	0.11771088014181166	0.1248841210743705	0.13437476404030138	0.0
3	0.0	1.601253046882879e-07	1.5936530754468713e-07	1.6009468330602956e-07	1.6111910578293708e-07	0.09826257682328927	0.08883415320987138	0.09737210073567729	0.10902978508183421	0.0
4	0.0	1.9135417195827616e-07	1.901476449104351e-07	1.9135209247316435e-07	1.92795638261664e-07	0.07643042860731061	0.06652124881529081	0.07542366129944265	0.08799693303126319	0.0
5	0.0	2.2831656654582187e-07	2.2656560408669963e-07	2.2829373002501084e-07	2.303334227354528e-07	0.059171834646543714	0.04952064107867036	0.05812469303827622	0.07071605437944882	0.0
6	0.0	2.719351499879213e-07	2.694991169444361e-07	2.718798275989099e-07	2.7469039842751605e-07	0.045652157657291054	0.03670498332248352	0.04461497158344514	0.056633860128263394	0.0
7	1.4383297886393717e-08	3.232595840245372e-07	3.1999118809114584e-07	3.2316624024974456e-07	3.2692490262957176e-07	0.035134622172690894	0.027120939192622446	0.03414328248593245	0.0452343753728505	0.11109999999999999
8	0.0	3.834795076877073e-07	3.7920827680503865e-07	3.833687997648604e-07	3.8826104666702573e-07	0.026995137924328342	0.019995806722563677	0.02607301032664618	0.03605572651487944	0.11109999999999999
9	0.0	4.5393796817052365e-07	4.484546542655199e-07	4.5377430882326364e-07	4.600813986777272e-07	0.02072022323981947	0.014721464699022607	0.019880534192572123	0.02869662116720615	0.11109999999999999
10	0.0	5.361451991439434e-07	5.292085200882273e-07	5.359696899193186e-07	5.43942332303062e-07	0.015896154857502308	0.01082917850641604	0.015144412348971638	0.022816090673081282	0.11109999999999999
11	0.0	6.31792592590958e-07	6.231199779224973e-07	6.315760997450856e-07	6.41881111128725e-07	0.012194631689837239	0.007962982762565945	0.011530808646309962	0.018129287252578324	0.11109999999999999
12	0.0	7.427666603177796e-07	7.320281214574547e-07	7.424857341878875e-07	7.557012878321414e-07	0.0093580341002826	0.005855423832111423	0.00877838695770275	0.014401319830675654	0.11109999999999999
13	0.0	8.711627406282242e-07	8.579741946594595e-07	8.70618149439502e-07	8.874501680433406e-07	0.007185861391163953	0.004307091671840589	0.0066843579227310514	0.011440428351839711	0.11109999999999999
14	0.0	1.0192981599059772e-06	1.003214191497239e-06	1.0184861026296814e-06	1.0393446033341147e-06	0.005523006882855102	0.003170130980901878	0.005092392088053633	0.009091279917015095	0.11109999999999999
15	0.0	1.1897245208562144e-06	1.1702305766993085e-06	1.1890281434675864e-06	1.2142520509260633e-06	0.004250009231627549	0.00233534808746026	0.003882564439335888	0.007228810556680275	0.11109999999999999
16	0.0	1.3852387433757052e-06	1.361742771368452e-06	1.3847630719767404e-06	1.4150854899529343e-06	0.003275154692938818	0.0017223308969823272	0.0029632119840917893	0.005752802441440478	0.11109999999999999
17	0.0	1.6088924526358267e-06	1.5807160187894324e-06	1.6083800417319242e-06	1.6452329809124482e-06	0.0025281926430336023	0.0012719811248983893	0.0022644627719609536	0.004583243725849665	0.11109999999999999
18	0.0	1.8639992707975897e-06	1.8297577366219e-06	1.8636028291466655e-06	1.9082749262977057e-06	0.0019553979065041415	0.0009409248547975676	0.001733174489502656	0.003656437939486296	0.11109999999999999
19	0.0	2.154139541049954e-06	2.112862170792304e-06	2.153723187754263e-06	2.207377435099396e-06	0.0015157264469946633	0.0006973577637281907	0.0013289554375707298	0.002921790416205304	0.11109999999999999
20	0.0	2.483161988269763e-06	2.434493195086281e-06	2.4826799917270947e-06	2.5468407284753336e-06	0.0011778419913116398	0.0005179719842287873	0.0010211513353913823	0.0023391826846778543	0.11109999999999999
21	0.0	2.855181812327866e-06	2.7971304345204886e-06	2.854363586828122e-06	2.9310194594532676e-06	0.0009178272547553383	0.00038569082840407255	0.0007865253533018075	0.0018768446406598677	0.11109999999999999
22	0.0	3.2745746950330527e-06	3.2061338335046304e-06	3.2740147274105667e-06	3.3645130216521318e-06	0.0007174282620966096	0.00028800332020408146	0.0006074617445792473	0.0015096428437758878	0.11109999999999999
23	0.0	3.745966219827296e-06	3.6631838035555945e-06	3.7457944854466684e-06	3.852165711550888e-06	0.0005627109576323843	0.00021574238004271718	0.0004706090701732523	0.0012177077714271873	0.11109999999999999
24	0.0	4.274216222593482e-06	4.17472130627773e-06	4.2742070117290106e-06	4.399122539123944e-06	0.0004430351155237237	0.0001621891680095369	0.0003658472970814487	0.0009853398073473292	0.11109999999999999
25	0.0	4.864397606288019e-06	4.74716674819374e-06	4.864421718626745e-06	5.010739727997031e-06	0.0003502715784779077	0.0001224165744791242	0.00028550476930946	0.0008001374904012519	0.11109999999999999
26	0.0	5.521769257094835e-06	5.381510774465929e-06	5.521839158568005e-06	5.692579097891361e-06	0.00027820560029004533	9.280732546265182e-05	0.00022376387570307806	0.0006523062692445534	0.11109999999999999
27	0.0	6.251742686903157e-06	6.08615151363022e-06	6.252488033248836e-06	6.4503732049643545e-06	0.00022208229164889082	7.070624529829129e-05	0.00017625277532615458	0.000534110587868658	0.11109999999999999
