time	data	mean	q025	med	q975
37	6.859999999761291e-05	5.8724627187331166e-05	5.4283823760146665e-05	5.882642606969402e-05	6.23496981473104e-05
38	6.75e-05	5.996905669516757e-05	5.533705257295402e-05	6.0037667665260476e-05	6.37196548765023e-05
39	6.748333333373117e-05	6.087890084257152e-05	5.6352552023874954e-05	6.0880248417837814e-05	6.477676295975592e-05
40	6.658333333134409e-05	6.144242325498732e-05	5.698480713161829e-05	6.148842595625926e-05	6.534876040908192e-05
41	6.764999999641936e-05	6.165414900860767e-05	5.72715484623362e-05	6.165138164540551e-05	6.554219311765436e-05
42	6.613333333015054e-05	6.151498658326469e-05	5.720579128595614e-05	6.138719410020211e-05	6.526041861183832e-05
43	6.280000000477418e-05	6.10320253207756e-05	5.683846358559219e-05	6.097194492406592e-05	6.470096664738586e-05
44	5.9266666672236545e-05	6.0218171392036446e-05	5.6260829546168845e-05	6.00846114196395e-05	6.376473074281926e-05
45	5.669999999522582e-05	5.909168664227353e-05	5.549885687533913e-05	5.89987416694813e-05	6.248644124410587e-05
46	5.3749999994032265e-05	5.76755199000838e-05	5.4236205727698915e-05	5.757129654273265e-05	6.0974608669486174e-05
47	5.186666666984945e-05	5.5996550246243444e-05	5.264230549357681e-05	5.594847955539686e-05	5.93811891925826e-05
48	4.930000000477418e-05	5.4084774416965355e-05	5.076415596373108e-05	5.401774864340241e-05	5.751061706074989e-05
49	4.8699999995225815e-05	5.197244953636976e-05	4.8814700823491346e-05	5.2003681665158344e-05	5.542343459435249e-05
50	4.458333333134409e-05	4.969320198334947e-05	4.669850081659822e-05	4.971072151180017e-05	5.313104158805269e-05
51	3.5950000001193544e-05	4.7281218791290786e-05	4.41258117157689e-05	4.7275035811099566e-05	5.058507739398812e-05
52	3.298333333373118e-05	4.47704163108289e-05	4.13159353270154e-05	4.483281167162301e-05	4.831525703740699e-05
53	3.0900000002387094e-05	4.2193768238450944e-05	3.8485826312045916e-05	4.222401470079591e-05	4.5721272139596324e-05
54	3.280000000477419e-05	3.9582624996535694e-05	3.5812288240344084e-05	3.950160907714117e-05	4.3058936969045055e-05
55	3.0800000004774186e-05	3.6966253941881444e-05	3.334442151263847e-05	3.686977417485487e-05	4.050256517108625e-05
56	3.0049999998806455e-05	3.43713777134246e-05	3.0738780875236634e-05	3.4356923373762334e-05	3.786665800174401e-05
57	3.123333332776345e-05	3.182186732854261e-05	2.8140171549217016e-05	3.189275303872732e-05	3.5474523083895405e-05
58	2.6916666668655913e-05	2.9338612857260043e-05	2.557858837607843e-05	2.9392333980995128e-05	3.326080184935848e-05
59	2.575000000596773e-05	2.6939324291108802e-05	2.3124226143528868e-05	2.6893346738266973e-05	3.100843689985778e-05
60	2.333333333731182e-05	2.463860664981491e-05	2.080368621863139e-05	2.450545916275827e-05	2.8936531221900668e-05
61	2.3183333328956998e-05	2.244802602359443e-05	1.862750066223877e-05	2.2350048706925684e-05	2.6861797016227453e-05
62	2.2533333332537637e-05	2.0376185272715795e-05	1.6640908626826187e-05	2.0373818520837754e-05	2.494408967133472e-05
63	2.1283333338505367e-05	1.842902350751007e-05	1.482902430246088e-05	1.8407891082788823e-05	2.3100490981237504e-05
64	2.0816666671043e-05	1.6609967988099273e-05	1.3160249996436036e-05	1.6572665612600603e-05	2.1214710347632282e-05
65	1.843333333492473e-05	1.4920228674987875e-05	1.1591325822501779e-05	1.4889305762903392e-05	1.9322095704231658e-05
66	1.6733333327763453e-05	1.3359099097967773e-05	1.0130985080455012e-05	1.329929308384993e-05	1.7803109207346415e-05
67	1.5933333334924727e-05	1.1924179541518102e-05	8.831040657573297e-06	1.1861338713583547e-05	1.6111449288700345e-05
68	1.5033333332537636e-05	1.0611733517438776e-05	7.721651260584066e-06	1.0570092855878392e-05	1.4536019924653757e-05
69	1.4300000004774185e-05	9.416892631040446e-06	6.730623806745532e-06	9.321047904756023e-06	1.3076780142909437e-05
70	1.371999999713549e-05	8.33395259579011e-06	5.849363396505823e-06	8.220842976665027e-06	1.1732357437730686e-05
71	1.2389999995464526e-05	7.3565791325677815e-06	5.069209772520916e-06	7.256460918424794e-06	1.049893362935716e-05
72	1.0856666662926888e-05	6.478030462120868e-06	4.381576447061591e-06	6.398135302959368e-06	9.372100005406665e-06
73	1.0239999999045164e-05	5.691333106995228e-06	3.777740563064639e-06	5.609750978931805e-06	8.405164181192845e-06
