time	data	mean	q025	med	q975
61	1.2933333345630641e-05	1.2001623012706299e-05	1.056727492256947e-05	1.2111685768564656e-05	1.3639921826162952e-05
62	1.1393333371454986e-05	1.09353064441504e-05	9.506853922577443e-06	1.103018357426974e-05	1.251078868038121e-05
63	1.2533333419414484e-05	9.935310528709975e-06	8.523299105753433e-06	1.0011714969458742e-05	1.1442724003287188e-05
64	9.90000001844596e-06	9.001715959248799e-06	7.6154474948378804e-06	9.08622119585384e-06	1.043741775696068e-05
65	9.503333277380586e-06	8.13388796043668e-06	6.781546307820228e-06	8.215252349323917e-06	9.49563723584462e-06
66	8.463333395434735e-06	7.3305714483127495e-06	6.019224406699376e-06	7.408435027999287e-06	8.645182577120399e-06
67	8.739999937283733e-06	6.589983683392855e-06	5.325443686130522e-06	6.664061872824154e-06	7.86048407551299e-06
68	8.680000022135154e-06	5.9099058112245255e-06	4.691579850144293e-06	5.979932666315932e-06	7.1440257179335156e-06
69	7.631666623933522e-06	5.287762770880408e-06	4.118938903230188e-06	5.353551834309314e-06	6.481023256073239e-06
70	7.498333315194805e-06	4.720713580347007e-06	3.597551451994142e-06	4.782146814132734e-06	5.869571185575919e-06
71	7.530000049804095e-06	4.205718545217008e-06	3.1298156268164515e-06	4.260272103277765e-06	5.307335191556456e-06
72	7.92999997602025e-06	3.73960704339305e-06	2.716211450101185e-06	3.783951856309068e-06	4.79190108243048e-06
73	7.714999941895224e-06	3.31914479931069e-06	2.349266075700529e-06	3.3490032346627763e-06	4.320756406999184e-06
74	8.021666625778121e-06	2.9410806278887923e-06	2.024791492092772e-06	2.9691046254908224e-06	3.891230269414296e-06
75	7.745000083929123e-06	2.602190674794541e-06	1.7422373234467489e-06	2.633863310962063e-06	3.500683921757829e-06
76	6.179999929905349e-06	2.2993261861239803e-06	1.4981292600048117e-06	2.3334523932628595e-06	3.146470978152534e-06
77	5.441666585197006e-06	2.0294313579438058e-06	1.2850651239230762e-06	2.0562800873430157e-06	2.825941638408495e-06
78	4.95000000922298e-06	1.7895767772662476e-06	1.099820988966982e-06	1.81699288615765e-06	2.5365562777008678e-06
79	4.335000048881797e-06	1.5769811286903615e-06	9.393591892825135e-07	1.6045778000721594e-06	2.2758296664702326e-06
80	3.873333246022452e-06	1.3890129688380525e-06	8.009193588992035e-07	1.4164506201389265e-06	2.0413773107872016e-06
81	3.688333353931323e-06	1.2232128380981203e-06	6.819071670642533e-07	1.244263176419297e-06	1.8309975207510224e-06
82	4.056666729997799e-06	1.0772910515204932e-06	5.7997784164729e-07	1.0923442071333332e-06	1.642526203605635e-06
83	3.594999927138454e-06	9.491276808314941e-07	4.930095456440156e-07	9.606462313574429e-07	1.4738905598052219e-06
84	3.073333393590139e-06	8.36778013382391e-07	4.1855625745965327e-07	8.453548099594204e-07	1.3232097455115695e-06
85	2.826666624855822e-06	7.384604539134382e-07	3.548417171097147e-07	7.456030577231869e-07	1.188737188832289e-06
86	2.611666590730794e-06	6.525568446071396e-07	3.011506830459472e-07	6.586799282762403e-07	1.0688519644611985e-06
87	2.7649999326722426e-06	5.776011406880924e-07	2.5607010494552916e-07	5.828526520398628e-07	9.620725348055831e-07
88	2.918333274613691e-06	5.122733026688961e-07	2.183639032532648e-07	5.167664971022606e-07	8.670312485802932e-07
89	2.97999996679727e-06	4.5538981107221856e-07	1.8693841503717755e-07	4.5874694333660886e-07	7.824837464160299e-07
90	2.918333274613691e-06	4.058914056053625e-07	1.6083141659339345e-07	4.084555884640245e-07	7.073071434008296e-07
91	2.97999996679727e-06	3.628394606504167e-07	1.392233119696724e-07	3.6517652694784023e-07	6.404655916743596e-07
92	3.1333333087387184e-06	3.2539869780111987e-07	1.2139248264390344e-07	3.273869524569959e-07	5.810448051276678e-07
93	2.826666624855822e-06	2.9283304546102716e-07	1.0671361448472022e-07	2.9437910123819486e-07	5.282114580347e-07
94	2.426666698639666e-06	2.644963711108951e-07	9.466997720089293e-08	2.655289499039774e-07	4.812121279283288e-07
95	2.3350000488817967e-06	2.3981920996262476e-07	8.480227655055575e-08	2.402912777479683e-07	4.39410942557812e-07
96	2.611666590730794e-06	2.1830591148432647e-07	7.672520669183995e-08	2.186550326579158e-07	4.0222705027181527e-07
97	2.3354999344246086e-06	1.995243012263606e-07	7.012454206265661e-08	2.000423274516783e-07	3.6908878184888896e-07
98	1.9371666007838424e-06	1.8309820986398558e-07	6.472322896453637e-08	1.8383655738385552e-07	3.395341093462187e-07
99	1.6605000589348453e-06	1.6870214660000518e-07	6.029331474624516e-08	1.69692061462161e-07	3.131340943729379e-07
100	2.0305000275767118e-06	1.5605471734791556e-07	5.665153867631506e-08	1.5731906827919486e-07	2.8952429313847816e-07
101	2.522166603550737e-06	1.449137332747674e-07	5.364081574684771e-08	1.4683521911957554e-07	2.683849203122785e-07
102	2.613833253308606e-06	1.350703113470993e-07	5.113193819070823e-08	1.3739100134484418e-07	2.4942443193194625e-07
103	2.798333259856922e-06	1.2634507765643563e-07	4.902112392287674e-08	1.2847523130865251e-07	2.3400084366702438e-07
104	3.104999943739819e-06	1.1858535447782631e-07	4.722670790424906e-08	1.2099768074052683e-07	2.2015051579397945e-07
105	3.2583332856812675e-06	1.1165998201049368e-07	4.568080058844886e-08	1.1334431616616284e-07	2.0768278520936546e-07
106	3.04333325155624e-06	1.05456339043285e-07	4.4324644909635135e-08	1.063165841183518e-07	1.9643555490958233e-07
