time	data	mean	q025	med	q975
119	3.811666661855272e-06	1.2092575797689642e-10	3.5485665290225677e-12	5.7127932397375326e-11	6.246477570229498e-10
120	3.5333333037247522e-06	1.1073837443098195e-10	3.152334900990562e-12	5.081409599870327e-11	5.783005872436137e-10
121	3.7933333614614855e-06	1.0176947861717412e-10	2.8263656015702914e-12	4.56622059183767e-11	5.361044660112128e-10
122	4.181666632986905e-06	9.386496252802031e-11	2.5730309781313295e-12	4.178650978639785e-11	4.981439009618968e-10
123	3.811666661855272e-06	8.686420260040934e-11	2.3677654330428555e-12	3.860712190303428e-11	4.6449610137910405e-10
124	3.683333337034406e-06	8.066329688219597e-11	2.0860057850965503e-12	3.4977544661865493e-11	4.3653637258129567e-10
125	4.4233332792976726e-06	7.519746163539767e-11	1.817863942944062e-12	3.160836757354128e-11	4.136961089199358e-10
126	5.071666719592006e-06	7.035508061234168e-11	1.4821861262471393e-12	2.8605268495473898e-11	3.913948030755878e-10
127	5.829999962249059e-06	6.608864836286841e-11	1.3748976279097425e-12	2.5967880955455393e-11	3.703640882359439e-10
128	5.866666674068812e-06	6.235790140929334e-11	1.3519349635827452e-12	2.369583941787308e-11	3.51929042657887e-10
129	7.331666666296559e-06	5.905307021149449e-11	1.4498417795054515e-12	2.1925194140751076e-11	3.359200328328366e-10
130	7.756666649641733e-06	5.616222521880669e-11	1.3642006785967438e-12	2.0751551222822498e-11	3.216229368846676e-10
131	8.700000044412873e-06	5.366163182150946e-11	1.2518753166211881e-12	1.9671896147626043e-11	3.092088949367782e-10
132	9.463333288180248e-06	5.1548101558066106e-11	1.2205178156318077e-12	1.8613921013916276e-11	2.986613421568828e-10
133	1.0319999960028415e-05	4.9744945266670963e-11	1.1694833938608821e-12	1.7663632439739427e-11	2.8979616246582993e-10
134	1.1098333318158935e-05	4.8220760410483146e-11	1.1063652876238121e-12	1.6913216640487956e-11	2.8220795337343415e-10
135	1.0151666626324976e-05	4.6978080503734283e-11	1.0616673302008263e-12	1.634635442849116e-11	2.7616209342156385e-10
136	1.0593333317048614e-05	4.6010822798085065e-11	1.051564953173232e-12	1.5946727025044326e-11	2.715223353993265e-10
137	1.0459999991117426e-05	4.531854244841222e-11	1.0299433697696143e-12	1.566092959479001e-11	2.6823297542148857e-10
138	1.0060000013323862e-05	4.48985775034493e-11	1.0696964658144822e-12	1.5470001327483044e-11	2.6635880580726857e-10
139	9.296666658524307e-06	4.474713865323093e-11	1.1492710234829762e-12	1.539292067223986e-11	2.6579134962543606e-10
140	9.839999964469703e-06	4.4860404785076235e-11	1.3123666905685068e-12	1.5409922221927762e-11	2.6679656641859443e-10
141	9.746666647421088e-06	4.524843383787655e-11	1.2671703523601666e-12	1.5501239745368456e-11	2.69313787599265e-10
142	9.398333384778243e-06	4.592783446280242e-11	1.3137027583681613e-12	1.5647107775762138e-11	2.7295797186132053e-10
143	9.981666699606214e-06	4.6930582117256826e-11	1.3701320603700407e-12	1.584662298764645e-11	2.778951779024356e-10
144	1.0398333384778242e-05	4.826642998276982e-11	1.4125078058824832e-12	1.681189427382066e-11	2.8454494778276455e-10
145	1.2161666628545618e-05	4.9904475963205225e-11	1.4393932236974998e-12	1.7516233601316692e-11	2.9316979859236103e-10
146	1.252833330261443e-05	5.1977168840779214e-11	1.341531931406847e-12	1.8214248754668025e-11	3.0558508560536603e-10
147	1.3101666615221757e-05	5.453612871430866e-11	1.1611089421901578e-12	1.9005709809808604e-11	3.19973692698235e-10
148	1.3378333380336955e-05	5.7400621223025774e-11	9.358707164194361e-13	2.0330724293047796e-11	3.352928677109547e-10
149	1.246666669627525e-05	6.053488301860635e-11	7.212785188130795e-13	2.1894367969282702e-11	3.528529661104749e-10
150	1.2200000044412872e-05	6.391699984058133e-11	6.330928876631347e-13	2.3192228520638243e-11	3.7714501958044927e-10
151	1.2216666640759157e-05	6.76795506751566e-11	6.209685931279901e-13	2.2668801153082875e-11	4.0289244986199877e-10
152	1.1866666674068812e-05	7.200675872350246e-11	5.568167600627729e-13	2.37218859845847e-11	4.314120305641476e-10
153	1.2650000033309655e-05	7.718309884689799e-11	2.4548555414593016e-13	2.5497208711563833e-11	4.6402053529216233e-10
154	1.3505000001110322e-05	8.36069318799196e-11	-5.898127977996044e-13	2.7481436331653298e-11	5.020347380431523e-10
155	1.3541666712930076e-05	9.167203171870329e-11	-1.0419481882365153e-12	3.034246764564402e-11	5.488305608041565e-10
156	1.3858333375895669e-05	1.0181734221621858e-10	-1.1644029394571702e-12	3.4096977653996215e-11	6.062313981428032e-10
157	1.3908333386998887e-05	1.1441871689307129e-10	-8.392232705043984e-13	3.8974384140523685e-11	6.753105318630216e-10
158	1.3725000049964481e-05	1.3005580661207758e-10	-1.3826145252331394e-14	4.4922394627842826e-11	7.572740002037736e-10
