time	data	mean	q025	med	q975
33	2.856666670119585e-05	2.2734386669081234e-05	1.9477503952595654e-05	2.292526232094217e-05	2.6079350813184243e-05
34	2.98666665976083e-05	2.2822396653823393e-05	1.9557098496790178e-05	2.3010795829942756e-05	2.6219442496401968e-05
35	3.388333331606874e-05	2.290023309445352e-05	1.9629975360827838e-05	2.3085809725943265e-05	2.63462768928728e-05
36	3.646666673572503e-05	2.2967942729069578e-05	1.9695668772982533e-05	2.3134107291023118e-05	2.645987244644148e-05
37	3.951666671846044e-05	2.3025593175942864e-05	1.975424240907596e-05	2.3161187800186075e-05	2.656023331821319e-05
38	4.5466666735725035e-05	2.3073271546101506e-05	1.9805760131385642e-05	2.3155976107783737e-05	2.664742836575836e-05
39	4.906666670119585e-05	2.3111086678595084e-05	1.9835864243359602e-05	2.315692625249779e-05	2.672154288276679e-05
40	5.196666673572504e-05	2.3139161678083295e-05	1.982860614733408e-05	2.3183288471977308e-05	2.678266217947896e-05
41	5.2833333333333335e-05	2.3157637712391962e-05	1.9863890095101695e-05	2.3194851100614056e-05	2.683089327014123e-05
42	5.68666665976083e-05	2.3166667801553837e-05	1.9897016880329138e-05	2.322375276613937e-05	2.686015731315439e-05
43	5.823333336786252e-05	2.3166421685588593e-05	1.990050453785847e-05	2.319878418256871e-05	2.685670225202197e-05
44	5.419999993094163e-05	2.3157083919276427e-05	1.993933325518661e-05	2.315386921828834e-05	2.6840839402842306e-05
45	5.019999993094163e-05	2.313885458231563e-05	1.9948648005875897e-05	2.3100827435374286e-05	2.686965868100393e-05
46	4.690000003452918e-05	2.3111944847290776e-05	1.9951490340516494e-05	2.3103134670327596e-05	2.6886068663448564e-05
47	4.2983333281539565e-05	2.307657820434507e-05	1.9896898010488244e-05	2.310571344152049e-05	2.6864432166729095e-05
48	3.5883333316068744e-05	2.3032987897625272e-05	1.9779082728487477e-05	2.3037956547634724e-05	2.6829468340493757e-05
49	3.1916666580343715e-05	2.2981417498663058e-05	1.9672647670250833e-05	2.296261782214143e-05	2.678329080572187e-05
50	3.0099999965470817e-05	2.292211972606607e-05	1.9645944717905727e-05	2.2887194955032925e-05	2.6724950734283015e-05
51	3.05e-05	2.285535699601147e-05	1.96133122349091e-05	2.280100915703091e-05	2.6656236723988265e-05
52	3.098333328153956e-05	2.2781398442800415e-05	1.9575990156943217e-05	2.2711020375145303e-05	2.6573413542702257e-05
53	3.0733333367862516e-05	2.2700519679692314e-05	1.953296776326536e-05	2.2597684597756584e-05	2.6491931436506528e-05
54	3.0699999930941635e-05	2.2613001299107776e-05	1.948444041075346e-05	2.251024879206956e-05	2.6396601409748702e-05
55	2.8916666752989624e-05	2.251912967222528e-05	1.937898075290757e-05	2.241646975544991e-05	2.6292206833628073e-05
56	2.9216666649402076e-05	2.2419194186861124e-05	1.926269349970675e-05	2.228665398474794e-05	2.6177860909295543e-05
57	2.9766666632137485e-05	2.231348801631677e-05	1.9142943712555483e-05	2.2165744071148047e-05	2.6053992665895412e-05
58	2.88666665976083e-05	2.2202306564560577e-05	1.901999222169316e-05	2.2043161907812134e-05	2.5922256000650894e-05
59	2.795000001726459e-05	2.2085947231665327e-05	1.8894105038805317e-05	2.1910229656453707e-05	2.57830401125982e-05
60	3.0599999965470816e-05	2.1964707173342093e-05	1.876552300706026e-05	2.1770810433473413e-05	2.563674867698159e-05
61	3.056666670119585e-05	2.1838883564038357e-05	1.863448643155452e-05	2.165043487218102e-05	2.5483775998608666e-05
62	2.8916666752989624e-05	2.17087736285178e-05	1.8501235617383952e-05	2.153599844430449e-05	2.532451718460669e-05
63	2.706666670119585e-05	2.1574674157316757e-05	1.8366010869645617e-05	2.1377129482032574e-05	2.5159367337319458e-05
64	2.6900000034529183e-05	2.143687993673028e-05	1.8229052318528322e-05	2.1225364777718317e-05	2.4990039152036735e-05
65	2.7266666632137485e-05	2.1295682393470058e-05	1.8090599615219206e-05	2.109700555844254e-05	2.48166182505371e-05
66	2.490000003452918e-05	2.1151369301547745e-05	1.7962594512439453e-05	2.0950448292889905e-05	2.4638406138497243e-05
67	2.393333329880415e-05	2.1004225085685754e-05	1.785321467674084e-05	2.0804998612984967e-05	2.4455808468743946e-05
68	2.3733333367862518e-05	2.085453067765935e-05	1.7743288544963245e-05	2.0656192440545243e-05	2.4271754159711482e-05
69	2.356666670119585e-05	2.0702562096280145e-05	1.763297385873249e-05	2.051410243856579e-05	2.410046639072568e-05
70	2.3400000034529186e-05	2.0548591713301333e-05	1.7502815101351608e-05	2.0363825563307733e-05	2.392443448863674e-05
71	2.2450000017264588e-05	2.0392887141846313e-05	1.7342869749253207e-05	2.0199146573782118e-05	2.374403915717424e-05
72	2.221666664940208e-05	2.023570919138673e-05	1.718293445868619e-05	2.006110689126334e-05	2.355874570031351e-05
73	2.3333333333333332e-05	2.0077313833820948e-05	1.702376976707207e-05	1.9917867045870128e-05	2.3369684231895422e-05
74	2.290000003452918e-05	1.991795014843796e-05	1.6871080265659792e-05	1.9749561707693735e-05	2.317740073316112e-05
75	2.1833333333333333e-05	1.9757859311798205e-05	1.6770536418289826e-05	1.9589693009832217e-05	2.2982279081308435e-05
76	1.9900000034529182e-05	1.95972773073529e-05	1.667051126221728e-05	1.9440150175814286e-05	2.2784668447803485e-05
77	1.8783333350597925e-05	1.9436433257362853e-05	1.657113189301455e-05	1.929088117880546e-05	2.2587285849484764e-05
78	1.6800000069058364e-05	1.9275550942055436e-05	1.647264638855474e-05	1.9135989770894888e-05	2.2417348427572634e-05
79	1.4239999917129963e-05	1.9114847217116426e-05	1.637533754231856e-05	1.896580583899669e-05	2.2246774953926585e-05
80	1.3589999968923735e-05	1.8954531311827954e-05	1.6279052366935103e-05	1.8822446700601873e-05	2.20757833002114e-05
81	1.235666660106122e-05	1.8794805823512078e-05	1.6114969659614022e-05	1.8675209328421526e-05	2.1863365156715734e-05
82	1.1923333302257068e-05	1.863586595597251e-05	1.5951024809294654e-05	1.8517089485541683e-05	2.1607236559943273e-05
83	1.0853333326427497e-05	1.84778997283047e-05	1.5789281765784242e-05	1.8365984862480913e-05	2.1356318370714855e-05
84	1.0853333326427497e-05	1.8321088021327995e-05	1.5629867637345022e-05	1.8225332130002682e-05	2.1151443895741648e-05
85	1.1629999955112064e-05	1.816560416145001e-05	1.547291047413057e-05	1.809409877321607e-05	2.0946858453496676e-05
86	1.1246666639043322e-05	1.8011615909617084e-05	1.5318535110171117e-05	1.7946879269545256e-05	2.0742218855556432e-05
87	1.0694999932668094e-05	1.7859285381932732e-05	1.5166826241231105e-05	1.780527372328206e-05	2.0537588246838257e-05
88	1.041166658207017e-05	1.7708767659682384e-05	1.5017895781312417e-05	1.7677906291372854e-05	2.0339358050341098e-05
89	1.1298333345418547e-05	1.7560211248258565e-05	1.4871836368097731e-05	1.7523528703167517e-05	2.0161890687812932e-05
90	9.891666588976006e-06	1.7413758140989123e-05	1.4728728703514338e-05	1.7386957997293977e-05	1.9986316405819705e-05
91	8.971666733998572e-06	1.726954334502035e-05	1.4588653464873668e-05	1.723404770152215e-05	1.981282341349645e-05
92	8.629999955112062e-06	1.712769790762244e-05	1.4455461879330355e-05	1.708533296145389e-05	1.9645174808666914e-05
93	8.168333390306485e-06	1.698834491593039e-05	1.4344749175098506e-05	1.69522264115157e-05	1.94851349437675e-05
94	8.80166662005227e-06	1.6851601648621255e-05	1.4236845883610991e-05	1.6822128031595887e-05	1.9326725248242613e-05
95	7.886666590702465e-06	1.6717582851560682e-05	1.4131819994395045e-05	1.66938321622792e-05	1.9160294863253002e-05
96	8.146666673572504e-06	1.658639670183261e-05	1.4030122644436586e-05	1.6558540345856946e-05	1.8983809530087192e-05
97	7.83000005869961e-06	1.645814692954956e-05	1.3932403458299825e-05	1.6426418993827245e-05	1.882717942180654e-05
98	7.311666616599353e-06	1.6332933207849503e-05	1.3837741174910245e-05	1.627881794498444e-05	1.8673649929988936e-05
99	7.45666673917795e-06	1.6210848398514076e-05	1.3755743992564716e-05	1.6141882937283874e-05	1.8522965860453408e-05
100	6.275000077690661e-06	1.6091984543191964e-05	1.369579027337936e-05	1.6016855055654008e-05	1.8375323137562555e-05
101	6.956666739177949e-06	1.597642734495174e-05	1.3638581898777561e-05	1.5901753386282097e-05	1.8212961372428718e-05
102	7.3300000586996095e-06	1.5864258027735164e-05	1.3584176612785087e-05	1.577346148820669e-05	1.8048445225513213e-05
103	7.156666670119584e-06	1.575555648383916e-05	1.35326439850972e-05	1.5672170107278817e-05	1.790675331884279e-05
104	6.553333257369132e-06	1.5650399016432594e-05	1.3484045676491149e-05	1.5578293538701933e-05	1.778990654335432e-05
105	6.6099999620178985e-06	1.5548858826355123e-05	1.3438443292612235e-05	1.5501048911453344e-05	1.76762535045567e-05
106	5.890000037982101e-06	1.5451007116018188e-05	1.339589843910647e-05	1.5396316059518827e-05	1.756589264117551e-05
107	4.603333412750453e-06	1.5356911280255188e-05	1.3356991972100284e-05	1.531274966616574e-05	1.7449929266947807e-05
108	5.026666715007523e-06	1.5266637775593255e-05	1.3321290237453391e-05	1.5216739605874738e-05	1.7333966135712097e-05
109	5.4883332798131005e-06	1.5180251571495664e-05	1.3288830022515594e-05	1.5131239721744426e-05	1.722223327538317e-05
110	6.638333400665239e-06	1.5097814096306313e-05	1.3202892608903056e-05	1.506016358939615e-05	1.711463245710356e-05
111	6.206666652854993e-06	1.501938602572078e-05	1.3106763884836365e-05	1.5006188475690868e-05	1.7011184428437613e-05
112	6.72499992230934e-06	1.4945027846368235e-05	1.301502196811071e-05	1.4954922403070203e-05	1.691218825110485e-05
113	7.4450000189910494e-06	1.4874798886730894e-05	1.296354550413076e-05	1.4900396340766599e-05	1.681771167547408e-05
114	7.049999982735408e-06	1.4808758001880238e-05	1.294447600542022e-05	1.4830444794079408e-05	1.672782229867659e-05
115	7.2500000863229564e-06	1.4746963188373922e-05	1.2929328564706095e-05	1.4760098690200896e-05	1.6642587717842686e-05
116	7.348333328153956e-06	1.4689472718331326e-05	1.2918727916012565e-05	1.4712856816224535e-05	1.6562075530103332e-05
117	8.608333411023995e-06	1.4636344890693155e-05	1.2897336498598817e-05	1.4656994935205502e-05	1.6486353332588815e-05
118	1.1574999974103113e-05	1.4587638135181044e-05	1.2849250360535809e-05	1.4594476563718512e-05	1.6408595891059806e-05
119	1.1286666625231646e-05	1.454341131512353e-05	1.2805547284699474e-05	1.4535385894576258e-05	1.633517565204594e-05
120	1.1401666585523088e-05	1.4503724955914027e-05	1.2766276593237847e-05	1.4488837532312645e-05	1.626637710707323e-05
121	1.0654999946479768e-05	1.4468639286694988e-05	1.2731488152287907e-05	1.4459492317017897e-05	1.620226824604877e-05
122	1.0124999956838522e-05	1.4438216666332787e-05	1.270123146282419e-05	1.4422730670080497e-05	1.6142928002889562e-05
123	9.283333350597925e-06	1.4412521868125513e-05	1.2675555521835286e-05	1.4409332459694013e-05	1.608843619675107e-05
124	6.4600000138116735e-06	1.439162267737958e-05	1.2654510344226283e-05	1.4407382243852764e-05	1.6038872646787636e-05
125	7.664999943026848e-06	1.4375586215299024e-05	1.2638145951848458e-05	1.4392020732971946e-05	1.5994317172155466e-05
126	6.5999999654708174e-06	1.4364483564362921e-05	1.2635156972616914e-05	1.4397279273388442e-05	1.5962847189947227e-05
127	6.743333364409598e-06	1.4358387514836214e-05	1.2651924221153954e-05	1.4387206678159158e-05	1.5944616832589213e-05
128	6.226666645949157e-06	1.4357374033190826e-05	1.2673511115369396e-05	1.4387782853264718e-05	1.5931621684537543e-05
129	5.606666687384177e-06	1.4361521617875133e-05	1.2663226816780875e-05	1.4383140753011284e-05	1.594825583714844e-05
130	4.771666630411025e-06	1.4370913609176697e-05	1.2645289381935302e-05	1.4387135994256248e-05	1.5971802354310515e-05
131	2.6171666664940206e-06	1.4385636035796273e-05	1.2638062635374348e-05	1.4389041412365023e-05	1.5971745927049613e-05
132	3.4521667234671724e-06	1.4405778327801229e-05	1.265494775519798e-05	1.4404876508218206e-05	1.6007841700828665e-05
133	2.9921667096554986e-06	1.4431436016773926e-05	1.2667991705678163e-05	1.4417364628620294e-05	1.6075590869346792e-05
134	2.7321666267854606e-06	1.4462706738036474e-05	1.2662471768744064e-05	1.443507030912758e-05	1.6138326720440613e-05
135	2.7038333607840333e-06	1.4499692939674683e-05	1.2662587137114438e-05	1.4469438934484208e-05	1.6178649861210007e-05
136	3.308833324528392e-06	1.454250537158e-05	1.2668482135660697e-05	1.4509169595780642e-05	1.6206669597067897e-05
137	4.366666597608302e-06	1.4591256319720741e-05	1.2688322746862082e-05	1.4566078936098417e-05	1.6238890552334844e-05
138	4.353333326427497e-06	1.464606575685917e-05	1.277224607977633e-05	1.4624532040196836e-05	1.627704728606998e-05
139	6.68166666148729e-06	1.4707059014099819e-05	1.2861978468906452e-05	1.4676852718085937e-05	1.6321354494733852e-05
140	7.026666715007521e-06	1.477436328958856e-05	1.2957743570088279e-05	1.4718182661053933e-05	1.639262395208036e-05
141	7.458333290171855e-06	1.4848118220257493e-05	1.3054399725195276e-05	1.47904692585666e-05	1.6466617258216353e-05
142	7.514999994820623e-06	1.4928469430155965e-05	1.3128276147016675e-05	1.486235404079153e-05	1.6561613365817914e-05
143	7.838333331606874e-06	1.5015569518299704e-05	1.320854538600106e-05	1.4948268253095147e-05	1.6656950951937212e-05
144	7.276666628684566e-06	1.5109576334058029e-05	1.3295363477846699e-05	1.5050186026872712e-05	1.6759392643842942e-05
145	4.746333259786174e-06	1.5210656370037608e-05	1.3388884199547186e-05	1.5153731054994465e-05	1.686909473430848e-05
146	6.6230000265874705e-06	1.5318988449737707e-05	1.3489392992133787e-05	1.5255520242495383e-05	1.6986215159022546e-05
147	6.882999936811595e-06	1.543475305529361e-05	1.3597723179052004e-05	1.5388437472712782e-05	1.7110934418231932e-05
148	7.344666674263087e-06	1.555814454266287e-05	1.3713281459623485e-05	1.551290197712121e-05	1.7243496908374837e-05
149	7.086333315032867e-06	1.5689363181607856e-05	1.3798865978354684e-05	1.563593773242116e-05	1.7384049855488e-05
150	7.719666717424565e-06	1.5828618265725605e-05	1.3875055358842486e-05	1.5796305119629774e-05	1.7532821691392734e-05
151	7.662166650955889e-06	1.5976133761645116e-05	1.3958958123770204e-05	1.594705724194426e-05	1.7690049466351156e-05
152	5.728833352151738e-06	1.6132142319607614e-05	1.4050749779911322e-05	1.6105485332112866e-05	1.7855970230627442e-05
153	7.743833346972362e-06	1.6296887901880615e-05	1.415063049097452e-05	1.6280998445540282e-05	1.8040045493120606e-05
154	7.398833293452127e-06	1.6470624427538664e-05	1.4282933420854725e-05	1.6473818689828024e-05	1.8243742758017138e-05
155	7.88716674591114e-06	1.6653621143842115e-05	1.446597531980476e-05	1.6667646801415936e-05	1.845741823531138e-05
156	9.272166612973788e-06	1.6846155063479524e-05	1.4659622251769549e-05	1.6860876616603964e-05	1.8681361467408007e-05
157	1.1076666697742932e-05	1.7048520612699276e-05	1.4862875963064528e-05	1.7057882654997302e-05	1.891586279402057e-05
158	1.2860000048340855e-05	1.7261020639310003e-05	1.5076100419846017e-05	1.7263277099002924e-05	1.9161241078244964e-05
159	1.2676666663213749e-05	1.7483974282498708e-05	1.529960889101105e-05	1.7488478747904776e-05	1.9417883682241647e-05
160	1.7589999968923736e-05	1.7717716101451147e-05	1.5533755445413038e-05	1.7719572528160597e-05	1.9685680142287514e-05
161	1.8216666649402076e-05	1.7962597342955565e-05	1.5778946197239833e-05	1.7956046424043418e-05	1.9964964097158092e-05
162	1.9083333419656288e-05	1.821898006877441e-05	1.603558894751943e-05	1.8207529808425796e-05	2.025662062419851e-05
163	2.145000001726459e-05	1.848724999977091e-05	1.6304091970405086e-05	1.848840825947158e-05	2.0561057147412594e-05
164	2.3666666666666665e-05	1.876780412875613e-05	1.654912933898048e-05	1.8783278466174954e-05	2.0878681090805115e-05
165	2.0798499948724163e-05	1.906105622978635e-05	1.680432125230598e-05	1.908616925875268e-05	2.120990179095682e-05
166	1.5078500024688364e-05	1.936744059495967e-05	1.7072266047005232e-05	1.93885661820108e-05	2.1555132645491175e-05
167	2.3628500007423772e-05	1.968740692148307e-05	1.735626299298123e-05	1.9714437655537233e-05	2.1914897762729822e-05
168	2.4478500059217547e-05	2.0021427368256015e-05	1.7646373091849854e-05	2.0061064195523642e-05	2.2289644343606143e-05
169	2.4078500024688364e-05	2.0369996362581698e-05	1.795433615366434e-05	2.0421323151268175e-05	2.2670254754224882e-05
170	2.4245166691355034e-05	2.0733622987921385e-05	1.827714077860214e-05	2.07851575878606e-05	2.305066283228239e-05
171	2.89633332884454e-05	2.1112845944236658e-05	1.8615363301417345e-05	2.116360699959201e-05	2.3473585776747994e-05
172	3.18666665976083e-05	2.1508219947854846e-05	1.896958005686264e-05	2.156460072349042e-05	2.3911732958516426e-05
173	2.4966666735725032e-05	2.1920322148676713e-05	1.934037937068154e-05	2.1990629170968347e-05	2.43655592872087e-05
174	2.404999998273541e-05	2.2349755382768233e-05	1.9728487192168862e-05	2.2434096071630566e-05	2.483555229567482e-05
175	2.3666666666666665e-05	2.2797143156518925e-05	2.0134543835227327e-05	2.2878220148156154e-05	2.532220186474462e-05
176	2.145000001726459e-05	2.3263139235660976e-05	2.0559307692244653e-05	2.3350391389177153e-05	2.5825995886160617e-05
177	1.9983333281539558e-05	2.3748418532349003e-05	2.100357921745237e-05	2.3842597916369532e-05	2.6357410970478672e-05
178	1.891666658034371e-05	2.4253686009422706e-05	2.1468159014511375e-05	2.435134372833478e-05	2.6920633067578584e-05
179	1.8216666649402076e-05	2.4779671940168628e-05	2.1953847687083174e-05	2.487394193037146e-05	2.7504606698855677e-05
180	1.6900000034529184e-05	2.5327130970720177e-05	2.2461491625416962e-05	2.5417366650584033e-05	2.8110003678709755e-05
181	1.6533333264274967e-05	2.5896848471212618e-05	2.299205014116467e-05	2.5977368660850645e-05	2.8737556695321e-05
182	1.63666665976083e-05	2.648963482192021e-05	2.354643427265394e-05	2.6558663294107877e-05	2.938750787436113e-05
183	1.4639999951659144e-05	2.7106333894996756e-05	2.4125697485157416e-05	2.715789650144176e-05	3.0054420932125558e-05
184	1.5156666670119585e-05	2.774781662367826e-05	2.473090408882766e-05	2.7802754083560205e-05	3.070660680676485e-05
185	1.4039999986188326e-05	2.8414985476736527e-05	2.533540535750758e-05	2.848311076035775e-05	3.141200596986225e-05
186	1.4056666704648768e-05	2.910877115321246e-05	2.5965411287240633e-05	2.91816615567783e-05	3.216208178509841e-05
187	1.4223333371315436e-05	2.983013478345029e-05	2.6622962302363368e-05	2.9917062518409115e-05	3.293843484188906e-05
188	1.4506666721913358e-05	3.058006602645815e-05	2.7309138318600296e-05	3.0672095521175985e-05	3.374182329811631e-05
189	1.5716666649402077e-05	3.13595867843363e-05	2.802516075630504e-05	3.143865835922094e-05	3.4571880908168755e-05
190	1.633333333333333e-05	3.216974929891778e-05	2.877227499465958e-05	3.2263921962902235e-05	3.5413707314471345e-05
191	1.941666658034371e-05	3.3011636616872756e-05	2.9551726536686365e-05	3.309320909959787e-05	3.625683780807049e-05
192	2.2149999948206225e-05	3.3886360250074686e-05	3.0364797628027255e-05	3.394759336001566e-05	3.712927058911128e-05
193	2.43666665976083e-05	3.479505951545223e-05	3.121288522802354e-05	3.48426830870315e-05	3.803186655542166e-05
194	2.5900000034529182e-05	3.573890256841062e-05	3.209745061353771e-05	3.578028558110087e-05	3.896548668386137e-05
195	2.966666666666667e-05	3.671908408770974e-05	3.304945794280991e-05	3.677290376654979e-05	3.998388227454922e-05
196	3.348333328153956e-05	3.773682564583049e-05	3.4081915926908775e-05	3.781642462849149e-05	4.10896512962561e-05
197	3.5549999982735405e-05	3.879337379098333e-05	3.515891500697978e-05	3.889150250376046e-05	4.223405587232266e-05
198	3.966666666666667e-05	3.988999708872057e-05	3.628184779252126e-05	4.0017238530834875e-05	4.341809808150601e-05
199	4.266666666666666e-05	4.102798265935085e-05	3.745312016862051e-05	4.1138869399162496e-05	4.4580671228514275e-05
200	4.830000006905836e-05	4.2208638421215124e-05	3.857907968251122e-05	4.233531440568644e-05	4.576981054749978e-05
201	5.141666658034371e-05	4.3433286427840616e-05	3.978471251803145e-05	4.355661721468677e-05	4.704907455653612e-05
202	5.438333331606875e-05	4.470325970580874e-05	4.1124143447618816e-05	4.482026329884732e-05	4.841149241047116e-05
203	5.688333331606874e-05	4.601990165017114e-05	4.252382878585905e-05	4.61302567901249e-05	4.980614535133339e-05
204	6.448450002261662e-05	4.738455953799044e-05	4.3984625712522774e-05	4.748483487089091e-05	5.1180539203041355e-05
205	7.973250000604261e-05	4.879858073594958e-05	4.540594771642696e-05	4.888839410975136e-05	5.2598863942191814e-05
206	8.296583337390513e-05	5.026330574054784e-05	4.684145417469055e-05	5.035890292329914e-05	5.40619289385695e-05
207	9.020933334162033e-05	5.1780067764770516e-05	4.819658692039718e-05	5.19483665538175e-05	5.5564745660456576e-05
208	9.380933330709116e-05	5.335017811168336e-05	4.967084681603957e-05	5.3513146815523606e-05	5.7172790357217106e-05
209	9.617600007734538e-05	5.4974927668718405e-05	5.1120119098782904e-05	5.5098890639600014e-05	5.887791017116059e-05
210	9.347483340532668e-05	5.665557725722328e-05	5.2773568056457915e-05	5.6750535679140243e-05	6.0690610952994464e-05
211	8.594350007130277e-05	5.839334345091803e-05	5.4497336401954236e-05	5.85211179818239e-05	6.255594468556591e-05
212	8.904350003677358e-05	6.018939756193862e-05	5.614950556487818e-05	6.0283582073100716e-05	6.447858652686972e-05
213	9.166200004765027e-05	6.20448515294813e-05	5.8056465017231604e-05	6.218394125652017e-05	6.632339892686704e-05
214	9.594749993180486e-05	6.396074340753124e-05	5.9987121867966267e-05	6.408516449335591e-05	6.8215130596443e-05
215	9.603083335146116e-05	6.593804991218656e-05	6.167949933585288e-05	6.605347619882405e-05	7.019296785390501e-05
216	9.453083335146117e-05	6.797764021013137e-05	6.335113788217041e-05	6.81286502686707e-05	7.238634299526951e-05
217	8.974750000086323e-05	7.008028049059399e-05	6.499458005475974e-05	7.030633812248493e-05	7.463777521293994e-05
218	8.903083335146115e-05	7.224662021278406e-05	6.67172595370621e-05	7.248926285213732e-05	7.697076260378314e-05
219	8.103549997047755e-05	7.447717334731861e-05	6.869551639381572e-05	7.470587987970654e-05	7.930694421802904e-05
220	7.85833334196563e-05	7.677231658604952e-05	7.074978387674979e-05	7.689236852270059e-05	8.181995939832046e-05
221	7.706666670119585e-05	7.913225865692418e-05	7.28961788295991e-05	7.918739132068507e-05	8.433858554930588e-05
222	7.54500000172646e-05	8.15570378582083e-05	7.504901044413185e-05	8.157212307768434e-05	8.691917345284973e-05
223	7.496666673572503e-05	8.404647490978934e-05	7.706332997009734e-05	8.420542453829852e-05	8.956625491519886e-05
224	6.874999991367705e-05	8.660018537746055e-05	7.91170839028001e-05	8.679681226667348e-05	9.244693107408121e-05
225	6.673333336786252e-05	8.921755392304081e-05	8.120777571885052e-05	8.940708905501394e-05	9.54470328673155e-05
226	6.418333338512711e-05	9.189772197375149e-05	8.342623649921962e-05	9.23045925299666e-05	9.864549917352767e-05
227	6.740000003452918e-05	9.463956590806033e-05	8.58034887055726e-05	9.49952265188991e-05	0.00010192507905883726
228	6.928333335059793e-05	9.744165291669887e-05	8.790350863595795e-05	9.769156439455778e-05	0.00010523402674964113
229	6.818333338512712e-05	0.00010030224148630855	8.988250124655279e-05	0.00010054403646477294	0.00010836320060249579
230	7.011666668393126e-05	0.00010321927799448136	9.211507168181987e-05	0.00010350502478776898	0.00011155716162191694
231	6.888333331606874e-05	0.00010619037383816	9.437627870924007e-05	0.00010642934878022457	0.0001152797591190162
232	7.019999993094163e-05	0.00010921278584859369	9.6660913287236e-05	0.00010935186807069577	0.000119303871674838
233	6.873333336786251e-05	0.00011228335668451231	9.89628737454971e-05	0.00011238748773569944	0.00012312878007447506
234	6.803333326427497e-05	0.00011539855172781718	0.00010127873462142885	0.00011543269266618518	0.00012765972876996939
