time	data	mean	q025	med	q975
47	5.506666670589501e-05	4.859289058020302e-05	4.4552944625515134e-05	4.8449005098369545e-05	5.257531652474829e-05
48	4.9616666710798556e-05	4.882522521746917e-05	4.481923082920216e-05	4.8660913660577905e-05	5.2817277294600326e-05
49	5.06833333186227e-05	4.9017970792961666e-05	4.5062989125056685e-05	4.8801886323550234e-05	5.300797636818027e-05
50	5.350000004903542e-05	4.917125026987997e-05	4.5275948969547186e-05	4.900232566439033e-05	5.314924350081479e-05
51	5.583333338236876e-05	4.9285307318594726e-05	4.5455851671232044e-05	4.906700508746544e-05	5.324780702557009e-05
52	5.375000002451772e-05	4.936050514752914e-05	4.560288814635712e-05	4.907747921343798e-05	5.332072826879717e-05
53	5.133333333333333e-05	4.9397305885189304e-05	4.571718278057718e-05	4.912153316766446e-05	5.333374004846119e-05
54	5.4433333343140416e-05	4.9396282905062264e-05	4.5752175353110306e-05	4.9078989056616264e-05	5.3378718970728726e-05
55	5.08500000343248e-05	4.935811450753308e-05	4.575161579659327e-05	4.9056843472457473e-05	5.335328326371079e-05
56	5.2066666705895006e-05	4.928357007920425e-05	4.572119918750162e-05	4.8987013002298704e-05	5.3166976106346486e-05
57	4.904999995586811e-05	4.917351579670202e-05	4.566189774102373e-05	4.890596108375646e-05	5.316224369125751e-05
58	4.328333337746522e-05	4.9028896451512244e-05	4.557432852378955e-05	4.877905564701203e-05	5.309255149054642e-05
59	3.824999997548229e-05	4.885073256694384e-05	4.53573630340488e-05	4.860523794436558e-05	5.283865469688761e-05
60	3.51666667157021e-05	4.864012065481918e-05	4.517229462296254e-05	4.83840133386118e-05	5.262357819902252e-05
61	3.675000002451771e-05	4.839822060640173e-05	4.502882319565027e-05	4.813767295516778e-05	5.237028225039763e-05
62	3.201666665195604e-05	4.812624788593447e-05	4.476944980249979e-05	4.786177559931515e-05	5.2096024571098225e-05
63	2.7550000004903544e-05	4.7825468979974406e-05	4.446251967177988e-05	4.762549165644606e-05	5.1822769491068445e-05
64	2.6386666619592654e-05	4.749719232582077e-05	4.413295312008446e-05	4.726289272350351e-05	5.151658175501851e-05
65	2.5520000031382675e-05	4.7142764131976746e-05	4.3814836740145336e-05	4.69468890342844e-05	5.117891353972312e-05
66	2.5453333325487666e-05	4.676356376147651e-05	4.349081713704313e-05	4.652823298500633e-05	5.0705346733444165e-05
67	2.44699999774437e-05	4.636098880370988e-05	4.311700318196642e-05	4.6116304965348036e-05	5.018055136928869e-05
68	2.8186666698049345e-05	4.5936455825323276e-05	4.272425848019496e-05	4.570529908667479e-05	4.9761731107056e-05
69	3.397000002647913e-05	4.5491391205626896e-05	4.229907502605032e-05	4.527239224724191e-05	4.922009294613492e-05
70	3.471666662253478e-05	4.502722746606069e-05	4.175089642276569e-05	4.481111202526541e-05	4.881431700643896e-05
71	3.363333336275459e-05	4.454539740886855e-05	4.122869735650656e-05	4.4331724308274104e-05	4.844723079043448e-05
72	3.231833329753747e-05	4.4047326626336845e-05	4.075284365950851e-05	4.383886441001422e-05	4.801538649345752e-05
73	2.828499999362539e-05	4.353442529921637e-05	4.0390491587613604e-05	4.3362446721395683e-05	4.751019376676247e-05
74	2.3151666679906233e-05	4.3008085946454644e-05	4.00385718680996e-05	4.283615584918831e-05	4.696264556708973e-05
75	1.716833333186227e-05	4.2469687782296396e-05	3.954738870129216e-05	4.2308796086113137e-05	4.64003175081711e-05
76	1.923500003775728e-05	4.192058472876402e-05	3.899607875112992e-05	4.1803967890565146e-05	4.582497362508022e-05
77	2.0084999974011225e-05	4.136210194677547e-05	3.837134502121501e-05	4.1205900306305306e-05	4.524088980002461e-05
78	2.2183333367658132e-05	4.07955281951751e-05	3.774124973030554e-05	4.0627639665993394e-05	4.471775906309038e-05
79	2.1200000019614173e-05	4.0222115462316664e-05	3.710582305887672e-05	4.005505891471719e-05	4.418021184683682e-05
80	2.1266666627438322e-05	3.96430817361234e-05	3.646562797754305e-05	3.9476641610769796e-05	4.358807994501126e-05
81	2.195000004413189e-05	3.905960427261779e-05	3.59142254865878e-05	3.8887862982978246e-05	4.297581092492619e-05
82	2.1750000024517714e-05	3.847282560137301e-05	3.539074089451733e-05	3.82718609954822e-05	4.236511045629576e-05
83	2.2733333372561677e-05	3.788384197452825e-05	3.486699140823091e-05	3.767391669693537e-05	4.174877684293881e-05
84	2.3466666647052494e-05	3.729370200375004e-05	3.424962770422373e-05	3.712255318768513e-05	4.112809287537464e-05
85	2.3116666661763124e-05	3.670340739730156e-05	3.3621387957444675e-05	3.6585344966694624e-05	4.0580378384940006e-05
86	2.2166666617631237e-05	3.611391013203472e-05	3.299750443116028e-05	3.6012138088074416e-05	4.008532431333635e-05
87	2.2016666651956037e-05	3.552611638621085e-05	3.237886341372222e-05	3.539942601507792e-05	3.958716289884886e-05
88	2.256666665685958e-05	3.494089159897226e-05	3.176614268368627e-05	3.480537139796283e-05	3.9086769623675965e-05
89	2.2833333382368762e-05	3.435905321386573e-05	3.114856713870863e-05	3.422644026901307e-05	3.8585019012991144e-05
90	2.4116666661763124e-05	3.378137375459418e-05	3.0522772760863766e-05	3.367352407668365e-05	3.808270760577663e-05
91	2.5833333284297904e-05	3.32085732424752e-05	2.9906255415174574e-05	3.310743729028357e-05	3.7580480757307786e-05
92	2.7983333348043958e-05	3.264132369379635e-05	2.930012865983572e-05	3.257029454892493e-05	3.7079184743276905e-05
93	2.7666666666666667e-05	3.208025695947201e-05	2.870387409078747e-05	3.200147113319784e-05	3.6579445648919795e-05
94	2.6183333367658135e-05	3.152595517940593e-05	2.8062936192006344e-05	3.14638081876966e-05	3.6081874143694985e-05
95	2.720000001961417e-05	3.0978961646310136e-05	2.7515912958639694e-05	3.091748446789889e-05	3.5587080897062496e-05
96	2.6899999990192914e-05	3.043978475487403e-05	2.69720722626944e-05	3.0378735847616055e-05	3.509567649300542e-05
97	2.8866666686280842e-05	2.9908883535864936e-05	2.6417625212880685e-05	2.981721429236884e-05	3.458573956307833e-05
98	3.026666662743832e-05	2.9386684112487884e-05	2.5875910989000526e-05	2.927747920505389e-05	3.4055120873017e-05
99	3.258333330881562e-05	2.887356447723194e-05	2.5346358137405827e-05	2.874180962686887e-05	3.352912933239525e-05
100	3.253333335294751e-05	2.836987687665649e-05	2.482938059054145e-05	2.8229644803438403e-05	3.300829846266926e-05
101	3.343333334314042e-05	2.787593225620158e-05	2.4325587953434157e-05	2.7718380939407996e-05	3.2493159299199566e-05
102	3.281666663234187e-05	2.739201161695179e-05	2.383452569598653e-05	2.7215612768778538e-05	3.1984241480782335e-05
103	3.171666662253478e-05	2.6918368457021948e-05	2.335631430657886e-05	2.67366919478182e-05	3.1482074646211265e-05
104	2.9883333338236877e-05	2.645522298987552e-05	2.289101560105161e-05	2.627027200591757e-05	3.0987079484511685e-05
105	2.893333329410499e-05	2.6002769068777144e-05	2.243869032706927e-05	2.5819096644972157e-05	3.049964493796117e-05
106	2.951666670099147e-05	2.556117346191842e-05	2.1999395946784278e-05	2.5365799544852118e-05	3.0020176270208574e-05
107	2.828333337746522e-05	2.513057792636628e-05	2.1573192875244298e-05	2.4943153289483244e-05	2.9548334991986247e-05
108	2.8383333289201446e-05	2.4711102469807624e-05	2.1170415197565845e-05	2.455830071868128e-05	2.9084297753788915e-05
109	2.8816666632341867e-05	2.4302844597194028e-05	2.0759012570720187e-05	2.416642724007194e-05	2.8629204757110213e-05
110	3.121666667157021e-05	2.390588558420836e-05	2.037096712792508e-05	2.376053113627673e-05	2.8183357457331775e-05
111	3.271666662253478e-05	2.3520287203058514e-05	1.9978533501628597e-05	2.3382563708363036e-05	2.7759452842156778e-05
112	3.51666667157021e-05	2.314609423442984e-05	1.959510484084692e-05	2.302463001170615e-05	2.7417360506474948e-05
113	3.428333337746522e-05	2.2783335265977495e-05	1.9224676536357214e-05	2.2691190795046974e-05	2.708378288874743e-05
114	3.361666671079855e-05	2.2432030248563333e-05	1.886719532028746e-05	2.234114511090885e-05	2.6758882267761568e-05
115	3.3750000024517715e-05	2.209218451962499e-05	1.852260474530766e-05	2.200117933053118e-05	2.6442820895997477e-05
116	3.293333329410499e-05	2.176379144650592e-05	1.819084280954153e-05	2.1678457749278733e-05	2.6135722409068478e-05
117	3.1883333338236875e-05	2.1446836946285643e-05	1.7879445620900422e-05	2.135669162927588e-05	2.5837661120468128e-05
118	3.308333335785104e-05	2.114130009418781e-05	1.759905256393291e-05	2.1018985259152846e-05	2.5524601593747882e-05
119	3.359999996077166e-05	2.084715251150907e-05	1.7330412970160122e-05	2.0711526569825048e-05	2.518792135850069e-05
120	3.6833333284297903e-05	2.056435995313171e-05	1.7073369602939448e-05	2.042096339342663e-05	2.4863486037338742e-05
121	3.555000000490354e-05	2.0292885332925262e-05	1.6828120039558845e-05	2.0147131856271407e-05	2.4551311604255605e-05
122	3.330000002942126e-05	2.0032686637851226e-05	1.659435261417731e-05	1.9890158140297333e-05	2.4251414033244035e-05
123	3.3333333333333335e-05	1.9783722452776378e-05	1.637187558581293e-05	1.9644453893529286e-05	2.3963809294384184e-05
124	3.1333333333333334e-05	1.95459509117519e-05	1.616058956610353e-05	1.941605015091294e-05	2.368849191191844e-05
125	3.2166666617631236e-05	1.9319329663774837e-05	1.596039516668316e-05	1.9188509264357704e-05	2.342542274948739e-05
126	3.144999999509646e-05	1.9103815661388153e-05	1.577119299918914e-05	1.896849396097481e-05	2.317459629483047e-05
127	3.24666666470525e-05	1.8899369399169934e-05	1.5592883675256595e-05	1.876953477041338e-05	2.2936010393540326e-05
128	3.251666670099147e-05	1.870595507706502e-05	1.542423655095734e-05	1.8558865937079933e-05	2.27096628186445e-05
129	3.2083333357851046e-05	1.852354084576835e-05	1.522726286733931e-05	1.836235501120007e-05	2.2495551342632397e-05
130	3.3950000044131886e-05	1.835210048006691e-05	1.5041654094301077e-05	1.818736968383228e-05	2.2293673737992454e-05
131	3.4666666666666665e-05	1.8191614609826343e-05	1.4867293105559211e-05	1.8027434017287647e-05	2.2104027777214072e-05
132	3.448333329900853e-05	1.8042069649730147e-05	1.470406693722701e-05	1.787795514073434e-05	2.1926611232787508e-05
133	3.7983333348043964e-05	1.7903458791832346e-05	1.4553958171123078e-05	1.7738926110350438e-05	2.1761421877203155e-05
134	3.893333329410499e-05	1.7775785872294105e-05	1.4441400302482408e-05	1.762606856199803e-05	2.1608510155556576e-05
135	3.9249999975482284e-05	1.765906186292966e-05	1.4339417555864706e-05	1.7525113095373533e-05	2.1467869954586067e-05
136	3.5833333284297906e-05	1.75533106796854e-05	1.4247990109176222e-05	1.7434556211411157e-05	2.1339170786999526e-05
137	3.513333331371916e-05	1.745856620905238e-05	1.416719068664274e-05	1.733725784859383e-05	2.1222262732936374e-05
138	3.4100000009807085e-05	1.7374873331053982e-05	1.4096980474661913e-05	1.7253454358480716e-05	2.111779846185483e-05
139	3.033333333333333e-05	1.7302290467077743e-05	1.4037424713279578e-05	1.719323548001276e-05	2.1025855766102932e-05
140	3.0699999970578745e-05	1.7240893269850735e-05	1.3988620729815026e-05	1.713748083382681e-05	2.0946512438026832e-05
141	2.971666662253478e-05	1.7190769044124918e-05	1.3951186998051403e-05	1.7089203132140322e-05	2.0879846269971818e-05
142	2.810000000980708e-05	1.7152026156413743e-05	1.3924786797232386e-05	1.704498957517597e-05	2.0825935054286815e-05
143	2.4049999955868115e-05	1.712478145605341e-05	1.3909449701495243e-05	1.7005341011478042e-05	2.078485658380432e-05
144	2.263333336275459e-05	1.710917173398673e-05	1.3905277167843213e-05	1.6981418175694893e-05	2.0756814696953152e-05
145	2.128333337746522e-05	1.710535702260795e-05	1.3912455081527712e-05	1.6972702968336773e-05	2.074196476930466e-05
146	2.128333337746522e-05	1.711351923704736e-05	1.3919618805292809e-05	1.69942808238556e-05	2.0746405975098964e-05
147	2.1566666656859578e-05	1.7133856173717142e-05	1.3929475520498842e-05	1.702924495797072e-05	2.0788024743840418e-05
148	2.278333332842979e-05	1.716658816000591e-05	1.3951023858357346e-05	1.7063022275753733e-05	2.0842522857879783e-05
149	2.2899999990192915e-05	1.721196020567565e-05	1.3984462914761828e-05	1.711017897436786e-05	2.0910200811468465e-05
150	2.0599999960771657e-05	1.7270251946478514e-05	1.4030156641787004e-05	1.7183538579792033e-05	2.0991359098857976e-05
151	2.016666661763124e-05	1.7341764008102746e-05	1.4088249277176639e-05	1.726881959373923e-05	2.1086298214300287e-05
152	1.921666667157021e-05	1.7426820361495104e-05	1.4159111294992263e-05	1.7372805971345167e-05	2.117210144316129e-05
153	1.8249999975482286e-05	1.7525780789680434e-05	1.4243147585716801e-05	1.748972206657653e-05	2.122605038547711e-05
154	1.871666662253478e-05	1.7639038361804434e-05	1.4338571316898943e-05	1.7619771838838524e-05	2.1329919415942816e-05
155	1.901666665195604e-05	1.776702051802351e-05	1.4445858587119278e-05	1.7751287451392252e-05	2.1473531806183803e-05
156	1.8933333294104992e-05	1.7910189356030777e-05	1.4577867676910359e-05	1.7898951566524507e-05	2.163202495679398e-05
157	1.7449999995096456e-05	1.806904267491555e-05	1.4708490526486994e-05	1.804690023630844e-05	2.1804843078781e-05
158	1.6016666651956037e-05	1.8244129227327607e-05	1.4848764293608734e-05	1.8221567748880184e-05	2.2005073848853736e-05
159	1.6166666617631237e-05	1.8436036531055285e-05	1.5012061068994332e-05	1.8414766947590733e-05	2.2199902199538888e-05
160	1.7016666651956038e-05	1.864539907600519e-05	1.5191108717579406e-05	1.8625043536124303e-05	2.2424229787392287e-05
161	1.7550000004903545e-05	1.8872908564773863e-05	1.5386468457713282e-05	1.8862843767338615e-05	2.266620918867385e-05
162	1.7950000044131886e-05	1.911930264688965e-05	1.5598907268471826e-05	1.9107408462549115e-05	2.29265246740743e-05
163	1.8683333318622703e-05	1.9385374556562522e-05	1.5829131544015074e-05	1.9379704021151515e-05	2.320587606227148e-05
164	1.7916666642148953e-05	1.9671984001913864e-05	1.6077964608449454e-05	1.9698576510179493e-05	2.3504160927480127e-05
165	1.898333334804396e-05	1.9980054335276823e-05	1.6346369740879328e-05	2.003239354519499e-05	2.3834415543669836e-05
166	1.956666665685958e-05	2.0310575712084027e-05	1.6635306308032313e-05	2.0366748374189992e-05	2.4206701687690606e-05
167	2.036666663724541e-05	2.0664621139978686e-05	1.694574093478035e-05	2.0710567349413675e-05	2.4524378670604826e-05
168	2.1466666647052496e-05	2.1043347269004394e-05	1.7278719097948186e-05	2.1108287094654692e-05	2.491095016209847e-05
169	2.0883333338236875e-05	2.144798876142987e-05	1.763552327243555e-05	2.1533073833573307e-05	2.5321579494355148e-05
170	2.1066666705895008e-05	2.18798655347024e-05	1.801830970292441e-05	2.1987469293016365e-05	2.575617489021031e-05
171	2.001666665195604e-05	2.2340416435032806e-05	1.8428753115212226e-05	2.2399907541483722e-05	2.6215844215019406e-05
172	1.8833333284297903e-05	2.283115921826304e-05	1.8867426299962084e-05	2.2887924469327282e-05	2.6702685033464818e-05
173	1.9750000024517717e-05	2.3353751392057252e-05	1.9335882359475507e-05	2.340360349708543e-05	2.7217990817085296e-05
174	2.0100000009807084e-05	2.3909972217105274e-05	1.9835855517958578e-05	2.3918688972783573e-05	2.7767781012124145e-05
175	2.2049999955868114e-05	2.4501723977361674e-05	2.0369266429180673e-05	2.448321848205528e-05	2.8373635307089513e-05
176	2.2266666627438323e-05	2.5131050776392877e-05	2.0938181457460655e-05	2.5051959960217872e-05	2.9013303245503437e-05
177	2.078333332842979e-05	2.5800152593376584e-05	2.1545887884194344e-05	2.5683458217593532e-05	2.9690654631170837e-05
178	1.9783333328429793e-05	2.6511388319485946e-05	2.2194822871919944e-05	2.637458369619854e-05	3.029303693934447e-05
179	2.0950000044131885e-05	2.7267304593916697e-05	2.3015585768317616e-05	2.7115302501967215e-05	3.117560676963584e-05
180	2.3883333338236874e-05	2.8070644412419372e-05	2.3802006879134134e-05	2.792880558939863e-05	3.198580969278969e-05
181	2.650000004903543e-05	2.8924347325134277e-05	2.4477064794563208e-05	2.881314119149566e-05	3.2839219584956624e-05
182	3.0249999975482286e-05	2.9831565217623867e-05	2.539165194749519e-05	2.9735588577239402e-05	3.374186242229637e-05
183	3.3466666647052496e-05	3.079570629553919e-05	2.6372196536113285e-05	3.0791234058804426e-05	3.4699636958760754e-05
184	3.4316666681377294e-05	3.182042800108943e-05	2.729900240297483e-05	3.177712789108682e-05	3.5824816003313586e-05
185	3.218333336765813e-05	3.290968175969464e-05	2.8279690335671753e-05	3.285439218414732e-05	3.725014614536127e-05
186	3.2033333303912075e-05	3.406771426170354e-05	2.9324249804252732e-05	3.3989983941804616e-05	3.852908173220962e-05
187	3.231666668137729e-05	3.529907942726027e-05	3.0380339844459293e-05	3.5123610381512555e-05	3.9957193633634765e-05
188	3.28333332842979e-05	3.6608700968582034e-05	3.157227250868342e-05	3.6425076681060066e-05	4.150499963003461e-05
189	3.555000000490354e-05	3.8001883088464846e-05	3.284533611390121e-05	3.791165818044494e-05	4.322227710759812e-05
190	3.671666662253478e-05	3.9484336640222314e-05	3.422810735170446e-05	3.936327589063416e-05	4.5235026115436714e-05
191	3.7e-05	4.106221076704662e-05	3.5503059391460054e-05	4.083864062654998e-05	4.7230060153608115e-05
192	3.698333334804397e-05	4.2742134318151536e-05	3.674057692276139e-05	4.2462585020153104e-05	4.93444162840383e-05
193	4.071666662253478e-05	4.4531260199966815e-05	3.799840542517693e-05	4.424235551493478e-05	5.159132369502804e-05
194	4.365000001471063e-05	4.64372879084012e-05	3.933375504198373e-05	4.6095565434959744e-05	5.389619383245641e-05
195	4.693333329410499e-05	4.846852634949507e-05	4.075151567143878e-05	4.813009740075097e-05	5.654295692094845e-05
196	4.989999999019292e-05	5.0633934254895554e-05	4.2257038143221185e-05	5.0296396711489486e-05	5.9278778686094416e-05
197	5.6833333382368765e-05	5.294317501911489e-05	4.386113463478211e-05	5.255092832870144e-05	6.23660386717594e-05
198	6.050000004903543e-05	5.540666128798605e-05	4.556610427717663e-05	5.496387058775489e-05	6.583588752106399e-05
199	5.688333333823687e-05	5.803562552789002e-05	4.737885032746743e-05	5.753477174323769e-05	6.937992980452027e-05
200	5.7200000019614174e-05	6.084219848590023e-05	4.942077676855138e-05	6.027703093083685e-05	7.318306602445158e-05
201	5.8550000004903535e-05	6.383943982235579e-05	5.1947076944141606e-05	6.303861278270521e-05	7.7266075333484e-05
202	6.318333336765814e-05	6.704143646272692e-05	5.465775686913754e-05	6.596246654827267e-05	8.165099510692811e-05
203	6.6066666705895e-05	7.046340034201837e-05	5.734523627980383e-05	6.919788105745785e-05	8.636203492988133e-05
204	6.506666670589502e-05	7.412169865663805e-05	5.951523023149691e-05	7.260627746802747e-05	9.14255614013314e-05
205	6.830000002942126e-05	7.803399786763104e-05	6.180044797483938e-05	7.651433686075676e-05	9.686957563739052e-05
206	6.598333334804396e-05	8.221933322751739e-05	6.481968027229573e-05	8.039812315261099e-05	0.0001034591001236464
207	6.651666670099146e-05	8.669819764470026e-05	6.809044300467265e-05	8.469923808652189e-05	0.00010992012539547248
208	6.506666670589502e-05	9.149266593489352e-05	7.110959261678377e-05	8.926454344640554e-05	0.00011688427780877464
209	6.588333333823687e-05	9.662652402658499e-05	7.428520231394356e-05	9.392686612408557e-05	0.00012439338486032182
210	7.131666668137729e-05	0.00010212532190069452	7.739691351666372e-05	9.899638187185979e-05	0.00013248301700763477
211	7.2e-05	0.00010801656028963125	8.081231811936524e-05	0.00010488158744330814	0.00014118344464893006
212	7.138333328920144e-05	0.00011432979899843859	8.488285300889542e-05	0.00011121305569277202	0.00015056922631283647
213	6.951666670099147e-05	0.00012109674091234358	8.910065128480095e-05	0.00011803934812247766	0.00016069692369089539
214	7.169999997057873e-05	0.0001283514407107646	9.315712447108874e-05	0.00012496712861235798	0.00017162720163841326
215	7.096666669608793e-05	0.00013613037351117724	9.74308563103117e-05	0.00013278703088047167	0.000183425404482115
216	7.103333330391208e-05	0.00014447258581178283	0.00010193208814853959	0.0001408585431705386	0.0001961645003444065
217	7.589999999019292e-05	0.00015341985029389615	0.00010667115372911758	0.00014903283465716674	0.0002108323614026868
218	8.373333337256167e-05	0.00016301676573555337	0.00011165847586494822	0.00015755163612863655	0.00022675315148828207
219	8.448333329900853e-05	0.00017331086367041715	0.00011690460827107296	0.00016700323255839278	0.00024264768329429592
220	7.798333334804397e-05	0.00018435277352337384	0.00012242019429406097	0.00017722548075418764	0.00026074548371359565
221	7.944999999509646e-05	0.00019619625422141013	0.00012821574205320826	0.00018903744659195564	0.00027805283697414975
222	8.58224999850442e-05	0.00020889830022706473	0.00013430154278803912	0.00020180927385877472	0.0002970782322042212
223	9.287433337560187e-05	0.00022251920278195596	0.00014068768707611762	0.00021454521133193596	0.0003195302331521751
224	0.0001049951666758363	0.00023712254835976508	0.00014738402923199022	0.00022893933766777362	0.00034419939868183435
225	0.00011081133334294428	0.00025277522444322643	0.00015439975935354857	0.00024382403009975446	0.0003709747037267448
226	0.0001242431666923122	0.0002695473260906365	0.00016200976118697637	0.0002590967462493997	0.00040003374650499605
227	0.00012855483332906725	0.00028751212853190026	0.00017006141845238092	0.0002764450624959707	0.0004315662486844845
228	0.00014153283328964276	0.0003067457587592589	0.00017854401424447226	0.0002940092520125469	0.0004657747824752494
229	0.00015308883336770718	0.000327327158790709	0.00018793202375891652	0.0003129627785828967	0.0005028747283437004
230	0.00016881283333671678	0.0003493375115278321	0.0001976800224068118	0.00033344213531483126	0.0005430937073762577
231	0.00018618783334897564	0.00037286006659897674	0.00020738270608631955	0.00035546514020519805	0.0005866719751702909
232	0.0001961093333152883	0.0003979793963623727	0.0002175733977225977	0.0003788544727045057	0.0006338603624993577
233	0.00020822100003050001	0.00042478087641600957	0.00022826915364141295	0.00040456986494420537	0.0006849205535403056
234	0.00020501733333764846	0.0004533498246893548	0.00023948670186812066	0.00042852206829291324	0.0007401217229453506
235	0.000212111166651907	0.00048377068825868367	0.00025124199486363546	0.00045795011167733214	0.0007997396552737476
236	0.0002229316666779448	0.0005161257738763147	0.0002635496630670744	0.00048624598907727804	0.0008640525843588031
237	0.00023512500003677658	0.0005504941750083197	0.0002764246093481084	0.0005156742501898331	0.0009333377956765141
238	0.0002647586666443065	0.0005869503746208684	0.0002899210479915985	0.0005516412728878012	0.0010078670103513196
239	0.000275023500033197	0.0006255624146844497	0.00030389230354537953	0.0005876498178574302	0.00108789951860841
