time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
101	3.831666669491392e-06	5.3801778230167495e-06	5.3565514859092795e-06	5.3764481493212906e-06	5.409655755708434e-06	0.999996415261174	0.999996335991237	0.9999964179172144	0.9999964949717999	0.5972000000000001
102	3.0849999991645177e-06	5.2419113678207e-06	5.21862994702459e-06	5.238239187378508e-06	5.270965765074801e-06	0.9999965027016464	0.9999964252968816	0.999996504843188	0.999996580817169	0.5972000000000001
103	3.451666669013974e-06	5.110989383349034e-06	5.088041413697551e-06	5.107369748904261e-06	5.139649444513822e-06	0.9999965851172208	0.9999965094772865	0.9999965867749285	0.9999966617240139	0.5972000000000001
104	4.0583333379085935e-06	4.987082392301941e-06	4.964459068538887e-06	4.983579265671716e-06	5.0153623586557995e-06	0.9999966629193463	0.9999965889548067	0.9999966641149287	0.9999967380931158	0.5972000000000001
105	4.288333330031189e-06	4.869874063244329e-06	4.847556094158551e-06	4.866482486554085e-06	4.897787988618647e-06	0.9999967364787337	0.9999966641072042	0.9999967372328622	0.9999968102912804	0.5972000000000001
106	4.435000002745156e-06	4.759061437894365e-06	4.737024054731706e-06	4.755686574035608e-06	4.786628172336627e-06	0.9999968061288029	0.9999967352716487	0.9999968064575142	0.9999968786476993	0.5972000000000001
107	4.743333334686019e-06	4.654368864286056e-06	4.632603980546463e-06	4.651004144358599e-06	4.6816060763832475e-06	0.9999968721725768	0.9999968027593121	0.9999968720913074	0.9999969434894989	0.5972000000000001
108	4.076833338779882e-06	4.555534220519833e-06	4.5340085459451525e-06	4.552138023992363e-06	4.582478528951286e-06	0.9999969348847902	0.9999968668475633	0.9999969344118187	0.9999970051530985	0.5972000000000001
109	3.5151666652304327e-06	4.462324275041143e-06	4.441018701107607e-06	4.4589203643892205e-06	4.489007826030886e-06	0.9999969945172654	0.9999969277924097	0.9999969936717796	0.9999970637867223	0.5972000000000001
110	3.533499999319679e-06	4.37451398910392e-06	4.353420198177032e-06	4.371125987681407e-06	4.400964349234181e-06	0.9999970513001167	0.9999969858296619	0.9999970500990757	0.9999971195017134	0.5972000000000001
