time	data	mean	q025	med	q975
116	6.744999996296032e-05	6.514502325563807e-05	5.8937913221809705e-05	6.537661195670552e-05	7.103236379407034e-05
117	6.443333337213682e-05	6.281191943008065e-05	5.68506812515774e-05	6.304716462266185e-05	6.849899674431719e-05
118	6.09166666225718e-05	6.052635983595074e-05	5.4804924830912026e-05	6.0764701879470556e-05	6.601636978244152e-05
119	5.798333330334882e-05	5.829155610985133e-05	5.281836815584715e-05	5.851379294065988e-05	6.358809146827682e-05
120	5.3766666670194255e-05	5.611026602845846e-05	5.087811075130017e-05	5.631114310163701e-05	6.12171055332282e-05
121	4.896666671252533e-05	5.398476255854649e-05	4.898597679101449e-05	5.4155467074461436e-05	5.890581662302073e-05
122	4.566666670194257e-05	5.191688752964379e-05	4.714169223444576e-05	5.205794786862249e-05	5.665615414214534e-05
123	4.3233333329805744e-05	4.9908067599542795e-05	4.5334821022351786e-05	5.0021314090060304e-05	5.447003894241988e-05
124	4.0600000021165535e-05	4.795944914387653e-05	4.358169047064792e-05	4.8069912988142475e-05	5.2349087133255455e-05
125	3.8300000010582764e-05	4.607196421408931e-05	4.18793316731616e-05	4.618510802401063e-05	5.0293963608486374e-05
126	3.6e-05	4.424609295402417e-05	4.022594539043894e-05	4.433752923970197e-05	4.830522387887702e-05
127	3.5000000000000004e-05	4.2482030824131554e-05	3.8628872133962633e-05	4.2553078083761615e-05	4.6383039111880584e-05
128	3.3533333340388514e-05	4.077971375179226e-05	3.708778548322549e-05	4.0827035879016786e-05	4.452750486588591e-05
129	3.1650000005291385e-05	3.91388831079131e-05	3.5602545863219835e-05	3.9158722044869085e-05	4.273870418790819e-05
130	3.111666666490287e-05	3.7559091984516166e-05	3.417276313886821e-05	3.756071550195433e-05	4.1016133144042695e-05
131	2.974999997354308e-05	3.6039715849842475e-05	3.279770716472201e-05	3.603397290093115e-05	3.935881732741288e-05
132	2.7866666638445947e-05	3.457986451305061e-05	3.1476716297767975e-05	3.457753289805025e-05	3.776590203775937e-05
133	2.6933333319222976e-05	3.317854610407285e-05	3.0208793068990493e-05	3.3178840526537036e-05	3.623637844561024e-05
134	2.496666671252533e-05	3.183466324923146e-05	2.8982215713273275e-05	3.1840472070242556e-05	3.476923687519973e-05
135	2.355000003703969e-05	3.0547032816950665e-05	2.779217228923968e-05	3.0563344593739216e-05	3.3363396569588046e-05
136	2.139999997883446e-05	2.9314392486172154e-05	2.6654338615118806e-05	2.934138600836546e-05	3.2017166370075636e-05
137	1.9900000031748305e-05	2.8135318936167777e-05	2.5567092810997095e-05	2.8175134603407373e-05	3.073359077246178e-05
138	1.9600000021165536e-05	2.7008351488557453e-05	2.4528997521542296e-05	2.7060057767322042e-05	2.951016190312102e-05
139	1.843333337213682e-05	2.5932006063328914e-05	2.353862114331219e-05	2.5981539203891254e-05	2.834099739376854e-05
140	1.8200000042331073e-05	2.4904781170825763e-05	2.2594529385574e-05	2.4952073497450463e-05	2.722460427419907e-05
141	1.7966666712525334e-05	2.3925153563898802e-05	2.169520353239843e-05	2.3970239640678004e-05	2.615934293458662e-05
142	1.7900000031748304e-05	2.2991545705115767e-05	2.083894423830114e-05	2.3041305779271158e-05	2.5143550766933176e-05
143	1.8e-05	2.210237202529748e-05	2.002843191439834e-05	2.2157786141311352e-05	2.417553610341747e-05
144	1.728333331393159e-05	2.1256081694442855e-05	1.926302988123014e-05	2.1316678310678117e-05	2.325369442266322e-05
145	1.6633333308640208e-05	2.045114203776638e-05	1.85353188600588e-05	2.051697364928785e-05	2.237645700977546e-05
146	1.5950000015874154e-05	1.9686036053688376e-05	1.7843826414319896e-05	1.9758294403496952e-05	2.15421960654321e-05
147	1.5833333350971283e-05	1.895925086052181e-05	1.718713732168747e-05	1.9037268215651716e-05	2.07492774467365e-05
148	1.598333330334882e-05	1.826929156248857e-05	1.6563943958498133e-05	1.8350506195112243e-05	1.999612248868027e-05
149	1.574999997354308e-05	1.761472598394081e-05	1.59729682641204e-05	1.76954767597155e-05	1.928121085017296e-05
150	1.6e-05	1.6994159622045382e-05	1.54129337677399e-05	1.7076725845811618e-05	1.8603092055689926e-05
151	1.6216666633154567e-05	1.640623359410238e-05	1.4882542255765683e-05	1.6487638421900787e-05	1.7960313687462955e-05
152	1.5933333319222976e-05	1.584962491644549e-05	1.4380563062635225e-05	1.592938521148522e-05	1.7351413792902433e-05
153	1.4916666622571797e-05	1.5323040959570705e-05	1.390585834663715e-05	1.5397602136648107e-05	1.6775041008338612e-05
154	1.4650000005291385e-05	1.4825258978910431e-05	1.3457348182670187e-05	1.4894802817620173e-05	1.6229871680630163e-05
155	1.4466666659611489e-05	1.435510728879944e-05	1.303396086457386e-05	1.4419794134821932e-05	1.5714671934830797e-05
156	1.4233333329805742e-05	1.3911456774700383e-05	1.2634642461621546e-05	1.3969247763862572e-05	1.5228238621700211e-05
157	1.4366666691359792e-05	1.349322489594558e-05	1.2258384775218293e-05	1.3542844474870167e-05	1.4769368227921272e-05
158	1.4399999978834464e-05	1.3099372886687483e-05	1.1904255027000358e-05	1.3138669518449003e-05	1.4336950691253402e-05
159	1.4116666664902873e-05	1.2728915854117331e-05	1.1571405662515344e-05	1.276039981478556e-05	1.3929935447408875e-05
160	1.2915000048151596e-05	1.2380936034889337e-05	1.125900401041695e-05	1.2407491364793671e-05	1.3547328287791304e-05
161	1.2531666660140626e-05	1.205455783475726e-05	1.0966245017119669e-05	1.2069894720292215e-05	1.3188188410547155e-05
162	1.2248333346209035e-05	1.1748949425237085e-05	1.0692351768386433e-05	1.175389753056266e-05	1.2851627209174925e-05
163	1.176499998994637e-05	1.146333402113858e-05	1.0436626664250361e-05	1.1458688226033418e-05	1.2536747663927292e-05
164	1.1814999974072216e-05	1.1196977487225445e-05	1.0198422028141842e-05	1.1183448344037133e-05	1.2242795216421777e-05
165	1.204833330387796e-05	1.0949202396711686e-05	9.97716606960491e-06	1.0928821814637391e-05	1.1969027625952004e-05
166	1.2283333313931591e-05	1.0719392952788512e-05	9.7696086388198e-06	1.0693124102159561e-05	1.1714794453697164e-05
167	1.1089999992592062e-05	1.0506971203828005e-05	9.576148754300083e-06	1.0475337209144128e-05	1.1479664994540875e-05
168	1.0573333348854729e-05	1.0311402325476411e-05	9.398162631607002e-06	1.0274881699312851e-05	1.1262839097037323e-05
169	1.0406666699826009e-05	1.013220639040541e-05	9.23520619756158e-06	1.0091247673834958e-05	1.106373127416583e-05
170	1.0073333295940883e-05	9.968950034594515e-06	9.08691347370218e-06	9.923913034308586e-06	1.0881886348006976e-05
171	1.0856666662786318e-05	9.821248796051284e-06	8.95292055714599e-06	9.772499888086197e-06	1.0716909514876197e-05
172	1.280666667866047e-05	9.688778191405376e-06	8.832919423018491e-06	9.636647024895444e-06	1.0568408855651976e-05
173	1.3071666615692997e-05	9.571263701482258e-06	8.726613874994553e-06	9.516063938288729e-06	1.0436081363963562e-05
174	1.2836666711467054e-05	9.46846715307485e-06	8.633807436713109e-06	9.410505028053122e-06	1.0319661759164084e-05
175	1.3303333371078541e-05	9.380196811144162e-06	8.554345413416951e-06	9.319741860351673e-06	1.0218954033053556e-05
176	1.408666663209629e-05	9.306332641152448e-06	8.488124467550547e-06	9.243655302174824e-06	1.0133712329195713e-05
177	1.4153333312873314e-05	9.246788105142718e-06	8.435093636304786e-06	9.182044749216114e-06	1.0063906333312107e-05
178	1.3553333291707777e-05	9.201541954663981e-06	8.394984130513814e-06	9.134976183589381e-06	1.000950819403373e-05
179	1.5498333372665956e-05	9.17063528367694e-06	8.368071480345772e-06	9.102439407959971e-06	9.970497889002629e-06
180	1.713333336155405e-05	9.15418067027521e-06	8.35445255978872e-06	9.084546473349916e-06	9.94698374568788e-06
181	1.6330000043389352e-05	9.152323074845198e-06	8.35417362141528e-06	9.081471953644468e-06	9.939093526887472e-06
182	1.8046666623630076e-05	9.165273702536912e-06	8.36757824767448e-06	9.093390481281487e-06	9.947123852264617e-06
183	1.8579999964018588e-05	9.193312982729658e-06	8.394868726064251e-06	9.12307155944754e-06	9.971190725053716e-06
184	1.8713333325572634e-05	9.236818484323404e-06	8.43646224916502e-06	9.169150028702194e-06	1.0011631319636316e-05
185	1.8596666660669766e-05	9.296196852152624e-06	8.492794094754482e-06	9.23121983679387e-06	1.0073283173165246e-05
186	1.83800000275152e-05	9.3719743097255e-06	8.564299540602696e-06	9.308795625046718e-06	1.015393034376498e-05
187	1.968333329276605e-05	9.464782866184513e-06	8.651518669883116e-06	9.401437573558176e-06	1.0252885261559927e-05
188	1.743333337213682e-05	9.575355480189907e-06	8.755137219481115e-06	9.51231617898085e-06	1.0371017964472567e-05
189	1.7216666633154568e-05	9.704483392775327e-06	8.875739313958478e-06	9.646159739382877e-06	1.0509198490419256e-05
190	1.685000004762246e-05	9.85306084669474e-06	9.0144271264603e-06	9.796835870140487e-06	1.066829687732591e-05
191	1.696666671252533e-05	1.0022091225986995e-05	9.172104080998627e-06	9.9627061323642e-06	1.084928232832408e-05
192	1.7200000042331076e-05	1.0212786458003146e-05	9.3499417087509e-06	1.014991334641828e-05	1.1053438745732329e-05
193	1.7900000031748304e-05	1.0426461969469462e-05	9.549429985393643e-06	1.0364553184087514e-05	1.1282767637308878e-05
194	1.883333335097128e-05	1.0664599276689552e-05	9.769642359621541e-06	1.0603731307426163e-05	1.1538443108351271e-05
195	1.8799999957668925e-05	1.092890677724495e-05	1.0014120815827358e-05	1.0869142818012549e-05	1.1822279611976488e-05
196	1.9383333282183285e-05	1.1221242834223778e-05	1.028465100563294e-05	1.1156376619586296e-05	1.2136292994897658e-05
197	1.9483333356262665e-05	1.1543647795906881e-05	1.0581770869818497e-05	1.1475066479636808e-05	1.2482547477320721e-05
198	1.974999997354308e-05	1.1898447084023102e-05	1.090868395156397e-05	1.1827497229074978e-05	1.2863514549778898e-05
199	1.9666666701942562e-05	1.228822202751113e-05	1.1268027003612626e-05	1.2217064819319452e-05	1.3281910006248707e-05
200	2.013333336155405e-05	1.2715882084156695e-05	1.1665092305863447e-05	1.2646547148401304e-05	1.374091020968077e-05
201	2.0316666707233946e-05	1.3184718204395213e-05	1.2107068641515907e-05	1.3120230993603961e-05	1.4244125092988905e-05
202	2.0283333313931593e-05	1.3698322333262248e-05	1.259139370159105e-05	1.3639408460633592e-05	1.479797453004603e-05
203	2.0666666701942563e-05	1.4260693772578585e-05	1.312045346650576e-05	1.420792039927448e-05	1.5415715875478567e-05
204	2.1216666633154567e-05	1.4876345079099155e-05	1.3694483330241022e-05	1.4830444905000934e-05	1.6091830255642166e-05
205	2.213333336155405e-05	1.555033121080957e-05	1.4319713330881833e-05	1.5512058191235864e-05	1.6832235248913134e-05
206	2.269999998941723e-05	1.628837824583434e-05	1.499133159841045e-05	1.6256669024999105e-05	1.7633572756809983e-05
207	2.314999995237754e-05	1.709678090847562e-05	1.5727007836759918e-05	1.7070018796668677e-05	1.8508065514021538e-05
208	2.371666668606841e-05	1.7982619641752247e-05	1.6533195120700666e-05	1.7961950355848043e-05	1.9466058762234227e-05
209	2.3633333308640205e-05	1.8953843419649723e-05	1.7416883227855874e-05	1.894044755735888e-05	2.0516204590379002e-05
210	2.4149999952377542e-05	2.0019504752402628e-05	1.83878682885913e-05	2.001468158707669e-05	2.166841573638414e-05
211	2.504999998412585e-05	2.1189669865528566e-05	1.94780690277354e-05	2.119512994813094e-05	2.2934320585708222e-05
212	2.6383333282183286e-05	2.247564400752574e-05	2.0672726526285254e-05	2.249344544032991e-05	2.4312078237548734e-05
213	2.8483333356262663e-05	2.3890203352989795e-05	2.2001924591531194e-05	2.3916903041342705e-05	2.581853787621412e-05
214	3.0183333345679895e-05	2.544789798641125e-05	2.346371004385704e-05	2.5461735542942877e-05	2.7476319227946295e-05
215	3.250000005291385e-05	2.716500155099623e-05	2.5045237702349904e-05	2.718341337187109e-05	2.9302705367437275e-05
216	3.3566666627863184e-05	2.905992193382636e-05	2.679087596065897e-05	2.910771010703588e-05	3.131659557549526e-05
217	3.493333331922297e-05	3.115365608702131e-05	2.871952597168015e-05	3.122855705141302e-05	3.3539835695696e-05
218	3.6383333282183285e-05	3.346994519987038e-05	3.08528782037034e-05	3.357025692449764e-05	3.5997808931894927e-05
219	3.761666671781672e-05	3.603560478688579e-05	3.3216262291635895e-05	3.613479841213634e-05	3.871816049008753e-05
220	3.956666662786318e-05	3.888133904318656e-05	3.583769559706298e-05	3.896584169762389e-05	4.173246117682152e-05
221	4.486666663844595e-05	4.204213010104376e-05	3.8747823574143765e-05	4.2158996731018276e-05	4.507806591016173e-05
222	5.4216666633154566e-05	4.5557532199667254e-05	4.198265870524099e-05	4.5700852581161675e-05	4.879561944409648e-05
223	5.461666671781671e-05	4.947291807013429e-05	4.55853777964886e-05	4.962465810974978e-05	5.296874000761395e-05
224	5.508333337742821e-05	5.3840306005847424e-05	4.960319211300266e-05	5.397328623694187e-05	5.765001570747324e-05
225	5.641666667548563e-05	5.871877371686998e-05	5.4091461431512324e-05	5.88002721906873e-05	6.288194254231387e-05
226	5.743333337213681e-05	6.417633381648403e-05	5.911196490338796e-05	6.420490830344976e-05	6.874002552687277e-05
227	5.9866666638445955e-05	7.029099848644974e-05	6.473634468944897e-05	7.024654296340025e-05	7.530418693228081e-05
228	6.37324999896818e-05	7.715201692762146e-05	7.104743714130804e-05	7.709621573451526e-05	8.267061894503914e-05
229	6.496583331948755e-05	8.486251287816625e-05	7.813891244392583e-05	8.49633659646601e-05	9.095013557202323e-05
230	6.693250003201288e-05	9.354068942672066e-05	8.612057484823864e-05	9.383454040383875e-05	0.0001002699238623242
231	6.904916669691575e-05	0.00010332314255725075	9.511713137705834e-05	0.0001038351007421334	0.00011077692565410798
232	7.124916663341913e-05	0.00011436723191277426	0.00010527390962448055	0.00011500439106238412	0.00012264963854371303
233	6.916583336181862e-05	0.00012685480276765403	0.00011674385144207799	0.00012748750563832762	0.00013615084582108773
234	6.225000002645693e-05	0.00014099604057708702	0.0001296373554317047	0.0001417694847879638	0.0001514486541592296
235	6.526666661728041e-05	0.00015703421624350277	0.00014424884998946697	0.00015818940951142202	0.00016880912854133054
236	6.641666667548565e-05	0.00017525100984540552	0.00016083157637905237	0.00017661928526640055	0.0001885390364589171
237	6.679999995766892e-05	0.00019597311675245748	0.00017967987646058493	0.00019730251699354016	0.0002109950730653254
238	6.891666662257179e-05	0.00021957928153754848	0.00020113441560290385	0.00022106324996110332	0.00023659079648433214
239	7.033333329805744e-05	0.000246509444128032	0.0002255907258637009	0.00024827136152647466	0.0002658058501026977
240	7.238333328218328e-05	0.00027727431716141593	0.00025340887982307854	0.0002790927643596435	0.0002991982899029272
241	7.548333335626266e-05	0.00031246739661048016	0.00028515450323447213	0.00031433363709759503	0.00033741556563983503
242	7.995000001587416e-05	0.00035277846484689534	0.00032147166263455534	0.00035468072138638857	0.0003812102360121156
