time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
34	1.625e-05	1.5640596011205148e-05	1.4700326447229322e-05	1.5524564473664617e-05	1.8008653206710887e-05	1.0092816403919841e-07	-1.2337414341664586e-10	1.4198509518792187e-11	4.056796542374746e-07	0.703733333
35	1.685e-05	1.6315922583721684e-05	1.5343867740554553e-05	1.6191358480962926e-05	1.876937827314696e-05	8.818118730449705e-08	-1.3467734835662909e-10	4.5024585805257335e-12	3.0230833444250134e-07	0.7083666670000001
36	1.618333339349399e-05	1.6979277226955975e-05	1.5993381012860948e-05	1.684888144555588e-05	1.9542114588644885e-05	7.760410372368554e-08	-1.2611502865275973e-10	3.5199486106475286e-13	2.241690626400084e-07	0.713
37	1.4675000000000001e-05	1.7627145898430702e-05	1.6651075196768927e-05	1.7478732033570037e-05	2.029808952791186e-05	6.874098210579894e-08	-1.2383242860373957e-10	2.5691232397086235e-11	1.6589831927862523e-07	0.713
38	1.4341666606506015e-05	1.8256032531883426e-05	1.726341326814288e-05	1.8084336764047934e-05	2.1033311382076858e-05	6.121272914879493e-08	-1.3868064908674993e-10	1.9272820601564536e-11	1.2286700405450022e-07	0.713
39	1.3475e-05	1.8862495019964293e-05	1.7830047244489442e-05	1.8673366467301416e-05	2.1743845429919694e-05	5.475808076492994e-08	-1.2130422901002715e-10	2.5539119202220452e-11	9.096142581160862e-08	0.713
40	1.9308333393493987e-05	1.9443184736002666e-05	1.837268501387045e-05	1.924362654059354e-05	2.2425854282677516e-05	4.917505697006457e-08	-1.3396767328127594e-10	1.514691153073617e-11	6.734436421970494e-08	0.713
41	1.7294999927807215e-05	1.9994880598309894e-05	1.888866192002819e-05	1.979002556724077e-05	2.308915679906101e-05	4.4318358095329444e-08	-1.2582583190707419e-10	1.6223611065612768e-11	4.988770379062112e-08	0.713
42	2.2794999927807217e-05	2.051451912522888e-05	1.9402074104130464e-05	2.0295460814543338e-05	2.380123393352345e-05	4.00485454525636e-08	-1.0934974493626523e-10	5.384628599528018e-13	3.689098089341067e-08	0.713
43	2.591999992780722e-05	2.0999227624811263e-05	1.9903562925001818e-05	2.0764744954556206e-05	2.4476036461457088e-05	3.629567379911631e-08	-1.3087308570388097e-10	3.2462183490558134e-12	2.7272510928844886e-08	0.713
