time	data	mean	q025	med	q975
73	0.00012352833332024692	0.0001288969445911122	0.00011157027989906519	0.0001294439851414882	0.00014259594140646526
74	0.00011708583333556235	0.00012812044628626344	0.00011096251066206354	0.00012880400841882932	0.00014178619401155194
75	0.00011676950000875785	0.00012695685501643199	0.00011007884152177995	0.00012765837833259366	0.00014076474816270625
76	0.00010837666669571564	0.0001254230513401752	0.00010871385725640485	0.0001262011910833096	0.00013913583230766807
77	0.00011370850000901668	0.00012353889339321945	0.0001070465928133067	0.00012440043251993414	0.00013693949447586725
78	0.00012747583333815087	0.00012132701167970073	0.00010509527433946912	0.00012195790335379328	0.00013480227548572462
79	0.00010618566669511166	0.00011881244590733452	0.00010294056279120165	0.00011930548537206559	0.00013217846114436469
80	0.00010182783331261077	0.00011602210899589011	0.00010062665743991819	0.00011646399511581936	0.00012944831632490043
81	9.576583336662461e-05	0.00011298433783485807	9.810089963660574e-05	0.00011349733502887518	0.00012646773180855978
82	0.0001022459999777387	0.00010972846281868525	9.49491789580563e-05	0.00011059221530469203	0.00012329623511917818
83	9.819750003947496e-05	0.00010628437797560341	9.153862677413576e-05	0.00010721283072695758	0.00011982454616131807
84	8.844683334393189e-05	0.00010268214217882446	8.82714103217941e-05	0.00010328729205206268	0.00011614275196141195
85	8.23968333568745e-05	9.895152556492575e-05	8.49803655939866e-05	9.927730469614796e-05	0.00011228264351627441
86	7.828016666288455e-05	9.51216895681674e-05	8.159566811567615e-05	9.544360521456605e-05	0.00010827588306176953
87	7.278016670602659e-05	9.122089506824376e-05	7.81569113108473e-05	9.157474933508438e-05	0.00010440781206340909
88	6.0749999978428984e-05	8.727615611673341e-05	7.456247015387592e-05	8.731214081324779e-05	0.00010047803653165579
89	5.330000000862841e-05	8.331298143204432e-05	7.07602145758406e-05	8.282447439054505e-05	9.638672363755019e-05
90	4.863333337072311e-05	7.935527305496898e-05	6.688938708960907e-05	7.887645819676142e-05	9.209196512774908e-05
91	4.628333337503731e-05	7.542514591161529e-05	6.299491051164511e-05	7.501056541286594e-05	8.779387691681528e-05
92	4.2166666681047345e-05	7.154270933227667e-05	5.916597289907273e-05	7.114945384680247e-05	8.352252621986047e-05
93	3.809999997411477e-05	6.772597996356676e-05	5.572819655786933e-05	6.734767845879424e-05	7.929414085988623e-05
94	3.253333331032424e-05	6.399112483889452e-05	5.238800910395324e-05	6.34762820238549e-05	7.519930410005854e-05
95	3.4333333362094695e-05	6.03521946797376e-05	4.915420640898541e-05	5.9908407308234134e-05	7.13963864341666e-05
96	3.586666667241894e-05	5.682112948500133e-05	4.6044001687984674e-05	5.645932034992394e-05	6.782725533642358e-05
97	3.868333335778049e-05	5.340787684845619e-05	4.281418271894018e-05	5.317816305919943e-05	6.43379478425722e-05
98	4.046666668967575e-05	5.01206600484061e-05	3.968430605091834e-05	4.9951547479450795e-05	6.093967830089791e-05
99	4.228333337503731e-05	4.696582542262968e-05	3.670958285827019e-05	4.6884591321429105e-05	5.7641428664043836e-05
100	4.3116666693989964e-05	4.394796876798651e-05	3.3901548576648164e-05	4.3910787497809155e-05	5.4450550071670405e-05
101	3.683333331895266e-05	4.1070141264692785e-05	3.1262735370449504e-05	4.118184372499143e-05	5.1372702030657594e-05
102	3.274999997842898e-05	3.8334074527934547e-05	2.879032921436772e-05	3.852443410901914e-05	4.8413033279843174e-05
103	2.944999996980057e-05	3.574013345993296e-05	2.6480694842524857e-05	3.591488719929806e-05	4.557498891737392e-05
104	2.744999996980057e-05	3.3287490544525554e-05	2.431959149987031e-05	3.346860027953364e-05	4.286068472536917e-05
105	2.6333333362094694e-05	3.097434926067351e-05	2.2283180720137043e-05	3.115156253877652e-05	4.027096517279822e-05
