# camdl survey landscape; run_hash=aaa9fba3b601ba88e5ca4041c3224122b985842b1ebcbdab55e715c4a0cdebf2; version=0.1.0+578d682
# eval=simulate; n_points=400
beta	z_lat	d_inf	delta	e0	loglik	loglik_se	n_replicates	point_id	loglik_type
0.25291423567816834	10.012185981315337	7.006208457439676	0.44935793337198615	0.6043244776808878	-18.009101782595202	0	1	110	marginal
0.17114223106686782	7.165177120185902	10.157188026811106	0.3183931056770515	0.7336809917998764	-18.03494311985855	0	1	21	marginal
0.17152829824769467	11.545209093029442	9.269180999261371	0.33307346932099885	1.8199306480289628	-18.039868061726782	0	1	118	marginal
0.20507461963360143	7.881086698335129	7.878336576673695	0.4835558961292325	1.2347593936745611	-18.043741218994324	0	1	157	marginal
0.23770842832443756	9.294867609594199	11.470382423377433	0.3234134597278416	1.4842978251668943	-18.044239725435776	0	1	329	marginal
0.1911523649991591	8.819964484165697	9.706985988182586	0.3084505066078521	1.2977182944137973	-18.061709847363687	0	1	398	marginal
0.17018396434949348	8.221562292841366	11.169725415744233	0.34071174839451235	0.7951182619879261	-18.08181038586465	0	1	381	marginal
0.14519759813133554	6.485137071854585	12.57145447163684	0.31067372540860927	0.5749577123204215	-18.082001916103707	0	1	88	marginal
0.2597399593487844	8.367785386501934	8.635531001353876	0.3298289621279384	0.5481150907602259	-18.084190451339897	0	1	378	marginal
0.25795430091930865	9.461109597353254	10.190851728842814	0.4328891022022585	0.6676020080073533	-18.088419391595327	0	1	366	marginal
0.14634799457650763	7.38853319336192	13.521537655053864	0.4917596082266692	0.5049294706231767	-18.10946863776864	0	1	341	marginal
0.3308618266671644	10.204733512022196	7.155297800797705	0.3535515083676293	0.784343670053161	-18.117132498619394	0	1	275	marginal
0.1324844224649707	11.089390532292185	12.78964188858946	0.3986488983787479	1.8624542563025897	-18.123368603024456	0	1	67	marginal
0.14131512199640042	10.932478150052942	11.22671638371822	0.34784818697386366	2.1922143543730463	-18.12644798907468	0	1	370	marginal
0.2586400790639493	11.430891746941255	13.96593246850714	0.4306036789715768	1.0077660705148161	-18.134758848643134	0	1	38	marginal
0.19473008501629008	6.072753552243106	11.065829542660367	0.33916807556514517	0.6914720137782344	-18.165037236839098	0	1	150	marginal
0.2108268062807957	7.408515462024751	11.826992072058957	0.35598679309204107	1.396374864117656	-18.173218585969263	0	1	90	marginal
0.26788191835067726	11.742429812111252	13.812806930761186	0.47669381144065615	1.039958844389492	-18.173504310016124	0	1	149	marginal
0.17807342449864166	7.720181914559857	9.079136071892735	0.33700839512677483	0.8745494438977592	-18.18543441549915	0	1	175	marginal
0.11791084670036955	9.07256180845079	13.225096118423767	0.4561818688631895	2.0033917456433508	-18.21694406021005	0	1	103	marginal
0.19818320810846382	10.219341297165924	9.565888256172038	0.4343995747652152	0.5411633238911883	-18.2255643323445	0	1	301	marginal
0.16097027589476406	9.244437775173159	12.819119419758778	0.32599087216853223	1.470007226463781	-18.234100697278695	0	1	340	marginal
0.160595942268653	8.586360653274848	10.819020027705825	0.39204997238492095	2.267165768541096	-18.239729354691317	0	1	192	marginal
0.22240469226049664	10.630445560748338	8.063053490112909	0.3399526891011912	0.6572136295180467	-18.241574920457555	0	1	184	marginal
0.15819299260485908	9.03049840709777	12.577003475458092	0.3073643321890026	0.9097030214689521	-18.272806149723557	0	1	117	marginal
0.12736130120555264	11.85915520143628	12.283983070409413	0.47552791948909073	1.5700527476010455	-18.274753130238164	0	1	4	marginal
0.1832540129909329	10.327373171721984	10.89558550909958	0.4134223446466691	1.073001790085525	-18.282124714401725	0	1	49	marginal
0.19705027725484356	11.353272618502524	12.218693023950026	0.349509210318921	1.7749377676604456	-18.304520525119262	0	1	63	marginal
0.28920533193320974	7.777885273119323	7.161250508402107	0.3347042600418618	0.8066351289166094	-18.308961955958154	0	1	9	marginal
0.2537501563950905	6.236964346084605	7.301787272184158	0.36234308697789097	1.2511743384208214	-18.310619522373045	0	1	176	marginal
0.23886610859159935	11.60990727793635	7.608190364137363	0.4080504572542267	1.2239638489819564	-18.313560980894444	0	1	315	marginal
0.1927214224195092	8.014554334133447	7.454562300298324	0.4821150367215873	2.01359137753932	-18.328680993792123	0	1	101	marginal
0.15672755614834025	8.22623144565487	11.756670085651184	0.46457278592083995	1.7407186699668074	-18.350064422339486	0	1	306	marginal
0.240542761965779	10.921807648752107	7.996223419494423	0.3978207836317135	1.76848765213937	-18.353006308798058	0	1	193	marginal
0.13967502482007418	7.258824106108283	12.304464292612646	0.4430560668744452	1.9874088284971376	-18.36447613084859	0	1	247	marginal
0.14252180314020643	8.194429077655926	13.201213685394588	0.3644934188435512	0.9644880727036893	-18.373712566439156	0	1	51	marginal
0.3322468174317681	9.37595512785484	7.035030038390056	0.41265073698286064	0.9133804247055923	-18.390190514739643	0	1	258	marginal
0.23138701102960313	7.484123381242297	10.733321512050473	0.410440180787654	1.0837512495203767	-18.394457513875757	0	1	190	marginal
0.15269934089034698	11.910817824806813	8.134908089653894	0.46741174014753045	2.675719059382041	-18.39622221283868	0	1	387	marginal
0.11554356615242208	11.280936458397397	12.74988330414459	0.4771103547830567	1.5172325553544384	-18.40368206369451	0	1	71	marginal
0.15445842888061365	6.580237139901947	8.537746779459443	0.3825535917627222	1.8032345613149874	-18.410004816690705	0	1	361	marginal
0.14398171805211918	8.706667194277847	8.09632152643921	0.41461623687961685	1.921125285487755	-18.41452733447638	0	1	310	marginal
0.15185321253563477	11.511341514241085	8.450764575351696	0.404809799971355	3.296808984224392	-18.41873900700853	0	1	197	marginal
0.1678282855542913	8.255502693413115	9.430665133187707	0.319256255102447	1.2676826415831108	-18.423879452342735	0	1	320	marginal
0.13602526459142628	6.962844566384967	8.797218453521698	0.3845180047314596	1.8748786265568018	-18.42480928856648	0	1	181	marginal
0.10025213389520787	7.648385657883981	13.987441171681262	0.4906228321374677	1.6647558085413448	-18.42680694300136	0	1	326	marginal
0.12554565590505587	6.094245030301284	12.08296762120906	0.3021957977488688	1.6819915499166078	-18.434085324421094	0	1	132	marginal
0.14876553855256602	9.395558218760472	13.427569267882896	0.3000459277333465	0.5642242252959087	-18.453073991677137	0	1	218	marginal
0.16547546946515612	6.4071738601948	7.482760019338114	0.3413765498365826	1.991329191855609	-18.457769302123136	0	1	56	marginal
0.10974033815451899	10.545167050131706	13.738896495033655	0.39671079878344595	3.0159500146067915	-18.458591897889775	0	1	179	marginal
0.1910181830862931	10.17847150581149	8.94548144116491	0.4780901475406039	0.5944698176193013	-18.46763521657814	0	1	305	marginal
0.19623275323420664	10.791225823896498	8.95410717014861	0.31792293654768594	1.1132637882933016	-18.500388125732727	0	1	318	marginal
