beta	z_lat	d_inf	delta	e0_extra	R0
0.27411819979340035	18.737676066332256	11.562265183159237	0.44289375625589295	1.693301311117452	3.1694273175415204
0.22336110892808844	20.608472774572835	13.744416818541367	0.42178413582658714	2.502015936138151	3.0699681821592693
0.19452344275910877	21.967536092652093	13.281281391870545	0.38491250669352617	2.326242109726392	2.583520580599146
0.1219198104393093	22.551669342560047	13.962908518971927	0.4200157796180304	3.695365559479415	1.7023551598144744
0.16417314277567285	20.228772938977695	13.350659731220784	0.47386723473660575	2.4823978209106	2.191819766203136
0.20681776203622593	17.277692344440112	8.79515029706546	0.49498297356266313	2.8833133522182406	1.818993301211326
0.24983950184195136	14.36061396352648	8.595883400171486	0.4964180242204071	1.57961010272549	2.147591226590343
0.1706873640085163	16.351732662950226	9.824135422507181	0.49908823274031466	3.955966372283703	1.6768557789304424
0.12718059741369683	15.851585528400808	8.758714353435236	0.49861028824690584	2.279123569145861	1.1139385240458146
0.150357757178035	14.16622042510944	9.461277715056125	0.49950649243793527	2.3891010374092425	1.4225764972743629
0.2185698622237396	17.68503082802634	10.418813808177786	0.48662533799131624	1.3088938892687187	2.2772386985882145
0.1912279942235144	19.90161038233366	8.482564556478259	0.3657064538600847	1.6287095166119605	1.6221038060068127
0.1197224416898682	18.684876375248	8.993769903520676	0.3354930537498814	2.3702935760906256	1.0767560928463455
0.4868874471464202	19.256753032524223	7.438800530340242	0.4831402352990208	0.9022332752700045	3.621858600048797
0.4728366511932013	24.478009373647776	10.306454497299717	0.4648216878193783	1.5487552495617023	4.873269430178307
0.42794328039464274	27.212410903445928	10.47360181881134	0.49548828066474415	0.5155041480630134	4.482107519889421
0.30030293307171096	24.01139018994633	11.467563131288063	0.4960263761337413	0.09731194371849376	3.4437428435108193
0.18987885322873313	28.04314447023584	9.217640575379226	0.4316176351274253	0.37982116712226555	1.7502350219276472
0.21684495246680144	16.505338400825558	8.037474301007686	0.3933251707193318	0.0708503949108972	1.7428857327551497
0.3310923332287626	27.628164016136058	11.384187096528148	0.4488077356320328	0.21481060255430556	3.769217067702277
0.190508016092872	24.893585983495512	12.21831204914649	0.4745395667977007	0.30418545080368253	2.3276863884865313
0.32878309199000805	18.90414576632655	12.157644939952968	0.4143724634345281	0.08726636898457514	3.9972280946744125
0.407081177629468	26.32973907051316	11.269609142584223	0.3789287054713272	0.1710394214788583	4.587645761187004
0.3938062010858948	21.71061304802527	12.227867261277932	0.4752797838854605	0.18658067516767216	4.815409953546447
0.46675687468401594	32.205415242656905	11.761141516453469	0.470966602015466	0.3896072488460788	5.489593656936249
0.44752629455066495	28.261083576860774	10.916198677510785	0.46915035923419984	0.6437772666575851	4.885285944725271
0.13795918857498476	14.37402647795389	8.828954293587845	0.4121602041572731	2.548775650062069	1.218035370309007
0.12901121978334795	16.069971033338838	10.494080754199445	0.4308437701227079	2.010746074567164	1.3538541586042263
0.2470240248330509	24.476348824448888	8.293658731085584	0.46249288266618493	2.826331763983396	2.048732960344535
0.29307899107206936	26.328012947534862	9.109345315987385	0.46714865968015834	3.4421380742996965	2.6697577345366637
0.27053378917730053	18.72370695859775	8.69676376679035	0.4175630070988056	2.0355186440613635	2.352768455409646
0.1469900816277934	18.01938300597389	12.228894696166174	0.40230354650592554	2.9727629732896363	1.7975262296071557
0.22228555201154288	16.420520554942858	13.769336773924792	0.34857645826939915	2.624309056926351	3.0607246256247094
0.17262513815596564	11.917908429369891	11.778062684353255	0.33334194771051057	0.47507223688145217	2.033189698096104
0.2132967062121831	10.929491646832346	10.015041996245403	0.326102834821463	0.20305481764135916	2.1361754703758313
0.18883276452510733	11.150073168364344	10.121401748770664	0.3049481614905172	0.13462938681748993	1.9112522730896204
0.16238008640460508	10.433204999977672	8.55847090385366	0.30666392153384014	0.0509919082668962	1.3897252448590558
0.21369730350192745	11.30569638578232	9.151968305930865	0.31026953748526886	0.05801454117168484	1.9557509487125289
0.43579534051997904	13.870543951476556	10.321089159455008	0.4398282587410657	0.25845309763771607	4.49788256478176
0.4862183520241192	17.07729274491646	9.081268119923827	0.32138279423251925	0.1832936767267581	4.415479219558534
0.46842688381822006	17.464650347511423	9.259605455369611	0.33887346870401774	0.2089084332067533	4.3374481288449775
0.4320866068938352	16.91566167693492	8.822826712965078	0.3686479746741488	0.5361895134201703	3.81222525761737
0.498288094387381	16.345499395122044	7.878215638697102	0.4268795643658703	2.0033018125253146	3.9256210577792428
0.4518182932569199	17.18997062517447	8.544908671974445	0.3536929038046171	2.6795079803121817	3.860746052207748
0.4581744390978445	18.609421155882423	7.695701914820835	0.3810719977641287	1.6248969906177533	3.5259739082872437
0.4686091059636379	17.272464896015435	7.579217970637553	0.39358727731671406	1.30032734614471	3.551690557124002
0.48775471633014816	17.529322694081856	7.313209801250558	0.3686968966598422	2.151172687002585	3.5670525720718254
0.4648346824811047	17.520447433598036	7.784452789791832	0.3094208505022269	2.8330208255310456	3.6184836408320358
0.4240195967274719	16.915310014429636	7.317424152027704	0.3174598293581988	2.721967350475152	3.1027312380266503
0.47143377629836014	22.457941848361187	9.273767848366226	0.3294015368533913	1.72197053576348	4.371967397269608
0.14094996944025504	29.375844620613726	11.547823590362967	0.36490115405759505	2.369808565165593	1.6276653821631164
0.39266113030956057	21.87686259005116	9.50140560987309	0.36991805280407486	0.063729838621008	3.7308326663023674
0.3521842697453027	24.70468568027444	11.176282928475919	0.3606620232249723	0.1315569646120355	3.9361110416321847
0.28384917754353406	22.575395622039142	12.87093516428076	0.45586857625507576	0.29267273982757214	3.6534043605972455
0.3007433865989712	20.106653158815696	12.291204542246824	0.4564895649151717	0.32973848383919657	3.6964984794159674
0.24752163616766784	12.704076964870708	9.912392778032752	0.37385116055725487	1.0439963079285286	2.4535316787552413
0.45024080641236675	12.97403218793266	8.193694100262228	0.4351863117423277	1.1212628413657912	3.689135439198317
0.298917338604251	19.56662786069555	13.643997960724192	0.3986121290232252	0.3563381399340462	4.078427558341504
0.30967997911305606	19.5567268761374	8.468043002248441	0.4773493635302064	0.4678579408726452	2.6223833800647576
0.24916126321522888	16.723599633612576	8.257266569823958	0.34745166607929234	0.10677063822868092	2.0573909692422174
0.31716233021675155	25.335805427126942	8.830195875283279	0.38380458808688794	0.35119864945423107	2.800605500075193
0.29453830215584165	19.348308757263524	10.874091191782528	0.4291759414910784	0.9626271657208832	3.202836357115418
0.31736873023399226	15.605661915744944	10.185750674058648	0.3803033164299676	0.5320170348980928	3.232638757906024
0.13885948031338544	20.409353235004428	10.68589809893288	0.4963457650087473	3.9719332156355938	1.4838382566996131
0.1382756727086288	20.99676381024165	11.771388481670698	0.49227004966549254	3.9773388091613855	1.6276966610176204
0.13637841940999287	19.68582186123177	11.795069759067376	0.49101181564523577	3.5948973477607544	1.6085929705722142
0.12170633807277643	16.201643356698796	11.713573786137188	0.4903857749459876	3.9018716016330104	1.4256161712560245
0.2212150942799324	23.33801858837869	11.409475745605867	0.4397777791033731	2.0965998109171644	2.523948252748804
0.48500316882501215	24.407794359911712	9.075166869229172	0.38654667452573727	1.413165070224926	4.401484689191913
0.46004680392094327	19.8790295932406	12.43455742855909	0.3846554441508946	0.6045622545667985	5.720478403180032
0.2785444998467227	14.356317663325797	10.382726015463987	0.4168683296040528	0.5588063093858296	2.892051225022972
0.3714770762322224	18.71682120798668	13.298554001254717	0.4722578993567216	0.9518490931311961	4.940107958502425
0.33717859669814665	23.814650300669435	9.856667710922848	0.48571648485035146	0.44845096590699424	3.323457386888899
0.3093347722756088	19.006071128145607	11.335635003615458	0.49126433099715927	0.6987836660682064	3.5065060724428077
0.16488552761175196	15.873477473062284	12.717682856088276	0.4093866248134246	0.7227461647834788	2.096961847725048
0.17132505448175164	19.167395896230385	12.767603634318462	0.38332212269850585	2.549166391957216	2.187410388251021
0.12154843257347292	20.773661816735256	12.497432432128347	0.38375964955893127	2.455061439429389	1.519043323318086
0.13469828359544794	23.158060087037008	12.885232735028763	0.40468384521920087	2.4039043161759874	1.7356187331362538
0.11253396415299095	19.7447788380678	12.187150088459727	0.3476646856226765	3.686093602342452	1.3714683111818475
0.15978467332391974	19.109805158152948	12.94170235049944	0.4389841448551944	3.9493884346521897	2.0678856823299574
0.1542271802314073	19.51641084264544	13.751574268030511	0.44210670036892297	3.923770954361255	2.1208665231011246
0.1410166519293631	24.529535286274232	12.342099531602162	0.342583154372914	2.6249370020379748	1.7404415537254976
0.17006321790270235	20.217647750114665	11.350907278015312	0.3406281142164564	2.3764829171963897	1.930371817814488
0.1732515502862599	22.617023729464275	11.315161918105298	0.32186747680830713	3.1485106128532263	1.9603693440517933
0.22392595985640168	20.358162119312343	11.949693991160384	0.36595330205170173	2.3289961601582228	2.6758466969608645
0.18531456490206016	14.641857828475803	13.379728045444136	0.42811011096232754	1.9966981287613028	2.479458481249372
0.14217537103429406	18.161108068813327	11.733386482393364	0.439566169960576	1.765295657787182	1.668198576623047
0.1466082743470888	16.375633868151827	12.849275708637377	0.3991161146569821	2.640404435119743	1.8838101382532926
