replicate	draw	time	daily_cases
372	372	34	0
372	372	35	0
372	372	36	0
372	372	37	0
372	372	38	0
372	372	39	0
372	372	40	0
372	372	41	0
372	372	42	0
372	372	43	0
372	372	44	0
372	372	45	0
372	372	46	0
372	372	47	0
372	372	48	1
372	372	49	0
372	372	50	0
372	372	51	0
372	372	52	0
372	372	53	0
372	372	54	0
372	372	55	1
372	372	56	0
372	372	57	1
373	373	0	0
373	373	1	0
373	373	2	0
373	373	3	0
373	373	4	0
373	373	5	0
373	373	6	1
373	373	7	0
373	373	8	0
373	373	9	0
373	373	10	0
373	373	11	0
373	373	12	0
373	373	13	0
373	373	14	0
373	373	15	0
373	373	16	0
373	373	17	0
373	373	18	0
373	373	19	0
373	373	20	0
373	373	21	0
373	373	22	0
373	373	23	0
373	373	24	0
373	373	25	0
373	373	26	0
373	373	27	0
373	373	28	1
373	373	29	0
373	373	30	0
373	373	31	0
373	373	32	3
373	373	33	0
373	373	34	3
373	373	35	1
373	373	36	0
373	373	37	0
373	373	38	0
373	373	39	0
373	373	40	2
373	373	41	2
373	373	42	0
373	373	43	2
373	373	44	3
373	373	45	5
373	373	46	3
373	373	47	3
373	373	48	1
373	373	49	3
373	373	50	2
373	373	51	3
373	373	52	2
373	373	53	0
373	373	54	1
373	373	55	6
373	373	56	2
373	373	57	4
374	374	0	0
374	374	1	0
374	374	2	0
374	374	3	0
374	374	4	0
374	374	5	0
374	374	6	0
374	374	7	0
374	374	8	0
374	374	9	0
374	374	10	0
374	374	11	0
374	374	12	0
374	374	13	0
374	374	14	0
374	374	15	0
374	374	16	0
374	374	17	0
374	374	18	1
374	374	19	0
374	374	20	0
374	374	21	1
374	374	22	0
374	374	23	0
374	374	24	0
374	374	25	0
374	374	26	0
374	374	27	0
374	374	28	0
374	374	29	0
374	374	30	0
374	374	31	0
374	374	32	0
374	374	33	0
374	374	34	0
374	374	35	0
374	374	36	0
374	374	37	0
374	374	38	0
374	374	39	0
374	374	40	0
374	374	41	0
374	374	42	0
374	374	43	0
374	374	44	0
374	374	45	0
374	374	46	0
374	374	47	0
374	374	48	0
374	374	49	0
374	374	50	0
374	374	51	0
374	374	52	0
374	374	53	0
374	374	54	0
374	374	55	0
374	374	56	0
374	374	57	0
375	375	0	0
375	375	1	0
375	375	2	0
375	375	3	1
375	375	4	0
375	375	5	0
375	375	6	0
375	375	7	1
375	375	8	0
375	375	9	0
375	375	10	0
375	375	11	0
375	375	12	0
375	375	13	2
375	375	14	0
375	375	15	1
375	375	16	0
375	375	17	0
375	375	18	0
375	375	19	0
375	375	20	0
375	375	21	1
375	375	22	0
375	375	23	0
375	375	24	0
375	375	25	0
375	375	26	0
375	375	27	0
375	375	28	0
375	375	29	0
375	375	30	1
375	375	31	2
375	375	32	2
375	375	33	1
375	375	34	0
375	375	35	0
375	375	36	1
375	375	37	2
375	375	38	0
375	375	39	0
375	375	40	1
375	375	41	0
375	375	42	0
375	375	43	3
375	375	44	3
375	375	45	1
375	375	46	0
375	375	47	1
375	375	48	3
375	375	49	2
375	375	50	1
375	375	51	1
375	375	52	2
375	375	53	2
375	375	54	4
375	375	55	0
375	375	56	1
375	375	57	0
376	376	0	0
376	376	1	0
376	376	2	0
376	376	3	2
376	376	4	0
376	376	5	0
376	376	6	0
376	376	7	0
376	376	8	0
376	376	9	0
376	376	10	0
376	376	11	0
376	376	12	0
376	376	13	1
376	376	14	0
376	376	15	1
376	376	16	0
376	376	17	0
376	376	18	1
376	376	19	0
376	376	20	0
376	376	21	0
376	376	22	0
376	376	23	0
376	376	24	0
376	376	25	0
376	376	26	0
376	376	27	0
376	376	28	0
376	376	29	0
376	376	30	0
376	376	31	0
376	376	32	0
376	376	33	1
376	376	34	3
376	376	35	0
376	376	36	0
376	376	37	1
376	376	38	0
376	376	39	0
376	376	40	0
376	376	41	1
376	376	42	0
376	376	43	2
376	376	44	0
376	376	45	0
376	376	46	0
376	376	47	0
376	376	48	0
376	376	49	0
376	376	50	0
376	376	51	0
376	376	52	1
376	376	53	0
376	376	54	0
376	376	55	2
376	376	56	0
376	376	57	0
377	377	0	0
377	377	1	0
377	377	2	4
377	377	3	0
377	377	4	0
377	377	5	0
377	377	6	0
377	377	7	0
377	377	8	0
377	377	9	1
377	377	10	0
377	377	11	2
377	377	12	0
377	377	13	0
377	377	14	0
377	377	15	0
377	377	16	0
377	377	17	0
377	377	18	0
377	377	19	0
377	377	20	1
377	377	21	3
377	377	22	0
377	377	23	0
377	377	24	0
377	377	25	0
377	377	26	2
377	377	27	0
377	377	28	0
377	377	29	0
377	377	30	0
377	377	31	0
377	377	32	3
377	377	33	0
377	377	34	0
377	377	35	0
377	377	36	0
377	377	37	0
377	377	38	2
377	377	39	6
377	377	40	0
377	377	41	1
377	377	42	1
377	377	43	0
377	377	44	0
377	377	45	1
377	377	46	3
377	377	47	0
377	377	48	0
377	377	49	0
377	377	50	1
377	377	51	1
377	377	52	0
377	377	53	0
377	377	54	1
377	377	55	5
377	377	56	0
377	377	57	1
378	378	0	0
378	378	1	0
378	378	2	0
378	378	3	0
378	378	4	0
378	378	5	0
378	378	6	0
378	378	7	0
378	378	8	0
378	378	9	0
378	378	10	0
378	378	11	2
378	378	12	0
378	378	13	0
378	378	14	0
378	378	15	0
378	378	16	0
378	378	17	0
378	378	18	0
378	378	19	0
378	378	20	0
378	378	21	0
378	378	22	0
378	378	23	0
378	378	24	0
378	378	25	0
378	378	26	0
378	378	27	0
378	378	28	0
378	378	29	0
378	378	30	0
378	378	31	0
378	378	32	0
378	378	33	0
378	378	34	0
378	378	35	0
378	378	36	0
378	378	37	0
378	378	38	0
378	378	39	3
378	378	40	0
378	378	41	0
378	378	42	1
378	378	43	0
378	378	44	0
378	378	45	0
378	378	46	0
378	378	47	1
378	378	48	0
378	378	49	0
378	378	50	1
378	378	51	0
378	378	52	1
378	378	53	0
378	378	54	1
378	378	55	0
378	378	56	0
378	378	57	2
379	379	0	0
379	379	1	0
379	379	2	0
379	379	3	0
379	379	4	0
379	379	5	0
379	379	6	0
379	379	7	0
379	379	8	0
379	379	9	0
379	379	10	0
379	379	11	0
379	379	12	0
379	379	13	0
379	379	14	0
379	379	15	0
379	379	16	0
379	379	17	0
379	379	18	0
379	379	19	0
379	379	20	0
379	379	21	0
379	379	22	0
379	379	23	0
379	379	24	0
379	379	25	0
379	379	26	0
379	379	27	0
379	379	28	0
379	379	29	0
379	379	30	0
379	379	31	1
379	379	32	0
379	379	33	0
379	379	34	0
379	379	35	0
379	379	36	0
379	379	37	0
379	379	38	0
379	379	39	0
379	379	40	0
379	379	41	0
379	379	42	0
379	379	43	0
379	379	44	0
379	379	45	0
379	379	46	0
379	379	47	0
379	379	48	0
379	379	49	0
379	379	50	0
379	379	51	0
379	379	52	0
379	379	53	2
379	379	54	0
379	379	55	0
379	379	56	0
379	379	57	0
380	380	0	0
380	380	1	0
380	380	2	0
380	380	3	0
380	380	4	0
380	380	5	0
380	380	6	0
380	380	7	0
380	380	8	0
380	380	9	0
380	380	10	0
380	380	11	1
380	380	12	0
380	380	13	2
380	380	14	0
380	380	15	0
380	380	16	0
380	380	17	0
380	380	18	0
380	380	19	0
380	380	20	0
380	380	21	0
380	380	22	0
380	380	23	0
380	380	24	0
380	380	25	0
380	380	26	0
380	380	27	0
380	380	28	0
380	380	29	0
380	380	30	0
380	380	31	0
380	380	32	0
380	380	33	0
380	380	34	0
380	380	35	0
380	380	36	0
380	380	37	0
380	380	38	0
380	380	39	0
380	380	40	0
380	380	41	0
380	380	42	0
380	380	43	0
380	380	44	0
380	380	45	0
380	380	46	0
380	380	47	0
380	380	48	0
380	380	49	0
380	380	50	0
380	380	51	0
380	380	52	0
380	380	53	0
380	380	54	0
380	380	55	0
380	380	56	0
380	380	57	0
381	381	0	0
381	381	1	0
381	381	2	0
381	381	3	0
381	381	4	0
381	381	5	0
381	381	6	0
381	381	7	0
381	381	8	0
381	381	9	0
381	381	10	0
381	381	11	1
381	381	12	0
381	381	13	0
381	381	14	0
381	381	15	0
381	381	16	0
381	381	17	0
381	381	18	1
381	381	19	0
381	381	20	0
381	381	21	0
381	381	22	0
381	381	23	0
381	381	24	0
381	381	25	0
381	381	26	0
381	381	27	0
381	381	28	0
381	381	29	0
381	381	30	0
381	381	31	0
381	381	32	0
381	381	33	0
381	381	34	0
381	381	35	0
381	381	36	0
381	381	37	0
381	381	38	0
381	381	39	0
381	381	40	0
381	381	41	0
381	381	42	0
381	381	43	0
381	381	44	0
381	381	45	0
381	381	46	0
381	381	47	0
381	381	48	0
381	381	49	0
381	381	50	0
381	381	51	1
381	381	52	0
381	381	53	0
381	381	54	0
381	381	55	0
381	381	56	0
381	381	57	1
382	382	0	0
382	382	1	0
382	382	2	0
382	382	3	0
382	382	4	0
382	382	5	0
382	382	6	0
382	382	7	0
382	382	8	0
382	382	9	0
382	382	10	0
382	382	11	0
382	382	12	0
382	382	13	0
382	382	14	0
382	382	15	0
382	382	16	0
382	382	17	0
382	382	18	0
382	382	19	0
382	382	20	0
382	382	21	0
382	382	22	0
382	382	23	0
382	382	24	0
382	382	25	0
382	382	26	0
382	382	27	0
382	382	28	0
382	382	29	0
382	382	30	0
382	382	31	0
382	382	32	0
382	382	33	0
382	382	34	0
382	382	35	0
382	382	36	0
382	382	37	0
382	382	38	0
382	382	39	0
382	382	40	0
382	382	41	0
382	382	42	0
382	382	43	0
382	382	44	0
382	382	45	0
382	382	46	0
382	382	47	0
382	382	48	0
382	382	49	0
382	382	50	0
382	382	51	0
382	382	52	0
382	382	53	0
382	382	54	0
382	382	55	0
382	382	56	0
382	382	57	0
383	383	0	0
383	383	1	0
383	383	2	0
383	383	3	0
383	383	4	0
383	383	5	0
383	383	6	0
383	383	7	1
383	383	8	0
383	383	9	0
383	383	10	0
383	383	11	0
383	383	12	0
383	383	13	0
383	383	14	0
383	383	15	0
383	383	16	0
383	383	17	0
383	383	18	0
383	383	19	0
383	383	20	0
383	383	21	0
383	383	22	0
383	383	23	0
383	383	24	0
383	383	25	0
383	383	26	0
383	383	27	0
383	383	28	0
383	383	29	0
383	383	30	0
383	383	31	0
383	383	32	0
383	383	33	0
383	383	34	0
383	383	35	0
383	383	36	0
383	383	37	0
383	383	38	0
383	383	39	0
383	383	40	0
383	383	41	0
383	383	42	0
383	383	43	0
383	383	44	0
383	383	45	0
383	383	46	0
383	383	47	0
383	383	48	0
383	383	49	0
383	383	50	0
383	383	51	0
383	383	52	0
383	383	53	0
383	383	54	0
383	383	55	0
383	383	56	0
383	383	57	0
384	384	0	0
384	384	1	0
384	384	2	0
384	384	3	0
384	384	4	0
384	384	5	0
384	384	6	0
384	384	7	0
384	384	8	0
384	384	9	0
384	384	10	0
384	384	11	0
384	384	12	0
384	384	13	0
384	384	14	0
384	384	15	0
384	384	16	0
384	384	17	0
384	384	18	0
384	384	19	0
384	384	20	0
384	384	21	0
384	384	22	0
384	384	23	0
384	384	24	0
384	384	25	0
384	384	26	0
384	384	27	0
384	384	28	0
384	384	29	0
384	384	30	0
384	384	31	0
384	384	32	0
384	384	33	0
384	384	34	0
384	384	35	0
384	384	36	0
384	384	37	0
384	384	38	0
384	384	39	0
384	384	40	0
384	384	41	0
384	384	42	0
384	384	43	0
384	384	44	0
384	384	45	0
384	384	46	0
384	384	47	0
384	384	48	0
384	384	49	0
384	384	50	1
384	384	51	0
384	384	52	0
384	384	53	0
384	384	54	0
384	384	55	0
384	384	56	0
384	384	57	0
385	385	0	0
385	385	1	0
385	385	2	0
385	385	3	0
385	385	4	1
385	385	5	0
385	385	6	0
385	385	7	0
385	385	8	0
385	385	9	0
385	385	10	0
385	385	11	4
385	385	12	0
385	385	13	0
385	385	14	0
385	385	15	0
385	385	16	0
385	385	17	0
385	385	18	0
385	385	19	0
385	385	20	0
385	385	21	0
385	385	22	0
385	385	23	0
385	385	24	0
385	385	25	0
385	385	26	0
385	385	27	0
385	385	28	0
385	385	29	0
385	385	30	0
385	385	31	0
385	385	32	0
385	385	33	2
385	385	34	0
385	385	35	0
385	385	36	0
385	385	37	0
385	385	38	0
385	385	39	0
385	385	40	0
385	385	41	0
385	385	42	0
385	385	43	3
385	385	44	0
385	385	45	0
385	385	46	0
385	385	47	0
385	385	48	0
385	385	49	0
385	385	50	0
385	385	51	0
385	385	52	0
385	385	53	0
385	385	54	0
385	385	55	1
385	385	56	0
385	385	57	0
386	386	0	0
386	386	1	0
386	386	2	0
386	386	3	0
386	386	4	0
386	386	5	0
386	386	6	0
386	386	7	0
386	386	8	0
386	386	9	0
386	386	10	0
386	386	11	0
386	386	12	0
386	386	13	0
386	386	14	0
386	386	15	1
386	386	16	0
386	386	17	0
386	386	18	0
386	386	19	0
386	386	20	0
386	386	21	0
386	386	22	0
386	386	23	0
386	386	24	0
386	386	25	0
386	386	26	0
386	386	27	0
386	386	28	0
386	386	29	0
386	386	30	0
386	386	31	0
386	386	32	5
386	386	33	0
386	386	34	0
386	386	35	0
386	386	36	0
386	386	37	0
386	386	38	0
386	386	39	0
386	386	40	0
386	386	41	3
386	386	42	0
386	386	43	0
386	386	44	0
386	386	45	0
386	386	46	0
386	386	47	3
386	386	48	0
386	386	49	0
386	386	50	0
386	386	51	2
386	386	52	1
386	386	53	1
386	386	54	0
386	386	55	0
386	386	56	0
386	386	57	0
387	387	0	0
387	387	1	0
387	387	2	0
387	387	3	0
387	387	4	0
387	387	5	0
387	387	6	0
387	387	7	0
387	387	8	0
387	387	9	0
387	387	10	2
387	387	11	0
387	387	12	0
387	387	13	0
387	387	14	0
387	387	15	0
387	387	16	0
387	387	17	0
387	387	18	0
387	387	19	0
387	387	20	0
387	387	21	0
387	387	22	0
387	387	23	0
387	387	24	1
387	387	25	0
387	387	26	0
387	387	27	0
387	387	28	0
387	387	29	0
387	387	30	0
387	387	31	1
387	387	32	0
387	387	33	0
387	387	34	0
387	387	35	0
387	387	36	0
387	387	37	0
387	387	38	0
387	387	39	1
387	387	40	0
387	387	41	0
387	387	42	1
387	387	43	0
387	387	44	0
387	387	45	0
387	387	46	2
387	387	47	0
387	387	48	1
387	387	49	0
387	387	50	0
387	387	51	0
387	387	52	0
387	387	53	0
387	387	54	1
387	387	55	0
387	387	56	0
387	387	57	3
388	388	0	0
388	388	1	0
388	388	2	0
388	388	3	0
388	388	4	1
388	388	5	0
388	388	6	0
388	388	7	0
388	388	8	0
388	388	9	0
388	388	10	1
388	388	11	0
388	388	12	0
388	388	13	0
388	388	14	0
388	388	15	0
388	388	16	0
388	388	17	0
388	388	18	1
388	388	19	0
388	388	20	0
388	388	21	1
388	388	22	0
388	388	23	1
388	388	24	0
388	388	25	0
388	388	26	0
388	388	27	0
388	388	28	1
388	388	29	2
388	388	30	0
388	388	31	0
388	388	32	0
388	388	33	0
388	388	34	0
388	388	35	0
388	388	36	1
388	388	37	0
388	388	38	0
388	388	39	5
388	388	40	0
388	388	41	0
388	388	42	0
388	388	43	1
388	388	44	0
388	388	45	4
388	388	46	1
388	388	47	2
388	388	48	0
388	388	49	0
388	388	50	2
388	388	51	3
388	388	52	0
388	388	53	0
388	388	54	0
388	388	55	1
388	388	56	0
388	388	57	0
389	389	0	0
389	389	1	0
389	389	2	3
389	389	3	0
389	389	4	0
389	389	5	0
389	389	6	0
389	389	7	0
389	389	8	0
389	389	9	0
389	389	10	0
389	389	11	0
389	389	12	0
389	389	13	0
389	389	14	0
389	389	15	1
389	389	16	0
389	389	17	0
389	389	18	0
389	389	19	0
389	389	20	0
389	389	21	0
389	389	22	0
389	389	23	0
389	389	24	0
389	389	25	0
389	389	26	0
389	389	27	0
389	389	28	0
389	389	29	0
389	389	30	0
389	389	31	0
389	389	32	3
389	389	33	0
389	389	34	0
389	389	35	0
389	389	36	0
389	389	37	3
389	389	38	1
389	389	39	0
389	389	40	0
389	389	41	0
389	389	42	1
389	389	43	0
389	389	44	1
389	389	45	0
389	389	46	0
389	389	47	0
389	389	48	0
389	389	49	0
389	389	50	0
389	389	51	0
389	389	52	0
389	389	53	0
389	389	54	0
389	389	55	0
389	389	56	0
389	389	57	0
390	390	0	0
390	390	1	0
390	390	2	0
390	390	3	0
390	390	4	1
390	390	5	0
390	390	6	0
390	390	7	0
390	390	8	0
390	390	9	0
390	390	10	0
390	390	11	0
390	390	12	0
390	390	13	0
390	390	14	0
390	390	15	0
390	390	16	0
390	390	17	0
390	390	18	0
390	390	19	0
390	390	20	0
390	390	21	0
390	390	22	0
390	390	23	0
390	390	24	0
390	390	25	0
390	390	26	1
390	390	27	1
390	390	28	0
390	390	29	0
390	390	30	0
390	390	31	0
390	390	32	0
390	390	33	5
390	390	34	0
390	390	35	0
390	390	36	0
390	390	37	1
390	390	38	0
390	390	39	0
390	390	40	1
390	390	41	0
390	390	42	0
390	390	43	0
390	390	44	0
390	390	45	0
390	390	46	0
390	390	47	0
390	390	48	0
390	390	49	0
390	390	50	0
390	390	51	0
390	390	52	0
390	390	53	0
390	390	54	1
390	390	55	0
390	390	56	0
390	390	57	0
391	391	0	0
391	391	1	0
391	391	2	0
391	391	3	0
391	391	4	0
391	391	5	5
391	391	6	0
391	391	7	0
391	391	8	0
391	391	9	0
391	391	10	0
391	391	11	0
391	391	12	0
391	391	13	0
391	391	14	0
391	391	15	1
391	391	16	0
391	391	17	0
391	391	18	0
391	391	19	0
391	391	20	0
391	391	21	0
391	391	22	0
391	391	23	0
391	391	24	0
391	391	25	0
391	391	26	0
391	391	27	0
391	391	28	0
391	391	29	0
391	391	30	0
391	391	31	0
391	391	32	0
391	391	33	0
391	391	34	0
391	391	35	0
391	391	36	0
391	391	37	0
391	391	38	0
391	391	39	0
391	391	40	0
391	391	41	0
391	391	42	0
391	391	43	0
391	391	44	2
391	391	45	0
391	391	46	0
391	391	47	0
391	391	48	0
391	391	49	1
391	391	50	0
391	391	51	0
391	391	52	2
391	391	53	0
391	391	54	0
391	391	55	0
391	391	56	0
391	391	57	0
392	392	0	0
392	392	1	2
392	392	2	2
392	392	3	0
392	392	4	0
392	392	5	0
392	392	6	0
392	392	7	0
392	392	8	0
392	392	9	0
392	392	10	0
392	392	11	0
392	392	12	0
392	392	13	0
392	392	14	0
392	392	15	0
392	392	16	0
392	392	17	0
392	392	18	0
392	392	19	4
392	392	20	0
392	392	21	0
392	392	22	0
392	392	23	0
392	392	24	0
392	392	25	0
392	392	26	0
392	392	27	0
392	392	28	0
392	392	29	0
392	392	30	0
392	392	31	0
392	392	32	0
392	392	33	0
392	392	34	0
392	392	35	0
392	392	36	0
392	392	37	0
392	392	38	0
392	392	39	0
392	392	40	0
392	392	41	1
392	392	42	0
392	392	43	0
392	392	44	0
392	392	45	0
392	392	46	0
392	392	47	0
392	392	48	0
392	392	49	0
392	392	50	0
392	392	51	0
392	392	52	0
392	392	53	0
392	392	54	0
392	392	55	0
392	392	56	0
392	392	57	0
393	393	0	0
393	393	1	0
393	393	2	0
393	393	3	0
393	393	4	0
393	393	5	0
393	393	6	0
393	393	7	3
393	393	8	0
393	393	9	1
393	393	10	0
393	393	11	0
393	393	12	0
393	393	13	0
393	393	14	0
393	393	15	0
393	393	16	2
393	393	17	0
393	393	18	0
393	393	19	0
393	393	20	0
393	393	21	0
393	393	22	0
393	393	23	0
393	393	24	0
393	393	25	0
393	393	26	0
393	393	27	0
393	393	28	0
393	393	29	0
393	393	30	0
393	393	31	0
393	393	32	0
393	393	33	2
393	393	34	0
393	393	35	0
393	393	36	0
393	393	37	0
393	393	38	0
393	393	39	0
393	393	40	0
393	393	41	0
393	393	42	0
393	393	43	0
393	393	44	0
393	393	45	0
393	393	46	0
393	393	47	0
393	393	48	0
393	393	49	0
393	393	50	0
393	393	51	0
393	393	52	0
393	393	53	0
393	393	54	0
393	393	55	1
393	393	56	0
393	393	57	0
394	394	0	0
394	394	1	0
394	394	2	0
394	394	3	0
394	394	4	0
394	394	5	1
394	394	6	0
394	394	7	0
394	394	8	0
394	394	9	0
394	394	10	0
394	394	11	0
394	394	12	0
394	394	13	0
394	394	14	0
394	394	15	0
394	394	16	0
394	394	17	0
394	394	18	0
394	394	19	0
394	394	20	0
394	394	21	0
394	394	22	0
394	394	23	0
394	394	24	0
394	394	25	0
394	394	26	0
394	394	27	0
394	394	28	0
394	394	29	0
394	394	30	0
394	394	31	1
394	394	32	0
394	394	33	0
394	394	34	0
394	394	35	0
394	394	36	4
394	394	37	0
394	394	38	0
394	394	39	0
394	394	40	0
394	394	41	0
394	394	42	0
394	394	43	2
394	394	44	1
394	394	45	1
394	394	46	1
394	394	47	3
394	394	48	0
394	394	49	1
394	394	50	2
394	394	51	1
394	394	52	8
394	394	53	0
394	394	54	2
394	394	55	0
394	394	56	2
394	394	57	2
395	395	0	0
395	395	1	0
395	395	2	0
395	395	3	0
395	395	4	0
395	395	5	0
395	395	6	1
395	395	7	0
395	395	8	0
395	395	9	0
395	395	10	0
395	395	11	0
395	395	12	0
395	395	13	0
395	395	14	0
395	395	15	0
395	395	16	0
395	395	17	0
395	395	18	4
395	395	19	0
395	395	20	0
395	395	21	0
395	395	22	0
395	395	23	0
395	395	24	0
395	395	25	0
395	395	26	0
395	395	27	0
395	395	28	0
395	395	29	4
395	395	30	3
395	395	31	0
395	395	32	2
395	395	33	0
395	395	34	0
395	395	35	0
395	395	36	0
395	395	37	0
395	395	38	0
395	395	39	0
395	395	40	1
395	395	41	0
395	395	42	0
395	395	43	0
395	395	44	0
395	395	45	1
395	395	46	3
395	395	47	0
395	395	48	1
395	395	49	0
395	395	50	1
395	395	51	2
395	395	52	0
395	395	53	0
395	395	54	1
395	395	55	1
395	395	56	1
395	395	57	1
396	396	0	0
396	396	1	0
396	396	2	0
396	396	3	0
396	396	4	0
396	396	5	0
396	396	6	0
396	396	7	0
396	396	8	1
396	396	9	0
396	396	10	0
396	396	11	0
396	396	12	0
396	396	13	0
396	396	14	0
396	396	15	0
396	396	16	0
396	396	17	0
396	396	18	0
396	396	19	0
396	396	20	0
396	396	21	0
396	396	22	0
396	396	23	0
396	396	24	0
396	396	25	0
396	396	26	0
396	396	27	0
396	396	28	0
396	396	29	0
396	396	30	0
396	396	31	0
396	396	32	0
396	396	33	0
396	396	34	0
396	396	35	0
396	396	36	0
396	396	37	0
396	396	38	0
396	396	39	0
396	396	40	0
396	396	41	0
396	396	42	0
396	396	43	0
396	396	44	0
396	396	45	0
396	396	46	0
396	396	47	0
396	396	48	0
396	396	49	0
396	396	50	0
396	396	51	0
396	396	52	0
396	396	53	0
396	396	54	0
396	396	55	0
396	396	56	0
396	396	57	0
397	397	0	0
397	397	1	0
397	397	2	0
397	397	3	0
397	397	4	0
397	397	5	0
397	397	6	0
397	397	7	0
397	397	8	0
397	397	9	0
397	397	10	0
397	397	11	0
397	397	12	0
397	397	13	0
397	397	14	0
397	397	15	0
397	397	16	0
397	397	17	0
397	397	18	0
397	397	19	0
397	397	20	0
397	397	21	0
397	397	22	0
397	397	23	0
397	397	24	0
397	397	25	0
397	397	26	0
397	397	27	0
397	397	28	1
397	397	29	0
397	397	30	0
397	397	31	0
397	397	32	0
397	397	33	0
397	397	34	0
397	397	35	0
397	397	36	0
397	397	37	0
397	397	38	0
397	397	39	0
397	397	40	0
397	397	41	0
397	397	42	0
397	397	43	2
397	397	44	0
397	397	45	2
397	397	46	0
397	397	47	0
397	397	48	0
397	397	49	0
397	397	50	0
397	397	51	0
397	397	52	0
397	397	53	1
397	397	54	2
397	397	55	5
397	397	56	0
397	397	57	0
398	398	0	0
398	398	1	0
398	398	2	0
398	398	3	0
398	398	4	0
398	398	5	0
398	398	6	0
398	398	7	0
398	398	8	0
398	398	9	0
398	398	10	0
398	398	11	0
398	398	12	0
398	398	13	0
398	398	14	0
398	398	15	0
398	398	16	0
398	398	17	0
398	398	18	0
398	398	19	0
398	398	20	0
398	398	21	0
398	398	22	0
398	398	23	0
398	398	24	0
398	398	25	0
398	398	26	0
398	398	27	0
398	398	28	0
398	398	29	0
398	398	30	0
398	398	31	0
398	398	32	0
398	398	33	0
398	398	34	0
398	398	35	0
398	398	36	0
398	398	37	0
398	398	38	0
398	398	39	0
398	398	40	0
398	398	41	0
398	398	42	0
398	398	43	0
398	398	44	0
398	398	45	0
398	398	46	0
398	398	47	0
398	398	48	1
398	398	49	0
398	398	50	0
398	398	51	0
398	398	52	0
398	398	53	0
398	398	54	0
398	398	55	1
398	398	56	0
398	398	57	0
399	399	0	0
399	399	1	0
399	399	2	0
399	399	3	0
399	399	4	0
399	399	5	0
399	399	6	4
399	399	7	0
399	399	8	0
399	399	9	0
399	399	10	0
399	399	11	0
399	399	12	0
399	399	13	0
399	399	14	0
399	399	15	0
399	399	16	0
399	399	17	0
399	399	18	0
399	399	19	0
399	399	20	0
399	399	21	0
399	399	22	0
399	399	23	0
399	399	24	0
399	399	25	0
399	399	26	0
399	399	27	0
399	399	28	0
399	399	29	0
399	399	30	0
399	399	31	0
399	399	32	0
399	399	33	0
399	399	34	0
399	399	35	0
399	399	36	0
399	399	37	0
399	399	38	0
399	399	39	0
399	399	40	0
399	399	41	0
399	399	42	0
399	399	43	0
399	399	44	0
399	399	45	0
399	399	46	0
399	399	47	0
399	399	48	0
399	399	49	0
399	399	50	0
399	399	51	0
399	399	52	0
399	399	53	0
399	399	54	0
399	399	55	1
399	399	56	0
399	399	57	0
400	400	0	0
400	400	1	0
400	400	2	0
400	400	3	0
400	400	4	0
400	400	5	0
400	400	6	0
400	400	7	0
400	400	8	0
400	400	9	0
400	400	10	0
400	400	11	0
400	400	12	0
400	400	13	0
400	400	14	0
400	400	15	0
400	400	16	0
400	400	17	0
400	400	18	0
400	400	19	0
400	400	20	0
400	400	21	0
400	400	22	0
400	400	23	0
400	400	24	0
400	400	25	1
400	400	26	0
400	400	27	0
400	400	28	0
400	400	29	0
400	400	30	0
400	400	31	0
400	400	32	0
400	400	33	0
400	400	34	0
400	400	35	0
400	400	36	0
400	400	37	0
400	400	38	0
400	400	39	0
400	400	40	0
400	400	41	0
400	400	42	0
400	400	43	0
400	400	44	0
400	400	45	0
400	400	46	0
400	400	47	0
400	400	48	0
400	400	49	1
400	400	50	0
400	400	51	0
400	400	52	0
400	400	53	0
400	400	54	0
400	400	55	1
400	400	56	0
400	400	57	0
401	401	0	0
401	401	1	0
401	401	2	0
401	401	3	0
401	401	4	0
401	401	5	1
401	401	6	0
401	401	7	0
401	401	8	0
401	401	9	0
401	401	10	0
401	401	11	0
401	401	12	0
401	401	13	1
401	401	14	0
401	401	15	0
401	401	16	0
401	401	17	0
401	401	18	0
401	401	19	0
401	401	20	0
401	401	21	0
401	401	22	0
401	401	23	0
401	401	24	0
401	401	25	0
401	401	26	0
401	401	27	0
401	401	28	1
401	401	29	1
401	401	30	0
401	401	31	0
401	401	32	0
401	401	33	0
401	401	34	3
401	401	35	6
401	401	36	0
401	401	37	2
401	401	38	0
401	401	39	1
401	401	40	1
401	401	41	0
401	401	42	0
401	401	43	0
401	401	44	1
401	401	45	0
401	401	46	1
401	401	47	0
401	401	48	1
401	401	49	1
401	401	50	0
401	401	51	1
401	401	52	0
401	401	53	5
401	401	54	0
401	401	55	0
401	401	56	1
401	401	57	4
402	402	0	0
402	402	1	0
402	402	2	0
402	402	3	0
402	402	4	0
402	402	5	0
402	402	6	0
402	402	7	0
402	402	8	0
402	402	9	0
402	402	10	0
402	402	11	0
402	402	12	0
402	402	13	0
402	402	14	1
402	402	15	0
402	402	16	0
402	402	17	1
402	402	18	0
402	402	19	0
402	402	20	0
402	402	21	0
402	402	22	2
402	402	23	0
402	402	24	0
402	402	25	0
402	402	26	0
402	402	27	0
402	402	28	0
402	402	29	0
402	402	30	0
402	402	31	0
402	402	32	0
402	402	33	0
402	402	34	0
402	402	35	0
402	402	36	0
402	402	37	2
402	402	38	0
402	402	39	0
402	402	40	0
402	402	41	0
