t	pop	birthrate
-60.0	2487965.1950718723	0.02022758551732073
-29.5625	2484790.1950718663	0.02004707634722142
0.875	2481615.195071869	0.019866105287127574
31.3125	2478440.1950718723	0.0196846705619294
61.75	2475265.1950718663	0.019502770387409465
92.1875	2472090.195071869	0.019320402970185658
122.625	2468915.1950718723	0.01913756650764928
153.0625	2465740.1950718663	0.018954259187907156
183.5	2462565.195071869	0.018770479189723285
213.9375	2473834.8716632314	0.01825729887033162
244.375	2485407.3716632524	0.017742011407822465
274.8125	2496979.8716632416	0.017231500246659832
305.25	2508552.3716632314	0.016725699284478313
335.6875	2520124.8716632524	0.01622454363308988
366.125	2531697.3716632416	0.015727969590737603
396.5625	2543269.8716632314	0.015235914615094793
427.0	2554842.3716632524	0.014748317297010108
457.4375	2566414.8716632416	0.014265117334962855
487.875	2577987.3716632314	0.013786255510194509
518.3125	2589559.8716632524	0.013311673662518873
548.75	2601132.3716632416	0.012841314666777827
579.1875	2642823.4548254143	0.012859779271790968
609.625	2685145.954825491	0.01288755255725021
640.0625	2727468.4548254525	0.012914463918992702
670.5	2769790.9548254143	0.012940552867689647
700.9375	2812113.454825491	0.012965856535459012
731.375	2854435.9548254525	0.012990409852198462
761.8125	2896758.4548254143	0.01301424570646121
792.25	2939080.954825491	0.013037395092431694
822.6875	2981403.4548254525	0.013059887244382916
853.125	3023725.9548254143	0.013081749759842488
883.5625	3066048.454825491	0.013103008712557318
914.0	3108370.9548254525	0.0131236887562298
944.4375	3120321.0266940324	0.013188045385789682
974.875	3131634.3600273863	0.013252856883515327
1005.3125	3142947.693360709	0.013317201791180039
1035.75	3154261.0266940324	0.013381085129315436
1066.1875	3165574.3600273863	0.01344451184668234
1096.625	3176887.693360709	0.01350748682154819
1127.0625	3188201.0266940324	0.013570014862938799
1157.5	3199514.3600273863	0.013632100711862011
1187.9375	3210827.693360709	0.013693749042505516
1218.375	3222141.0266940324	0.01375496446341091
1248.8125	3233454.3600273863	0.01381575151862162
1279.25	3244767.693360709	0.013876114688806835
1309.6875	3252680.6468172395	0.013840038809246924
1340.125	3260522.3134839204	0.013802126998670377
1370.5625	3268363.98015058	0.013764397108946738
1401.0	3276205.6468172395	0.013726847833781817
1431.4375	3284047.3134839204	0.013689477879358126
1461.875	3291888.98015058	0.013652285964186599
1492.3125	3299730.6468172395	0.013615270818959458
1522.75	3307572.3134839204	0.013578431186406153
1553.1875	3315413.98015058	0.013541765821151295
1583.625	3323255.6468172395	0.013505273489573704
1614.0625	3331097.3134839204	0.01346895296966838
1644.5	3338938.98015058	0.013432803050910378
1674.9375	3342068.598562625	0.013444285479948935
1705.375	3345099.431895964	0.01345674229294945
1735.8125	3348130.2652292945	0.013469176553348285
1766.25	3351161.098562625	0.013481588322336065
1796.6875	3354191.931895964	0.013493977660882246
1827.125	3357222.7652292945	0.013506344629736019
1857.5625	3360253.598562625	0.013518689289427503
1888.0	3363284.431895964	0.013531011700268623
1918.4375	3366315.2652292945	0.013543311922354005
1948.875	3369346.098562625	0.013555590015562145
1979.3125	3372376.931895964	0.013567846039556276
2009.75	3375407.7652292945	0.01358008005378525
2040.1875	3376624.9537987667	0.01406356377740964
2070.625	3377804.1204654356	0.014556586262330808
2101.0625	3378983.287132101	0.015049264646300298
2131.5	3380162.4537987667	0.015541599289437383
2161.9375	3381341.6204654356	0.016033590551359004
2192.375	3382520.787132101	0.01652523879117663
2222.8125	3383699.9537987667	0.01701654436750515
2253.25	3384879.1204654356	0.017507507638459756
2283.6875	3386058.287132101	0.017998128961652787
2314.125	3387237.4537987667	0.01848840869420261
2344.5625	3388416.6204654356	0.018978347192730498
2375.0	3389595.787132101	0.019467944813357466
2405.4375	3387039.1067761835	0.019605183316135984
2435.875	3384404.106776179	0.019735238606270376
2466.3125	3381769.106776181	0.01986549656883928
2496.75	3379134.1067761835	0.01999595767796616
2527.1875	3376499.106776179	0.020126622409254502
2557.625	3373864.106776181	0.020257491239792518
2588.0625	3371229.1067761835	0.020388564648161082
2618.5	3368594.106776179	0.020519843114438493
2648.9375	3365959.106776181	0.020651327120205284
2679.375	3363324.1067761835	0.020783017148552237
2709.8125	3360689.106776179	0.020914913684085226
2740.25	3358054.106776181	0.021047017212930102
2770.6875	3358408.1108829565	0.02080705220691788
2801.125	3358824.777549624	0.020559345644794676
2831.5625	3359241.44421629	0.020311700531704176
2862.0	3359658.1108829565	0.020064116844782872
2892.4375	3360074.777549624	0.01981659456117861
2922.875	3360491.44421629	0.01956913365805258
2953.3125	3360908.1108829565	0.019321734112575272
2983.75	3361324.777549624	0.01907439590192851
3014.1875	3361741.44421629	0.018827119003307444
3044.625	3362158.1108829565	0.018579903393916502
3075.0625	3362574.777549624	0.01833274905097142
3105.5	3362991.44421629	0.018085655951701248
3135.9375	3361367.5564681743	0.017985969030889806
3166.375	3359700.8898015046	0.017889276876160033
3196.8125	3358034.2231348394	0.017792488740519963
3227.25	3356367.5564681743	0.01769560448098602
3257.6875	3354700.8898015046	0.01759862395429048
3288.125	3353034.2231348394	0.01750154701688156
3318.5625	3351367.5564681743	0.01740437352492113
3349.0	3349700.8898015046	0.017307103334284788
3379.4375	3348034.2231348394	0.01720973630056194
3409.875	3346367.5564681743	0.017112272279053493
3440.3125	3344700.8898015046	0.017014711124771962
3470.75	3343034.2231348394	0.016917052692441505
3501.1875	3341285.934291583	0.016853199002892297
3531.625	3339535.9342915798	0.016789989551270264
3562.0625	3337785.9342915816	0.016726713818261563
3592.5	3336035.934291583	0.016663371699557422
3622.9375	3334285.9342915798	0.016599963090630065
3653.375	3332535.9342915816	0.016536487886732672
3683.8125	3330785.934291583	0.016472945982897783
3714.25	3329035.9342915798	0.01640933727393721
3744.6875	3327285.9342915816	0.016345661654441988
3775.125	3325535.934291583	0.01628191901878076
3805.5625	3323785.9342915798	0.016218109261099706
3836.0	3322035.9342915816	0.016154232275322464
3866.4375	3319796.201232035	0.016132344193093444
3896.875	3317546.2012320315	0.016111308899335337
3927.3125	3315296.2012320333	0.016090245053431068
3957.75	3313046.201232035	0.016069152597208435
3988.1875	3310796.2012320315	0.016048031472337104
4018.625	3308546.2012320333	0.016026881620328254
4049.0625	3306296.201232035	0.016005702982533662
4079.5	3304046.2012320315	0.015984495500145357
4109.9375	3301796.2012320333	0.015963259114195258
4140.375	3299546.201232035	0.015941993765554247
4170.8125	3297296.2012320315	0.015920699394931813
4201.25	3295046.2012320333	0.015899375942875695
4231.6875	3293204.3121149917	0.015884209938891662
4262.125	3291370.978781655	0.015869156754236537
4292.5625	3289537.6454483233	0.01585408679062454
4323.0	3287704.3121149917	0.015839000019986126
4353.4375	3285870.978781655	0.01582389641418909
4383.875	3284037.6454483233	0.015808775945038527
4414.3125	3282204.3121149917	0.015793638584276435
4444.75	3280370.978781655	0.01577848430358162
4475.1875	3278537.6454483233	0.01576331307456967
4505.625	3276704.3121149917	0.015748124868792533
4536.0625	3274870.978781655	0.015732919657738438
4566.5	3273037.6454483233	0.01571769741283187
4596.9375	3271439.383983575	0.01571363010729574
4627.375	3269846.0506502385	0.015709793142955102
4657.8125	3268252.7173169064	0.015705952437433043
4688.25	3266659.383983575	0.015702107985255204
4718.6875	3265066.0506502385	0.015698259780936537
4749.125	3263472.7173169064	0.01569440781898131
4779.5625	3261879.383983575	0.01569055209388302
4810.0	3260286.0506502385	0.01568669260012441
4840.4375	3258692.7173169064	0.015682829332177455
4870.875	3257099.383983575	0.01567896228450328
4901.3125	3255506.0506502385	0.015675091451552173
4931.75	3253912.7173169064	0.015671216827763585
4962.1875	3251522.751540044	0.015676297912490315
4992.625	3249116.0848733727	0.01568157451383714
5023.0625	3246709.418206708	0.015686858937886218
5053.5	3244302.751540044	0.015692151202046527
5083.9375	3241896.0848733727	0.015697451323778724
5114.375	3239489.418206708	0.01570275932059531
5144.8125	3237082.751540044	0.01570807521006092
5175.25	3234676.0848733727	0.015713399009792454
5205.6875	3232269.418206708	0.015718730737459236
5236.125	3229862.751540044	0.015724070410783303
5266.5625	3227456.0848733727	0.015729418047539558
5297.0	3225049.418206708	0.015734773665555892
5327.4375	3223285.934291583	0.01571997962720267
5357.875	3221535.9342915798	0.015704746716570368
5388.3125	3219785.9342915816	0.01568949724732573
5418.75	3218035.934291583	0.015674231192454507
5449.1875	3216285.9342915798	0.015658948524883642
5479.625	3214535.9342915816	0.015643649217481254
5510.0625	3212785.934291583	0.01562833324305623
5540.5	3211035.9342915798	0.015613000574358165
5570.9375	3209285.9342915816	0.01559765118407735
