n_fb,fb_t2_roster_confirmed,fb_t3_moved_signal,fb_t4_refusal_signal,fb_u,fb_t1_spouse_reported,n_2g,2g_t2_roster_confirmed,2g_t3_moved_signal,2g_t4_refusal_signal,2g_u,2g_t1_spouse_reported,n_3g,3g_t2_roster_confirmed,3g_t3_moved_signal,3g_t4_refusal_signal,3g_u,3g_t1_spouse_reported,fear_index,fear_refusal,depart_gap,pair,date,fips,months_span
89,0.01050552785714282,0.01117255843809782,0.021215983073013884,0.042894069368254524,0.0,48,0.02319283952977245,0.019441125214774264,0.0,0.04263396474454671,0.0,703,0.011520146592769493,0.0012011021905566858,0.04207953902462876,0.054800787807954936,0.0,0.0002601046237078117,0.021215983073013884,-0.02095587844930608,sep23->oct23,2023-09-15,27,1
24,0.0,0.0,0.23025019710361702,0.23025019710361702,0.0,11,0.0,0.0,0.2122183424426682,0.2122183424426682,0.0,1084,0.0075048616114939196,0.00462453452547481,0.06665053920391906,0.07877993534088779,0.0008657426090194328,0.01803185466094881,0.01803185466094881,0.0,sep23->oct23,2023-09-15,28,1
57,0.03447826574396691,0.0,0.15289034397610662,0.1873686097200735,0.0,32,0.0,0.0,0.12358765355863287,0.12358765355863287,0.0,833,0.00931103824406249,0.006638974984935985,0.036038025280270614,0.05198803850926909,0.0011606833198613547,0.06378095616144062,0.029302690417473756,0.03447826574396691,sep23->oct23,2023-09-15,29,1
33,0.0,0.0,0.07302677040323569,0.07302677040323569,0.0,51,0.0,0.016294382453046527,0.09811542766527631,0.11440981011832284,0.0,1006,0.005532024202879805,0.026511554539474146,0.07530325464035333,0.10734683338270726,0.0,-0.04138303971508715,-0.025088657262040626,-0.016294382453046527,sep23->oct23,2023-09-15,30,1
76,0.0,0.0,0.0647221507030857,0.0647221507030857,0.0,45,0.0,0.018526361712816755,0.07679888684881131,0.09532524856162806,0.0,660,0.0064335273946303645,0.00827816077894583,0.05777468765712291,0.07248637583069908,0.0,-0.030603097858542358,-0.012076736145725603,-0.018526361712816755,sep23->oct23,2023-09-15,31,1
175,0.014347698508739038,0.004240079009085441,0.09877448997435331,0.1173622674921778,0.007358541256623543,123,0.0,0.0059611046248783245,0.13361721287194173,0.13957831749682004,0.0,531,0.011633685979456925,0.00338368784505276,0.055772304273377586,0.07078967809788726,0.0,-0.022216050004642232,-0.03484272289758841,0.012626672892946153,sep23->oct23,2023-09-15,32,1
62,0.0,0.0,0.07617204724887969,0.07617204724887969,0.0,74,0.0,0.010809322998173793,0.026222748144437674,0.03703207114261147,0.0,729,0.009081198395429384,0.006668127380413732,0.0723631107884683,0.08811243656431143,0.0,0.039139976106268216,0.04994929910444201,-0.010809322998173793,sep23->oct23,2023-09-15,33,1
344,0.017483518164843566,0.009882544416146244,0.1255111398822093,0.1528772024631991,0.0,182,0.005929537634840065,0.01173387267774582,0.13095643424322198,0.14861984455580787,0.0,630,0.004262691780980266,0.008748828457121683,0.11813692976197335,0.13114845000007527,0.0,0.004257357907391235,-0.005445294361012681,0.009702652268403923,sep23->oct23,2023-09-15,34,1
127,0.016317626656338215,0.0,0.06733766008521357,0.08365528674155177,0.0,103,0.0,0.011762696818491713,0.045363513477844335,0.057126210296336036,0.0,816,0.00436922170963288,0.0,0.05634647300106156,0.060715694710694455,0.0,0.026529076445215738,0.02197414660736923,0.0045549298378465015,sep23->oct23,2023-09-15,35,1
640,0.02166472465915665,0.018322434797985843,0.0806361656706605,0.12062332512780301,0.0017014170151707362,312,0.018977769496295326,0.006547819540878751,0.0556962740594997,0.08122186309667377,0.0,1386,0.008394146121033444,0.009140703959061964,0.08883117510891222,0.10636602518900763,0.0,0.039401462031129236,0.024939891611160794,0.014461570419968414,sep23->oct23,2023-09-15,36,1
196,0.023827520883323104,0.0,0.010078410619473087,0.03390593150279619,0.0,107,0.006453789415098948,0.006134034126006516,0.047553024423288154,0.06014084796439362,0.0,1271,0.02059597841900369,0.008024178945984478,0.032578812617913185,0.06119896998290135,0.0,-0.02623491646159743,-0.03747461380381507,0.011239697342217641,sep23->oct23,2023-09-15,37,1
54,0.01654506323419607,0.016970386615498958,0.10451499581221577,0.13803044566191078,0.0,41,0.0,0.0,0.2241367695716418,0.2241367695716418,0.0,820,0.0,0.004792630538835141,0.06056081689481914,0.06535344743365427,0.0,-0.08610632390973103,-0.11962177375942604,0.033515449849695025,sep23->oct23,2023-09-15,38,1
93,0.0,0.0,0.09097868299362091,0.09097868299362091,0.0,73,0.011769435902706163,0.01903102796084932,0.029306265135189833,0.060106728998745314,0.0,1264,0.007628187251257834,0.0033147926593958396,0.08283819990551831,0.09378117981617197,0.0007032570952817301,0.0308719539948756,0.06167241785843108,-0.030800463863555484,sep23->oct23,2023-09-15,39,1
92,0.0,0.009973170320792686,0.20109566119533762,0.21106883151613026,0.0,46,0.0,0.05393175933573098,0.061784201353029734,0.11571596068876072,0.0,844,0.012421107379970679,0.03440042559566647,0.07072615029598699,0.11754768327162415,0.0,0.09535287082736954,0.1393114598423079,-0.04395858901493829,sep23->oct23,2023-09-15,40,1
114,0.030099449274031218,0.03351456636968283,0.05743862265164373,0.12105263829535776,0.0,110,0.00896363684205895,0.009941315912126701,0.08276241484559424,0.1016673675997799,0.0,776,0.013234077347251743,0.001340068286356877,0.06426465940924565,0.07883880504285427,0.0,0.019385270695577855,-0.025323792193950513,0.0447090628895284,sep23->oct23,2023-09-15,41,1
152,0.0,0.039435462710187524,0.14650195982371084,0.18593742253389833,0.0,100,0.009265183125298325,0.032129245250427846,0.13721247193388514,0.17860690030961135,0.0,1514,0.007636638163012033,0.009075088129473604,0.0779322531960468,0.09464397948853243,0.0006605534143929137,0.007330522224286984,0.009289487889825698,-0.001958965665538645,sep23->oct23,2023-09-15,42,1
85,0.0,0.0,0.17078865569796312,0.17078865569796312,0.0,48,0.0,0.0,0.08187768743221147,0.08187768743221147,0.0,411,0.009752305514785845,0.004341945791906186,0.10553903452238349,0.11963328582907552,0.0,0.08891096826575165,0.08891096826575165,0.0,sep23->oct23,2023-09-15,44,1
87,0.0,0.09830654755431145,0.09149204895533096,0.18979859650964243,0.0,32,0.0,0.0,0.08760795308659554,0.08760795308659554,0.0,951,0.010077026529377602,0.011550680779400923,0.08323121207688101,0.10485891938565951,0.0,0.10219064342304689,0.003884095868735421,0.09830654755431145,sep23->oct23,2023-09-15,45,1
44,0.053136183321441564,0.0,0.19891439878865236,0.2520505821100939,0.0,18,0.0,0.0,0.04762306933828148,0.04762306933828148,0.0,665,0.007029111560420407,0.005700137094839064,0.06938479712947852,0.082114045784738,0.0,0.20442751277181243,0.15129132945037088,0.053136183321441564,sep23->oct23,2023-09-15,46,1
96,0.015211658469959175,0.0,0.19000187807656363,0.2052135365465228,0.0,49,0.0,0.034245634384985436,0.14412163718079685,0.1783672715657823,0.0,1007,0.006067618131171824,0.013746559002455977,0.09344630352732469,0.11326048066095247,0.0007723931721520779,0.026846264980740497,0.04588024089576678,-0.01903397591502626,sep23->oct23,2023-09-15,47,1
755,0.011430445563476534,0.008950743020571677,0.07229101653174717,0.09267220511579538,0.0,461,0.011257760410517363,0.007171228252322598,0.08338848033202319,0.10181746899486316,0.0016385947800405145,2282,0.006053522144504214,0.010173339127239042,0.07232530095760234,0.08855216222934559,0.0011408483435616046,-0.009145263879067778,-0.011097463800276014,0.0019521999212082494,sep23->oct23,2023-09-15,48,1
121,0.012033702394866999,0.046906564827269986,0.206612136966642,0.265552404188779,0.0,90,0.0,0.0,0.08336144111281128,0.08336144111281128,0.0,862,0.010451201758587388,0.006196768107884423,0.11858024028805433,0.13522821015452613,0.0,0.18219096307596772,0.12325069585383071,0.05894026722213699,sep23->oct23,2023-09-15,49,1
54,0.01969571288114165,0.0,0.03977832215940304,0.05947403504054469,0.0,68,0.01389943080014099,0.0,0.06479039721347238,0.07868982801361338,0.0,755,0.005966090596748382,0.012699545445173453,0.05944331165589921,0.07810894769782102,0.0,-0.01921579297306869,-0.02501207505406934,0.005796282081000659,sep23->oct23,2023-09-15,50,1
190,0.017182621468441645,0.018861579576002277,0.09110221911363821,0.1271464201580821,0.0,95,0.00981847307614863,0.02849256332165668,0.031017123927779024,0.06932816032558434,0.0,796,0.007902277711869738,0.010313705701731929,0.059730786647794035,0.07794677006139569,0.0,0.057818259832497776,0.06008509518585918,-0.0022668353533613905,sep23->oct23,2023-09-15,51,1
201,0.0,0.0,0.09512685905794513,0.09512685905794513,0.0,148,0.03058608067221725,0.005852551750259332,0.05350116013475054,0.08993979255722713,0.0,775,0.019604675772476602,0.01784748200637561,0.04345295666750624,0.08090511444635845,0.0,0.005187066500717999,0.041625698923194586,-0.03643863242247658,sep23->oct23,2023-09-15,53,1
37,0.0,0.0697368332915205,0.22751621332621347,0.29725304661773394,0.0,30,0.0,0.0,0.2781521371397508,0.2781521371397508,0.0,1248,0.008412968330556542,0.006208032410356007,0.08501893742579086,0.09963993816670343,0.0006181456179100828,0.019100909477983152,-0.05063592381353732,0.0697368332915205,sep23->oct23,2023-09-15,54,1
73,0.030402944355063577,0.0,0.044058581448844204,0.07446152580390777,0.0,38,0.035969287995343276,0.030869190033849154,0.11803734810587169,0.18487582613506415,0.0,917,0.014958844795579958,0.002816305287703435,0.044378529796478106,0.062153679879761496,0.0,-0.11041430033115637,-0.07397876665702749,-0.036435533674128856,sep23->oct23,2023-09-15,55,1
20,0.0,0.0,0.0,0.0,0.0,42,0.0,0.03243774712034528,0.10461883174853068,0.13705657886887593,0.0,853,0.003693126943600803,0.008573362862417371,0.09133163075663756,0.10359812056265574,0.0,-0.13705657886887593,-0.10461883174853068,-0.03243774712034528,sep23->oct23,2023-09-15,56,1
60,0.0,0.0,0.05528554763291693,0.05528554763291693,0.0,46,0.0,0.0,0.040083944591080625,0.040083944591080625,0.0,1201,0.005548994651897178,0.011385802647481897,0.02447773897752967,0.04141253627690874,0.0,0.015201603041836306,0.015201603041836306,0.0,oct23->nov23,2023-10-15,1,1
39,0.0,0.04518314537482912,0.25188326817869294,0.29706641355352204,0.0,47,0.0,0.0,0.055378482077015186,0.055378482077015186,0.0,617,0.004576226863165824,0.09808240531642702,0.06033591833017706,0.1629945505097699,0.0,0.24168793147650686,0.19650478610167776,0.04518314537482912,oct23->nov23,2023-10-15,2,1
175,0.01682143072736802,0.03410002431461493,0.13723160246148217,0.18815305750346512,0.0,140,0.0,0.03858163018786717,0.14569968711819134,0.1842813173060585,0.0,655,0.013722712332960626,0.00646869873642197,0.07059625202765854,0.09078766309704116,0.0012914257000573078,0.0038717401974066035,-0.008468084656709174,0.012339824854115777,oct23->nov23,2023-10-15,4,1
79,0.0,0.0,0.11450375067743424,0.11450375067743424,0.0,63,0.0,0.0,0.09866368004619729,0.09866368004619729,0.0,1065,0.010381537997615008,0.015681952184398426,0.06701174539043456,0.09307523557244798,0.0,0.01584007063123695,0.01584007063123695,0.0,oct23->nov23,2023-10-15,5,1
1767,0.010390935010366262,0.009209813147973424,0.07421657357147744,0.09381732172981712,0.0,1168,0.01880521841585047,0.011359296301106745,0.06038990295421673,0.09055441767117395,0.0,2556,0.011882285774102018,0.013676618177679432,0.07206090827520856,0.09761981222699001,0.00031622126432905245,0.0032629040586431707,0.013826670617260714,-0.01056376655861753,oct23->nov23,2023-10-15,6,1
94,0.0,0.017113667815762852,0.12063156064230378,0.13774522845806664,0.0,75,0.010812894816548436,0.026068420606968776,0.10535112857978768,0.1422324440033049,0.0,630,0.0012894311388814766,0.010929676336071111,0.06884717094702482,0.0810662784219774,0.0,-0.00448721554523826,0.0152804320625161,-0.01976764760775436,oct23->nov23,2023-10-15,8,1
134,0.04675206794767212,0.0,0.1393365013929662,0.1860885693406383,0.0,87,0.0,0.00879573222605001,0.028992770477331977,0.037788502703381986,0.0,511,0.01026317709007243,0.00410468333385069,0.0676155718105105,0.08198343223443363,0.0,0.1483000666372563,0.11034373091563421,0.03795633572162211,oct23->nov23,2023-10-15,9,1
100,0.0,0.010442716096384651,0.009003453828736558,0.019446169925121208,0.0,53,0.012911849910553408,0.0,0.08981900237924195,0.10273085228979537,0.0,613,0.003923831397198964,0.0068556125623410675,0.09555041758848662,0.10632986154802665,0.0014048516480231763,-0.08328468236467415,-0.08081554855050539,-0.002469133814168757,oct23->nov23,2023-10-15,10,1
150,0.0065549070309184896,0.017086115226458226,0.1004252767326753,0.124066298990052,0.0,114,0.0,0.007827072649698603,0.13027361745597668,0.13810069010567527,0.0,586,0.010263388827625316,0.005188213169102003,0.08865229306507616,0.10410389506180348,0.0018722722467362392,-0.014034391115623268,-0.029848340723301378,0.01581394960767811,oct23->nov23,2023-10-15,11,1
780,0.015496734243618797,0.015620875955151546,0.05306293497172422,0.08418054517049454,0.0,301,0.01299552832296873,0.021109268684207913,0.08322715289862803,0.1173319499058047,0.0,2024,0.01756272464936448,0.005655662422716907,0.06641388498999852,0.08963227206207991,0.0005179266721901598,-0.033151404735310155,-0.03016421792690381,-0.0029871868084062995,oct23->nov23,2023-10-15,12,1
194,0.014763630744459227,0.005357280715165049,0.06065493055628523,0.08077584201590951,0.0,88,0.044657427559480836,0.0,0.06035183242070766,0.1050092599801885,0.0,986,0.008702075159640386,0.020349831426746373,0.07980515313776688,0.1088570597241537,0.0,-0.024233417964278983,0.00030309813557757165,-0.024536516099856562,oct23->nov23,2023-10-15,13,1
181,0.015670232104729016,0.009422009705481493,0.04282142664787253,0.06791366845808304,0.0,140,0.008080088623087055,0.00858623394883339,0.06874644754753953,0.08541277011945997,0.0,634,0.014711314825799732,0.01005893782762623,0.049429252096983796,0.07419950475040978,0.0013365061375257652,-0.01749910166137693,-0.025925020899667,0.008425919238290067,oct23->nov23,2023-10-15,15,1
72,0.0,0.02319877563835014,0.13529814153195766,0.15849691717030778,0.0,90,0.03848864976566482,0.009562169756060784,0.07674329293271072,0.12479411245443632,0.0,932,0.008447563946204729,0.012747974790723503,0.07124625815591283,0.09244179689284107,0.0,0.03370280471587146,0.058554848599246936,-0.024852043883375467,oct23->nov23,2023-10-15,16,1
327,0.007298933772295924,0.005665753170262561,0.0777523143648054,0.09071700130736388,0.0,235,0.004165338489368923,0.004541823020802826,0.06494541382773329,0.07365257533790506,0.0,1169,0.013729439733025352,0.002115560639965429,0.08457519699973053,0.10042019737272131,0.0015203982734158835,0.017064425969458813,0.012806900537072105,0.0042575254323867365,oct23->nov23,2023-10-15,17,1
76,0.0,0.008664102327586505,0.04264855584383657,0.05131265817142307,0.0,54,0.0,0.0,0.11316432484313407,0.11316432484313407,0.0,918,0.01091181688332254,0.005752464208606797,0.07650231922003667,0.09316660031196601,0.0,-0.061851666671711006,-0.07051576899929751,0.008664102327586505,oct23->nov23,2023-10-15,18,1
45,0.0,0.0,0.0450009501051431,0.0450009501051431,0.0,31,0.031565875416061616,0.0,0.06391699741498325,0.09548287283104485,0.0,662,0.013979369542404387,0.01329009078261952,0.048217857490958076,0.07548731781598197,0.0016143536935086262,-0.050481922725901754,-0.018916047309840145,-0.031565875416061616,oct23->nov23,2023-10-15,19,1
74,0.014488102748983893,0.0,0.1056498139908442,0.12013791673982807,0.0,47,0.0,0.0,0.06397013170608555,0.06397013170608555,0.0,627,0.008313204652606482,0.0012515061991814115,0.06380262598079897,0.07336733683258688,0.0,0.05616778503374252,0.04167968228475864,0.014488102748983893,oct23->nov23,2023-10-15,20,1
43,0.0,0.026194731674322437,0.12327468883199008,0.14946942050631254,0.0,13,0.0,0.0,0.20774451494988305,0.20774451494988305,0.0,651,0.004450774272879456,0.012705563662635548,0.12250838937421075,0.13966472730972576,0.0,-0.05827509444357051,-0.08446982611789297,0.026194731674322437,oct23->nov23,2023-10-15,21,1
89,0.02554023426379386,0.025834291399827795,0.09749184291805683,0.1488663685816785,0.0,44,0.0,0.0,0.14801655975857198,0.14801655975857198,0.0,1239,0.00759073506794228,0.011373049971730746,0.0856567210943009,0.10462050613397395,0.0007036728515966718,0.0008498088231065348,-0.05052471684051514,0.051374525663621655,oct23->nov23,2023-10-15,22,1
22,0.0,0.05235136954666928,0.11682931043959889,0.16918067998626818,0.0,27,0.0,0.0,0.04454637635844308,0.04454637635844308,0.0,543,0.0047491860208630655,0.018546697612178465,0.1316007399601216,0.15489662359316314,0.0,0.1246343036278251,0.07228293408115581,0.05235136954666928,oct23->nov23,2023-10-15,23,1
141,0.029076502625031465,0.03891081353136511,0.133587233950867,0.2015745501072636,0.0,68,0.0,0.021843082039131517,0.1397059626607695,0.161549044699901,0.0,529,0.004810602462700709,0.004031444921052752,0.0970994606391597,0.10594150802291316,0.0,0.040025505407362605,-0.006118728709902516,0.04614423411726505,oct23->nov23,2023-10-15,24,1
341,0.023049975634026658,0.0351289632077016,0.07516504897201051,0.13334398781373877,0.0,167,0.022962560267328135,0.0,0.13889807271915736,0.16186063298648548,0.0,988,0.0062699859626716165,0.004049032870682632,0.07808080461483402,0.08839982344818828,0.001817772246363272,-0.028516645172746713,-0.06373302374714684,0.03521637857440012,oct23->nov23,2023-10-15,25,1
90,0.025999746577379933,0.0,0.09334479967392156,0.11934454625130146,0.0,81,0.010749029933332592,0.0,0.0,0.010749029933332592,0.0,1274,0.013773478629873057,0.01755323627223057,0.06436617858710542,0.09569289348920905,0.0,0.10859551631796888,0.09334479967392156,0.01525071664404734,oct23->nov23,2023-10-15,26,1
90,0.00900459413506607,0.022864555855334336,0.04720795560460858,0.079077105595009,0.0,55,0.0,0.0,0.11308553219679324,0.11308553219679324,0.0,661,0.007813836224462549,0.011321783444436653,0.048387772307693935,0.06752339197659313,0.0,-0.03400842660178424,-0.06587757659218466,0.03186914999040041,oct23->nov23,2023-10-15,27,1
20,0.0,0.0,0.04785383915700186,0.04785383915700186,0.0,15,0.0,0.0,0.0,0.0,0.0,996,0.008616802364000451,0.011949561653050222,0.10444073282822922,0.12500709684527989,0.0,0.04785383915700186,0.04785383915700186,0.0,oct23->nov23,2023-10-15,28,1
48,0.0,0.04142921727490233,0.08742697090174362,0.12885618817664593,0.0,36,0.0,0.0,0.02233905825273124,0.02233905825273124,0.0,893,0.017296869219568405,0.011868253249190974,0.05517023150889269,0.08433535397765207,0.0011861549656359885,0.10651712992391468,0.06508791264901237,0.04142921727490233,oct23->nov23,2023-10-15,29,1
25,0.0,0.0,0.12127794055077916,0.12127794055077916,0.0,41,0.0,0.030253059836110985,0.09075026396473491,0.12100332380084589,0.0,1078,0.009482142411514754,0.02532671683118256,0.08310325720112184,0.11791211644381916,0.0008147957943624274,0.00027461674993327356,0.030527676586044244,-0.030253059836110985,oct23->nov23,2023-10-15,30,1
80,0.0,0.0,0.03811638408738452,0.03811638408738452,0.0,48,0.0,0.0,0.11957095732887842,0.11957095732887842,0.0,693,0.0076925860300268946,0.009558780081897575,0.090287260455618,0.10753862656754246,0.0,-0.0814545732414939,-0.0814545732414939,0.0,oct23->nov23,2023-10-15,31,1
171,0.0060544157363525255,0.011992660908484155,0.07068477218844196,0.08873184883327863,0.0,97,0.0,0.018628199336495895,0.11814773176604472,0.13677593110254063,0.0,546,0.007993764770645412,0.013393555065685746,0.05318882378031632,0.0745761436166475,0.0,-0.048044082269262,-0.047462959577602756,-0.0005811226916592159,oct23->nov23,2023-10-15,32,1
48,0.0,0.0,0.07270424891210454,0.07270424891210454,0.0,75,0.0,0.0,0.06455050199911164,0.06455050199911164,0.0,747,0.00626540123867941,0.0074473550902223904,0.09297918994703258,0.10669194627593442,0.0,0.008153746912992907,0.008153746912992907,0.0,oct23->nov23,2023-10-15,33,1
393,0.003280168616231,0.004488577101793689,0.09923292939225546,0.10700167511028014,0.0,189,0.004245331179804807,0.0,0.06497752947889263,0.06922286065869743,0.0,644,0.00676013584930693,0.00663454784113737,0.10658293673620867,0.11997762042665296,0.0014594744416129843,0.03777881445158271,0.034255399913362836,0.0035234145382198817,oct23->nov23,2023-10-15,34,1
111,0.010655286851331243,0.009730197282655865,0.09238833955279721,0.11277382368678433,0.0,99,0.0,0.010270051201503837,0.13229088306967438,0.14256093427117825,0.0,802,0.010119928218321233,0.010251416137352455,0.08736236057248362,0.1077337049281573,0.0011266571485605008,-0.029787110584393914,-0.039902543516877165,0.010115432932483272,oct23->nov23,2023-10-15,35,1
604,0.013812205917645964,0.0033627738509126623,0.07549002206586017,0.0926650018344188,0.0,335,0.005403705422247154,0.008917643982097415,0.11355877365956189,0.12788012306390645,0.0,1452,0.010512284010845061,0.005903618170769174,0.08265305480160735,0.09906895698322159,0.0019051213574737909,-0.03521512122948765,-0.038068751593701725,0.0028536303642140576,oct23->nov23,2023-10-15,36,1
234,0.012472374322704795,0.010383768095470508,0.04832285250118535,0.07117899491936065,0.0,101,0.020073692721357755,0.009456831891515291,0.03937674359924472,0.06890726821211778,0.0,1283,0.008126956012080164,0.0022515903679772432,0.052931930296458346,0.06331047667651575,0.0,0.002271726707242877,0.008946108901940628,-0.006674382194697744,oct23->nov23,2023-10-15,37,1
53,0.016208585291896137,0.06936364956110079,0.04983680391067542,0.13540903876367238,0.0,38,0.0,0.019101170206876045,0.18290030946100685,0.2020014796678829,0.0,909,0.004325491524905743,0.009859077657819704,0.12140359588849263,0.1355881650712181,0.0,-0.06659244090421051,-0.13306350555033142,0.06647106464612088,oct23->nov23,2023-10-15,38,1
112,0.03172672943633264,0.057597509664787216,0.18938958831298233,0.2787138274141023,0.0,76,0.0,0.010377713022031413,0.09290611894858819,0.10328383197061959,0.0,1319,0.008044201709325714,0.010862070191662392,0.10946691215891874,0.12837318405990686,0.0,0.1754299954434827,0.09648346936439414,0.07894652607908845,oct23->nov23,2023-10-15,39,1
87,0.01974886040324899,0.027408069461716148,0.08527269156137736,0.13242962142634251,0.0,62,0.0,0.015421581945954957,0.0798588716276936,0.09528045357364856,0.0,840,0.02428644269143062,0.016660105897181775,0.0747509106837998,0.11569745927241218,0.0,0.037149167852693954,0.005413819933683756,0.031735347919010184,oct23->nov23,2023-10-15,40,1
108,0.032990857069313734,0.0,0.050705126583930615,0.08369598365324435,0.0,109,0.008540721689038928,0.016720870588231407,0.022218231934528963,0.047479824211799304,0.0,753,0.01839994520473002,0.008510603366305911,0.04513088161915904,0.07204143019019497,0.0,0.036216159441445045,0.028486894649401653,0.007729264792043399,oct23->nov23,2023-10-15,41,1
143,0.010690586902501598,0.0,0.1979755688837546,0.2086661557862562,0.0,85,0.0,0.0,0.07160560073970051,0.07160560073970051,0.0,1536,0.0032105728919622155,0.003987705549461013,0.06917848575194935,0.07637676419337257,0.0005722260552037293,0.13706055504655568,0.12636996814405407,0.010690586902501598,oct23->nov23,2023-10-15,42,1
87,0.026739019082242032,0.0,0.07280400601423521,0.09954302509647725,0.0,63,0.02005804273877565,0.0,0.14657676774653713,0.1666348104853128,0.0,420,0.0,0.0032170603332686933,0.09021063094609176,0.09342769127936046,0.0,-0.06709178538883556,-0.07377276173230192,0.006680976343466382,oct23->nov23,2023-10-15,44,1
79,0.011476200700770626,0.04941034884850309,0.08912186676289066,0.15000841631216436,0.0,41,0.0,0.03318696338930689,0.055706072309246187,0.08889303569855307,0.0,943,0.010978754146306448,0.0041283609060708635,0.052002477833075496,0.06710959288545279,0.0,0.061115380613611284,0.033415794453644475,0.027699586159966823,oct23->nov23,2023-10-15,45,1
24,0.0,0.27950052496335426,0.18077254967718925,0.4602730746405435,0.0,23,0.0,0.12369119414298314,0.0,0.12369119414298314,0.0,666,0.003258139504710482,0.011616517090767692,0.058797764350066846,0.07367242094554505,0.0,0.3365818804975604,0.18077254967718925,0.15580933082037113,oct23->nov23,2023-10-15,46,1
85,0.03661826015885938,0.014615145343739236,0.13454008344913795,0.18577348895173654,0.0,52,0.0,0.024391474857524003,0.032490605066617356,0.05688207992414137,0.0,1050,0.005467722862957818,0.01194123104767095,0.10069908166031587,0.11810803557094465,0.0,0.12889140902759516,0.1020494783825206,0.02684193064507461,oct23->nov23,2023-10-15,47,1
784,0.004859512153975548,0.018039553673154376,0.07999607743022484,0.10289514325735474,0.0,467,0.005575707734724832,0.007715576175090267,0.0706537148860309,0.083944998795846,0.0,2385,0.010301272503768638,0.010476108644329091,0.0842683810626394,0.10504576221073714,0.0,0.01895014446150875,0.009342362544193947,0.009607781917314824,oct23->nov23,2023-10-15,48,1
115,0.0,0.0,0.09915468426229719,0.09915468426229719,0.0,89,0.0,0.01437874480211385,0.03641858965977133,0.050797334461885175,0.0,870,0.015984103666099418,0.00957313131771494,0.07524822255785824,0.10080545754167257,0.0012946944349927624,0.048357349800412015,0.06273609460252585,-0.01437874480211385,oct23->nov23,2023-10-15,49,1
61,0.0,0.0,0.029962073437564053,0.029962073437564053,0.0,71,0.0,0.0,0.058364381386375674,0.058364381386375674,0.0,767,0.01255369305519097,0.007484820782168129,0.10469896105022514,0.12473747488758426,0.0,-0.02840230794881162,-0.02840230794881162,0.0,oct23->nov23,2023-10-15,50,1
176,0.008254687451170908,0.0,0.06548407108829662,0.07373875853946753,0.0,94,0.03172263105756955,0.0,0.06248001886846159,0.09420264992603114,0.0,906,0.008960633596971199,0.005597922900755977,0.10259407552502829,0.11715263202275547,0.0,-0.020463891386563612,0.0030040522198350322,-0.023467943606398638,oct23->nov23,2023-10-15,51,1
235,0.024200124920692574,0.0,0.09078638343892657,0.11498650835961913,0.004145899348807635,156,0.006685802558982649,0.011701957141503483,0.05984349687369582,0.07823125657418195,0.0,840,0.012255830056720374,0.02067130837642075,0.042144467089669665,0.07507160552281078,0.0,0.036755251785437176,0.030942886565230754,0.0058123652202064415,oct23->nov23,2023-10-15,53,1
26,0.0,0.0,0.200243798361705,0.200243798361705,0.0,21,0.0,0.0,0.0,0.0,0.0,1184,0.007324801206265093,0.0076413048283249215,0.08744530823374397,0.10241141426833399,0.0006689266380993902,0.200243798361705,0.200243798361705,0.0,oct23->nov23,2023-10-15,54,1
66,0.026245531235403356,0.0,0.1341988646697136,0.16044439590511694,0.0,27,0.03939050283350588,0.0,0.19017275054893865,0.22956325338244452,0.0,897,0.002293519466412153,0.01556327349272905,0.06730013573238307,0.08515692869152426,0.0011213502776180053,-0.06911885747732757,-0.055973885879225055,-0.013144971598102528,oct23->nov23,2023-10-15,55,1
35,0.0,0.03197104879436057,0.2448326422396888,0.27680369103404934,0.0,51,0.0,0.032194184588289945,0.1568500118586235,0.18904419644691342,0.0,909,0.00680598576974065,0.008800742137561638,0.07816962483601544,0.09377635274331773,0.0,0.08775949458713592,0.08798263038106532,-0.00022313579392937294,oct23->nov23,2023-10-15,56,1
60,0.0,0.0,0.08220157159368789,0.08220157159368789,0.0,39,0.0,0.0,0.09175495582379611,0.09175495582379611,0.0,1236,0.008153387319459377,0.007769420620777759,0.042344075742709444,0.05826688368294659,0.0006479262880745721,-0.009553384230108222,-0.009553384230108222,0.0,nov23->dec23,2023-11-15,1,1
46,0.0199024307365282,0.0,0.4053313335610473,0.4252337642975755,0.0,50,0.017547317372841674,0.01646606954062268,0.06604485043635748,0.10005823734982182,0.0,544,0.005215692457615872,0.006799078925039721,0.060236658301479055,0.07225142968413464,0.0,0.32517552694775365,0.3392864831246898,-0.014110956176936154,nov23->dec23,2023-11-15,2,1
159,0.015688933761232395,0.008114171075267242,0.08165265842365718,0.10545576326015683,0.006212605447363362,142,0.012306032425836881,0.0,0.13705722144944085,0.14936325387527774,0.0,644,0.007465756291250701,0.019081714481629635,0.0895828431928751,0.11613031396575546,0.0,-0.043907490615120906,-0.05540456302578367,0.011497072410662758,nov23->dec23,2023-11-15,4,1
90,0.008893190974998478,0.03204160924360775,0.18805776013778952,0.22899256035639576,0.0,54,0.0,0.1759716531084824,0.037566793861514756,0.21353844696999713,0.0,1087,0.018232442915120023,0.011084394962518333,0.05471730975620834,0.08403414763384671,0.0,0.015454113386398627,0.15049096627627476,-0.13503685288987616,nov23->dec23,2023-11-15,5,1
